rgn_id,product,year,tonnes,usd
8,ornamentals,2010,0.4216998837121082,16.5
8,ornamentals,2011,0,1.25
8,ornamentals,2012,0,1.25
8,ornamentals,2013,0.5465176422303056,3.25
8,ornamentals,2014,0.5465176422303056,3.25
8,ornamentals,2015,1.0879581060179464,3.75
8,ornamentals,2016,1.5879581060179464,6.25
8,ornamentals,2017,1.5414404637876409,4.75
8,ornamentals,2018,3.041440463787641,15.75
8,ornamentals,2019,3.76,52.185
8,ornamentals,2020,4.7825,100.09
8,ornamentals,2021,6.905,182.55
8,ornamentals,2022,7.495,257.72
8,ornamentals,2023,7.6675,286.31
9,ornamentals,1991,1.5215170806582208,40
9,ornamentals,1992,1.5157590233262948,40
9,ornamentals,1993,1.0105060155508632,26.666666666666668
9,ornamentals,1994,0.7578795116631474,20
9,ornamentals,1995,0.3775002414985922,10
9,ornamentals,1996,0.30919793684730124,4.75
9,ornamentals,1997,0.5992922193179426,8
9,ornamentals,1998,0.8492922193179426,16.25
9,ornamentals,1999,2.8492922193179426,20.75
9,ornamentals,2000,3.7900942824706414,18.5
9,ornamentals,2001,4,16
9,ornamentals,2002,3.9959539920045497,8.25
9,ornamentals,2003,2.3066315624710416,10.5
9,ornamentals,2004,1.3482054785608728,13.25
9,ornamentals,2005,1.0909305931377666,13.5
9,ornamentals,2006,0.8449766011332169,13
9,ornamentals,2007,0.534299030666725,6.25
9,ornamentals,2008,0.47951724744101565,2.25
9,ornamentals,2009,0.4842257584878613,3.75
9,ornamentals,2010,0.7368926683009862,7
9,ornamentals,2011,1.3219894808025519,41.25
9,ornamentals,2012,1.8567024317321632,91.75
9,ornamentals,2013,2.364374339810614,139.75
9,ornamentals,2014,2.512400377968616,154.5
9,ornamentals,2015,2.2169533133675685,128.25
9,ornamentals,2016,1.8484954330683845,95.25
9,ornamentals,2017,1.4584047184882714,60.25
9,ornamentals,2018,1.563165088084415,71
9,ornamentals,2019,1.2860153401838967,89.3875
9,ornamentals,2020,1.1421062797207593,77.1475
9,ornamentals,2021,1.374338125317278,99.68249999999999
9,ornamentals,2022,1.4879679569686022,111.2525
9,ornamentals,2023,1.8576588926872821,103.55
11,ornamentals,1981,16.136586485828502,73
11,ornamentals,1982,8.068293242914251,36.5
11,ornamentals,1983,5.378862161942834,24.333333333333332
11,ornamentals,1984,4.0341466214571255,18.25
11,ornamentals,1985,0,0
11,ornamentals,1986,0,0
11,ornamentals,1987,0,0
11,ornamentals,1988,4.862549254558417,27.5
11,ornamentals,1989,14.693400989698972,82.5
11,ornamentals,1990,22.081976273694806,125
11,ornamentals,1991,22.081976273694806,125
11,ornamentals,1992,17.21942701913639,97.5
11,ornamentals,1993,7.388575283995834,42.5
11,ornamentals,1994,0,0
11,ornamentals,1995,21.021587052669616,119.5
11,ornamentals,1996,32.653479905700635,189
11,ornamentals,1997,36.3314782271151,216.25
11,ornamentals,1998,37.84509680732458,232.5
11,ornamentals,1999,17.376967670065113,124.75
11,ornamentals,2000,6.4499589074038965,68.5
11,ornamentals,2001,5.71249617586713,67.25
11,ornamentals,2002,6.7350459406154926,75.5
11,ornamentals,2003,8.776550308476288,89.25
11,ornamentals,2004,14.06609419773866,119.5
11,ornamentals,2005,20.09078474140264,154.75
11,ornamentals,2006,33.42782060753943,232
11,ornamentals,2007,47.099364449222605,316.25
11,ornamentals,2008,64.33622510174135,425.5
11,ornamentals,2009,90.78186274808364,586.5
11,ornamentals,2010,120.62045072525214,752
11,ornamentals,2011,133.121278514751,814.5
11,ornamentals,2012,110.95894643775658,741
11,ornamentals,2013,75.54808265787261,559.5
11,ornamentals,2014,29.836290469609487,321.5
11,ornamentals,2015,1.0689565551565101,171.5
11,ornamentals,2016,0,118.5
11,ornamentals,2017,0,124.25
11,ornamentals,2018,0.3848593098029035,171.5
11,ornamentals,2019,0.4623593098029035,196.2225
11,ornamentals,2020,0.4973593098029035,238.0525
11,ornamentals,2021,1.9904234512438956,338.415
11,ornamentals,2022,3.4055641414409923,439.54
11,ornamentals,2023,5.330564141440992,556.72
14,fish_oil,1976,118,307
14,fish_oil,1977,114,298.5
14,fish_oil,1978,100.33333333333333,236.66666666666666
14,fish_oil,1979,90.75,202.75
14,fish_oil,1980,74.75,182.5
14,fish_oil,1981,53.275,127
14,fish_oil,1982,39.775,153
14,fish_oil,1983,30.775,270.25
14,fish_oil,1984,26.025,404.25
14,fish_oil,1985,26.5,547.75
14,fish_oil,1986,36.25,558.5
14,fish_oil,1987,44,501.5
14,fish_oil,1988,41.525,382
14,fish_oil,1989,84.275,341
14,fish_oil,1990,130.025,445
14,fish_oil,1991,226.025,629.75
14,fish_oil,1992,411.5,830.75
14,fish_oil,1993,529.525,930.75
14,fish_oil,1994,586.775,1038
14,fish_oil,1995,566.55,993
14,fish_oil,1996,521.8,1058.5
14,fish_oil,1997,373.275,1204.25
14,fish_oil,1998,512.025,1180.25
14,fish_oil,1999,426.75,989.775
14,fish_oil,2000,299.75,699.275
14,fish_oil,2001,349.775,412.275
14,fish_oil,2002,159.525,211.025
14,fish_oil,2003,171.525,190.25
14,fish_oil,2004,169.275,158.25
14,fish_oil,2005,109.25,109.75
14,fish_oil,2006,54.25,77.5
14,fish_oil,2007,46.275,132.5
14,fish_oil,2008,59.275,637.5
14,fish_oil,2009,62.275,779.5
14,fish_oil,2010,60.275,880.75
14,fish_oil,2011,56,902
14,fish_oil,2012,39.75,474
14,fish_oil,2013,32.275,361.75
14,fish_oil,2014,27.775,300.25
14,fish_oil,2015,39.025,267.5
14,fish_oil,2016,29.525,291.25
14,fish_oil,2017,35,346.25
14,fish_oil,2018,34.75,350.75
14,fish_oil,2019,19.05,296.49
14,fish_oil,2020,14.0825,181.9125
14,fish_oil,2021,5.423559432670968,67.51
14,fish_oil,2022,1.1860594326709684,5.24
14,fish_oil,2023,2.1760594326709684,17.9325
14,ornamentals,1976,33,406
14,ornamentals,1977,26,221
14,ornamentals,1978,24.666666666666668,250.33333333333334
14,ornamentals,1979,69.25,390.75
14,ornamentals,1980,74.75,349.75
14,ornamentals,1981,71,367.25
14,ornamentals,1982,71.75,333.5
14,ornamentals,1983,22.75,148.75
14,ornamentals,1984,16.75,135.5
14,ornamentals,1985,22,167.5
14,ornamentals,1986,21.5,182.5
14,ornamentals,1987,23,258
14,ornamentals,1988,17,269.5
14,ornamentals,1989,11.775,405.25
14,ornamentals,1990,9.3,473.5
14,ornamentals,1991,9.05,534.75
14,ornamentals,1992,11.05,612.75
14,ornamentals,1993,16.275,613.75
14,ornamentals,1994,22.775,771.775
14,ornamentals,1995,33.275,876.025
14,ornamentals,1996,44.275,1006.275
14,ornamentals,1997,57.275,1016.775
14,ornamentals,1998,67.5,958
14,ornamentals,1999,71.25,971
14,ornamentals,2000,71.275,1060.75
14,ornamentals,2001,66.775,1248.25
14,ornamentals,2002,65.775,1455.5
14,ornamentals,2003,71.275,1672.75
14,ornamentals,2004,79.775,1853.25
14,ornamentals,2005,92.775,2000.75
14,ornamentals,2006,100.775,2186.25
14,ornamentals,2007,107.275,2329.25
14,ornamentals,2008,136.25,2559.75
14,ornamentals,2009,134.5,2668.25
14,ornamentals,2010,133,2758.75
14,ornamentals,2011,125.75,2826.5
14,ornamentals,2012,100.75,2932.75
14,ornamentals,2013,110.25,3138.5
14,ornamentals,2014,91.25,2737.25
14,ornamentals,2015,77.75,2471.5
14,ornamentals,2016,60,2238
14,ornamentals,2017,37.5,1981
14,ornamentals,2018,44.5,2303.75
14,ornamentals,2019,47.8925,2525.8025
14,ornamentals,2020,46.685,2418.9225
14,ornamentals,2021,39.9475,2396.1075
14,ornamentals,2022,31.9625,2277.5975
14,ornamentals,2023,25.9575,2165.135
14,seaweeds,1976,18,3452
14,seaweeds,1977,21,3222.5
14,seaweeds,1978,49.666666666666664,4223.333333333333
14,seaweeds,1979,78,5744.75
14,seaweeds,1980,91.25,6588
14,seaweeds,1981,107,6713.5
14,seaweeds,1982,97.25,5815
14,seaweeds,1983,74,3855.75
14,seaweeds,1984,81.5,3865.25
14,seaweeds,1985,83,4055
14,seaweeds,1986,88,4193.5
14,seaweeds,1987,92.25,4216.75
14,seaweeds,1988,90,3060.5
14,seaweeds,1989,294.25,14126
14,seaweeds,1990,506,17692.25
14,seaweeds,1991,730.75,21676
14,seaweeds,1992,967,25979
14,seaweeds,1993,1011.5,18975
14,seaweeds,1994,1087,20494.5
14,seaweeds,1995,1143.75,21792.75
14,seaweeds,1996,1123,20991
14,seaweeds,1997,995.75,18094.25
14,seaweeds,1998,854,14772
14,seaweeds,1999,677,10855.5
14,seaweeds,2000,519,8029.25
14,seaweeds,2001,477,7250.75
14,seaweeds,2002,392.75,5830
14,seaweeds,2003,380,5372.75
14,seaweeds,2004,463.025,6080.75
14,seaweeds,2005,450.525,5827
14,seaweeds,2006,470.775,5868.25
14,seaweeds,2007,452.025,5316.25
14,seaweeds,2008,384.5,4406.25
14,seaweeds,2009,393.5,4391.75
14,seaweeds,2010,373.775,4428.25
14,seaweeds,2011,361.025,4336.5
14,seaweeds,2012,341.025,4870.75
14,seaweeds,2013,330.525,5183.75
14,seaweeds,2014,363.275,5401.025
14,seaweeds,2015,412.025,5755.525
14,seaweeds,2016,638.775,5775.025
14,seaweeds,2017,710.275,5340.775
14,seaweeds,2018,800.5,5367
14,seaweeds,2019,901.04,5116.345
14,seaweeds,2020,731.125,4157.43
14,seaweeds,2021,720.0550000000001,3634.3199999999997
14,seaweeds,2022,661.815,2739.6
14,seaweeds,2023,552.225,2210.6425
15,fish_oil,1976,479,1070
15,fish_oil,1977,352.5,768
15,fish_oil,1978,306,671.6666666666666
15,fish_oil,1979,302.5,763.75
15,fish_oil,1980,329.25,1379.25
15,fish_oil,1981,399.75,1971
15,fish_oil,1982,397.5,2066.25
15,fish_oil,1983,408.75,2303.75
15,fish_oil,1984,347.75,1745
15,fish_oil,1985,350.25,1840.5
15,fish_oil,1986,424.25,2511.25
15,fish_oil,1987,384,2230
15,fish_oil,1988,325.75,2056.25
15,fish_oil,1989,216.5,1381.25
15,fish_oil,1990,114.25,658.75
15,fish_oil,1991,115.25,817.25
15,fish_oil,1992,135,1097
15,fish_oil,1993,140.75,1179.75
15,fish_oil,1994,130.5,1125.5
15,fish_oil,1995,89,778
15,fish_oil,1996,43.5,359.5
15,fish_oil,1997,17.75,149.25
15,fish_oil,1998,5.275,41.25
15,fish_oil,1999,1.8,15
15,fish_oil,2000,1.8,9.5
15,fish_oil,2001,11.075000000000001,49.775
15,fish_oil,2002,39.3,151.775
15,fish_oil,2003,52.075,209.025
15,fish_oil,2004,59.075,236.525
15,fish_oil,2005,53.55,203
15,fish_oil,2006,32.075,111.25
15,fish_oil,2007,28.525,127
15,fish_oil,2008,206.775,629.75
15,fish_oil,2009,263.025,1000.5
15,fish_oil,2010,275.75,1162.5
15,fish_oil,2011,286.25,1342.5
15,fish_oil,2012,132.25,1067.25
15,fish_oil,2013,118.5,1002.25
15,fish_oil,2014,141.75,1219
15,fish_oil,2015,141.75,1230.75
15,fish_oil,2016,149.25,1328.25
15,fish_oil,2017,212.5,1557.25
15,fish_oil,2018,516.25,2223
15,fish_oil,2019,699.87,2551.26
15,fish_oil,2020,1583.5125,3994.6400000000003
15,fish_oil,2021,2123.9425,5468.3025
15,fish_oil,2022,2233.51,5823.5775
15,fish_oil,2023,2729.59,6926.77
15,ornamentals,1991,4659,5530
15,ornamentals,1992,4938,5864
15,ornamentals,1993,5250,6377.333333333333
15,ornamentals,1994,5490.25,6827.5
15,ornamentals,1995,5925.25,7647
15,ornamentals,1996,6122.75,8023.75
15,ornamentals,1997,6115,8001.5
15,ornamentals,1998,5922.5,7557.75
15,ornamentals,1999,5712.25,6974.5
15,ornamentals,2000,5645.75,6732.5
15,ornamentals,2001,5570.5,6528
15,ornamentals,2002,5618.25,6537
15,ornamentals,2003,5706.5,6600.5
15,ornamentals,2004,6006.5,6752.75
15,ornamentals,2005,6295.5,6911.5
15,ornamentals,2006,6552.5,7123.5
15,ornamentals,2007,6766.25,7286.75
15,ornamentals,2008,6641.25,7287.25
15,ornamentals,2009,6355.5,7113.25
15,ornamentals,2010,5982,6789.25
15,ornamentals,2011,5666.25,6597.25
15,ornamentals,2012,5568.25,6536
15,ornamentals,2013,5655.5,6472.5
15,ornamentals,2014,5850.25,6465.25
15,ornamentals,2015,5946.5,6236.25
15,ornamentals,2016,6067.75,5911.25
15,ornamentals,2017,6066.25,5751.25
15,ornamentals,2018,5908.25,5655
15,ornamentals,2019,5717.09,5777.085
15,ornamentals,2020,5030.835,5319.175
15,ornamentals,2021,5326.1,5387.0075
15,ornamentals,2022,5973.8825,5283.6325
15,ornamentals,2023,6499.485000000001,4937.175
15,seaweeds,1991,27137,21245
15,seaweeds,1992,23987,19897.5
15,seaweeds,1993,23268.333333333332,19306.666666666668
15,seaweeds,1994,23340.5,19975.75
15,seaweeds,1995,23786.5,24441
15,seaweeds,1996,25272.25,30302
15,seaweeds,1997,26730.25,34119
15,seaweeds,1998,27579.5,36422.25
15,seaweeds,1999,28427,37656.75
15,seaweeds,2000,34002.25,38787.25
15,seaweeds,2001,35226.75,40057
15,seaweeds,2002,36254.25,40723
15,seaweeds,2003,35951.5,37995.5
15,seaweeds,2004,31726.5,35321
15,seaweeds,2005,28936.75,32860.25
15,seaweeds,2006,25907.75,30727
15,seaweeds,2007,21140.775,27853
15,seaweeds,2008,16451.275,25238.75
15,seaweeds,2009,13784.275,21259
15,seaweeds,2010,13334.775,24486.5
15,seaweeds,2011,17112.25,33094.5
15,seaweeds,2012,20270,34585.25
15,seaweeds,2013,26853,39999.5
15,seaweeds,2014,27189.25,42767.5
15,seaweeds,2015,24909.5,34186.5
15,seaweeds,2016,21159.25,28490.5
15,seaweeds,2017,14173,22964.5
15,seaweeds,2018,11635.5,13779.75
15,seaweeds,2019,12062.425,17880.8875
15,seaweeds,2020,13351.4825,22657.95
15,seaweeds,2021,13520.04,23183.7425
15,seaweeds,2022,15655.632500000002,27196.175
15,seaweeds,2023,12996.737500000001,22229.29
16,fish_oil,1976,21,101
16,fish_oil,1977,38.5,74.5
16,fish_oil,1978,46.333333333333336,75.66666666666667
16,fish_oil,1979,35,58
16,fish_oil,1980,30.25,33.75
16,fish_oil,1981,17.75,26.5
16,fish_oil,1982,4,10
16,fish_oil,1983,10.75,15.25
16,fish_oil,1984,190,318.25
16,fish_oil,1985,189.5,315.5
16,fish_oil,1986,208.75,331.5
16,fish_oil,1987,201.775,325.25
16,fish_oil,1988,79.525,50.75
16,fish_oil,1989,211.775,105.25
16,fish_oil,1990,198.025,106.25
16,fish_oil,1991,319.025,206.25
16,fish_oil,1992,535.025,466.5
16,fish_oil,1993,597.025,685
16,fish_oil,1994,732.525,901.25
16,fish_oil,1995,694.25,1096.5
16,fish_oil,1996,503.75,1221.5
16,fish_oil,1997,363.525,1390.5
16,fish_oil,1998,308.525,1716.5
16,fish_oil,1999,273.775,1639
16,fish_oil,2000,252.275,1623.25
16,fish_oil,2001,239.5,1487.75
16,fish_oil,2002,174,1072
16,fish_oil,2003,186.75,1260.5
16,fish_oil,2004,170,1258.75
16,fish_oil,2005,208,1553.5
16,fish_oil,2006,296.025,2447
16,fish_oil,2007,364.3,4413
16,fish_oil,2008,410.55,4859.5
16,fish_oil,2009,728.55,5328.75
16,fish_oil,2010,963.3,5337
16,fish_oil,2011,1252.525,4276.75
16,fish_oil,2012,1814.025,5793.75
16,fish_oil,2013,2124.775,7207.75
16,fish_oil,2014,2438.25,8944.75
16,fish_oil,2015,3834.5,11122
16,fish_oil,2016,3750.25,10722.25
16,fish_oil,2017,3637.5,9690.5
16,fish_oil,2018,3495.775,7727.75
16,fish_oil,2019,2176.63,5412.605
16,fish_oil,2020,1922.085,4580.205
16,fish_oil,2021,1795.045,5227.9425
16,fish_oil,2022,2156.775,7069.512500000001
16,fish_oil,2023,2310.995,8883.9125
16,ornamentals,1989,52.362968037527594,357
16,ornamentals,1990,48.92872617161433,330.5
16,ornamentals,1991,54.58991987343395,376.6666666666667
16,ornamentals,1992,60.42843284664282,424.25
16,ornamentals,1993,76.9660929382022,558.25
16,ornamentals,1994,107.09247186177693,767.75
16,ornamentals,1995,133.61439504250865,1020.5
16,ornamentals,1996,208.3784021009413,1748
16,ornamentals,1997,259.75,2046.5
16,ornamentals,1998,251,1956.5
16,ornamentals,1999,249.75,1855.75
16,ornamentals,2000,200.25,1214.5
16,ornamentals,2001,169.75,1035.75
16,ornamentals,2002,157,1079
16,ornamentals,2003,146.26541098642264,1069.75
16,ornamentals,2004,144.78894677945527,1198
16,ornamentals,2005,125.70647424987732,1135
16,ornamentals,2006,132.62511782562953,1124.5
16,ornamentals,2007,149.29528712905625,1253
16,ornamentals,2008,177.7047601382455,1497.5
16,ornamentals,2009,219.18747365552247,1829.5
16,ornamentals,2010,261.9514784057238,2167.5
16,ornamentals,2011,285.7781124025131,2356
16,ornamentals,2012,246.32703515139448,2285
16,ornamentals,2013,203.85883657207705,2173.25
16,ornamentals,2014,156.56724663902,1975.25
16,ornamentals,2015,102.22121051384443,1680.75
16,ornamentals,2016,89.73955657503353,1476
16,ornamentals,2017,80.7133380901673,1328
16,ornamentals,2018,85.00652939473525,1398.75
16,ornamentals,2019,91.59050696125973,1507.1225
16,ornamentals,2020,84.38881928480673,1389.0875
16,ornamentals,2021,79.42844577680663,1307.8625
16,ornamentals,2022,76.35425291681656,1257.615
16,ornamentals,2023,92.49837005380535,1522.9975
16,seaweeds,1990,1551,679
16,seaweeds,1991,2121.5,1082.5
16,seaweeds,1992,2127,1151.6666666666667
16,seaweeds,1993,2384.25,1237.25
16,seaweeds,1994,2746.5,1475.25
16,seaweeds,1995,2933,1580.5
16,seaweeds,1996,3181,1720.75
16,seaweeds,1997,3285.25,1807
16,seaweeds,1998,3385.75,1769.25
16,seaweeds,1999,3517.275,1651.5
16,seaweeds,2000,3409.8,1460.25
16,seaweeds,2001,3359.075,1339.75
16,seaweeds,2002,3616.1,1451
16,seaweeds,2003,2962.6,1266.25
16,seaweeds,2004,3325.1000000000004,1608.5
16,seaweeds,2005,3833.5750000000003,2045
16,seaweeds,2006,4094.8,2480.5
16,seaweeds,2007,4642.275,2966.5
16,seaweeds,2008,4307.75,2957.5
16,seaweeds,2009,3452,2609.5
16,seaweeds,2010,2893.275,2380
16,seaweeds,2011,2620.8,2451.5
16,seaweeds,2012,2214.825,2452.25
16,seaweeds,2013,1930.5749999999998,2546.25
16,seaweeds,2014,1363.3,2462.25
16,seaweeds,2015,895.275,2123
16,seaweeds,2016,817,1952.25
16,seaweeds,2017,859.25,2002.75
16,seaweeds,2018,834.25,2020.25
16,seaweeds,2019,954.4300000000001,2101.1975
16,seaweeds,2020,892.0625,2147.9775
16,seaweeds,2021,783.5625,2090.685
16,seaweeds,2022,765.135,2093.3375
16,seaweeds,2023,662.78,2099.47
17,fish_oil,1991,15,76
17,fish_oil,1992,7.5,38
17,fish_oil,1993,5,25.333333333333332
17,fish_oil,1994,3.75,19
17,fish_oil,1995,0,0
17,fish_oil,1996,0,0
17,fish_oil,1997,0,0
17,fish_oil,1998,1.3749267867989445,2.25
17,fish_oil,1999,7.6249267867989445,10.25
17,fish_oil,2000,12.374926786798945,12.25
17,fish_oil,2001,12.374926786798945,12.25
17,fish_oil,2002,11,10
17,fish_oil,2003,4.75,2
17,fish_oil,2004,0,0
17,fish_oil,2005,0,0
17,fish_oil,2006,0,0
17,fish_oil,2007,0,0
17,fish_oil,2008,0,0
17,fish_oil,2009,0,0
17,fish_oil,2010,0,0
17,fish_oil,2011,0,0
17,fish_oil,2012,0,0
17,fish_oil,2013,0,0
17,fish_oil,2014,0,0
17,fish_oil,2015,0,0
17,fish_oil,2016,5.25,9.5
17,fish_oil,2017,5.25,9.5
17,fish_oil,2018,5.25,9.5
17,fish_oil,2019,59.28,112.535
17,fish_oil,2020,122.03,193.5075
17,fish_oil,2021,228.66,386.185
17,fish_oil,2022,285.4475,477.155
17,fish_oil,2023,261.43,435.68
17,ornamentals,1998,7,130
17,ornamentals,1999,4,65.5
17,ornamentals,2000,2.6666666666666665,43.666666666666664
17,ornamentals,2001,2,32.75
17,ornamentals,2002,0.275,0.5
17,ornamentals,2003,0.025,0.25
17,ornamentals,2004,0.025,0.25
17,ornamentals,2005,0.025,0.25
17,ornamentals,2006,0,0
17,ornamentals,2007,2.4854838316729087,9
17,ornamentals,2008,4.4789845824045145,16.25
17,ornamentals,2009,4.503984582404515,25.25
17,ornamentals,2010,14.5396791192088,62.75
17,ornamentals,2011,21.05419528753589,66
17,ornamentals,2012,19.085694536804287,63
17,ornamentals,2013,19.060694536804284,54.25
17,ornamentals,2014,9.025,17
17,ornamentals,2015,0.025,4.75
17,ornamentals,2016,0,1.25
17,ornamentals,2017,0,1
17,ornamentals,2018,0,0.75
17,ornamentals,2019,7.7675,89.5525
17,ornamentals,2020,7.7725,154.3475
17,ornamentals,2021,7.7775,205.39749999999998
17,ornamentals,2022,8.15,249.20499999999998
17,ornamentals,2023,0.4525,163.8875
17,seaweeds,2013,105,84
17,seaweeds,2014,109,100.5
17,seaweeds,2015,72.66666666666667,67
17,seaweeds,2016,74.25,63.25
17,seaweeds,2017,88.75,61.25
17,seaweeds,2018,60.5,32
17,seaweeds,2019,60.5,32
17,seaweeds,2020,40.75,19
17,seaweeds,2021,0,0
17,seaweeds,2022,0,0
17,seaweeds,2023,0,0
18,fish_oil,1978,6,4
18,fish_oil,1979,3.05,2
18,fish_oil,1980,5.7,3
18,fish_oil,1981,4.275,2.25
18,fish_oil,1982,2.775,1.25
18,fish_oil,1983,2.75,1.25
18,fish_oil,1984,0,0
18,fish_oil,1985,0,0
18,fish_oil,1986,0,0
18,fish_oil,1987,0.025,0
18,fish_oil,1988,0.025,0
18,fish_oil,1989,0.025,0
18,fish_oil,1990,0.025,0
18,fish_oil,1991,0,0
18,fish_oil,1992,0,0
18,fish_oil,1993,0,0
18,fish_oil,1994,0,0
18,fish_oil,1995,0,0
18,fish_oil,1996,0,0
18,fish_oil,1997,0,0
18,fish_oil,1998,0,0
18,fish_oil,1999,0,0
18,fish_oil,2000,0,0
18,fish_oil,2001,0,0
18,fish_oil,2002,0,0
18,fish_oil,2003,0,0
18,fish_oil,2004,0,0
18,fish_oil,2005,0,0
18,fish_oil,2006,0,0
18,fish_oil,2007,0,0
18,fish_oil,2008,0,0
18,fish_oil,2009,0,0
18,fish_oil,2010,0,0
18,fish_oil,2011,0,0
18,fish_oil,2012,18.75,18.5
18,fish_oil,2013,33.5,38.5
18,fish_oil,2014,81.5,115
18,fish_oil,2015,97.25,142
18,fish_oil,2016,94.25,150.5
18,fish_oil,2017,114.5,190.25
18,fish_oil,2018,96.5,170.75
18,fish_oil,2019,111.8025,203.965
18,fish_oil,2020,136.1675,253.1775
18,fish_oil,2021,131.09,253.44750000000002
18,fish_oil,2022,135.245,278.17
