rgn_id,year,product,risk
162,2005,ornamentals,0
163,2005,ornamentals,0
164,2005,ornamentals,0
166,2005,ornamentals,1
167,2005,ornamentals,0
168,2005,ornamentals,0
171,2005,ornamentals,1
172,2005,ornamentals,0
175,2005,ornamentals,0
176,2005,ornamentals,0
177,2005,ornamentals,0
178,2005,ornamentals,0
179,2005,ornamentals,0
180,2005,ornamentals,0
181,2005,ornamentals,0
182,2005,ornamentals,0
183,2005,ornamentals,0
184,2005,ornamentals,0
188,2005,ornamentals,0
189,2005,ornamentals,0
191,2005,ornamentals,0
193,2005,ornamentals,0
194,2005,ornamentals,0
195,2005,ornamentals,0
196,2005,ornamentals,0
197,2005,ornamentals,0
199,2005,ornamentals,0
202,2005,ornamentals,1
203,2005,ornamentals,0
204,2005,ornamentals,0
205,2005,ornamentals,1
206,2005,ornamentals,1
207,2005,ornamentals,1
208,2005,ornamentals,1
209,2005,ornamentals,1
210,2005,ornamentals,0
212,2005,ornamentals,0
214,2005,ornamentals,1
216,2005,ornamentals,1
218,2005,ornamentals,0
220,2005,ornamentals,0
222,2005,ornamentals,0
223,2005,ornamentals,0
224,2005,ornamentals,0
244,2005,ornamentals,0
245,2005,ornamentals,0
247,2005,ornamentals,0
248,2005,ornamentals,0
249,2005,ornamentals,0
250,2005,ornamentals,0
5,2006,ornamentals,0
6,2006,ornamentals,0
7,2006,ornamentals,1
8,2006,ornamentals,1
9,2006,ornamentals,1
11,2006,ornamentals,0
14,2006,ornamentals,1
15,2006,ornamentals,1
16,2006,ornamentals,0
17,2006,ornamentals,1
18,2006,ornamentals,1
20,2006,ornamentals,0
24,2006,ornamentals,1
25,2006,ornamentals,1
29,2006,ornamentals,0
37,2006,ornamentals,0
39,2006,ornamentals,0
40,2006,ornamentals,1
41,2006,ornamentals,0
42,2006,ornamentals,0
43,2006,ornamentals,1
44,2006,ornamentals,0
45,2006,ornamentals,0
46,2006,ornamentals,0
47,2006,ornamentals,0
48,2006,ornamentals,0
49,2006,ornamentals,0
50,2006,ornamentals,0
52,2006,ornamentals,0
53,2006,ornamentals,0
54,2006,ornamentals,0
59,2006,ornamentals,0
61,2006,ornamentals,0
62,2006,ornamentals,0
67,2006,ornamentals,0
71,2006,ornamentals,0
76,2006,ornamentals,0
77,2006,ornamentals,0
78,2006,ornamentals,0
79,2006,ornamentals,0
80,2006,ornamentals,0
82,2006,ornamentals,0
84,2006,ornamentals,0
85,2006,ornamentals,0
86,2006,ornamentals,0
88,2006,ornamentals,0
96,2006,ornamentals,0
97,2006,ornamentals,0
100,2006,ornamentals,0
101,2006,ornamentals,0
102,2006,ornamentals,0
103,2006,ornamentals,0
104,2006,ornamentals,0
106,2006,ornamentals,0
112,2006,ornamentals,0
114,2006,ornamentals,0
115,2006,ornamentals,0
124,2006,ornamentals,0
126,2006,ornamentals,0
129,2006,ornamentals,0
130,2006,ornamentals,0
131,2006,ornamentals,0
132,2006,ornamentals,1
133,2006,ornamentals,0
134,2006,ornamentals,0
135,2006,ornamentals,0
136,2006,ornamentals,0
137,2006,ornamentals,0
138,2006,ornamentals,0
139,2006,ornamentals,0
140,2006,ornamentals,0
147,2006,ornamentals,0
152,2006,ornamentals,0
153,2006,ornamentals,0
155,2006,ornamentals,0
162,2006,ornamentals,0
163,2006,ornamentals,0
164,2006,ornamentals,0
166,2006,ornamentals,1
167,2006,ornamentals,0
168,2006,ornamentals,0
171,2006,ornamentals,1
172,2006,ornamentals,0
175,2006,ornamentals,0
176,2006,ornamentals,0
177,2006,ornamentals,0
178,2006,ornamentals,0
179,2006,ornamentals,0
180,2006,ornamentals,0
181,2006,ornamentals,0
182,2006,ornamentals,0
183,2006,ornamentals,0
184,2006,ornamentals,0
188,2006,ornamentals,0
189,2006,ornamentals,0
191,2006,ornamentals,0
193,2006,ornamentals,0
194,2006,ornamentals,0
195,2006,ornamentals,0
196,2006,ornamentals,0
197,2006,ornamentals,0
199,2006,ornamentals,0
202,2006,ornamentals,1
203,2006,ornamentals,0
204,2006,ornamentals,0
205,2006,ornamentals,1
206,2006,ornamentals,1
207,2006,ornamentals,1
208,2006,ornamentals,1
209,2006,ornamentals,1
210,2006,ornamentals,0
212,2006,ornamentals,0
214,2006,ornamentals,1
216,2006,ornamentals,1
218,2006,ornamentals,0
220,2006,ornamentals,0
222,2006,ornamentals,0
223,2006,ornamentals,0
224,2006,ornamentals,0
244,2006,ornamentals,0
245,2006,ornamentals,0
247,2006,ornamentals,0
248,2006,ornamentals,0
249,2006,ornamentals,0
250,2006,ornamentals,0
5,2007,ornamentals,0
6,2007,ornamentals,0
7,2007,ornamentals,1
8,2007,ornamentals,1
9,2007,ornamentals,1
11,2007,ornamentals,0
14,2007,ornamentals,1
15,2007,ornamentals,1
16,2007,ornamentals,0
17,2007,ornamentals,1
18,2007,ornamentals,1
20,2007,ornamentals,0
24,2007,ornamentals,1
25,2007,ornamentals,1
29,2007,ornamentals,0
37,2007,ornamentals,0
39,2007,ornamentals,0
40,2007,ornamentals,1
41,2007,ornamentals,0
42,2007,ornamentals,0
43,2007,ornamentals,1
44,2007,ornamentals,0
45,2007,ornamentals,0
46,2007,ornamentals,0
47,2007,ornamentals,0
48,2007,ornamentals,0
49,2007,ornamentals,0
50,2007,ornamentals,0
52,2007,ornamentals,0
53,2007,ornamentals,0
54,2007,ornamentals,0
59,2007,ornamentals,0
61,2007,ornamentals,0
62,2007,ornamentals,0
67,2007,ornamentals,0
71,2007,ornamentals,0
76,2007,ornamentals,0
77,2007,ornamentals,0
78,2007,ornamentals,0
79,2007,ornamentals,0
80,2007,ornamentals,0
82,2007,ornamentals,0
84,2007,ornamentals,0
85,2007,ornamentals,0
86,2007,ornamentals,0
88,2007,ornamentals,0
96,2007,ornamentals,0
97,2007,ornamentals,0
100,2007,ornamentals,0
101,2007,ornamentals,0
102,2007,ornamentals,0
103,2007,ornamentals,0
104,2007,ornamentals,0
106,2007,ornamentals,0
112,2007,ornamentals,0
114,2007,ornamentals,0
115,2007,ornamentals,0
124,2007,ornamentals,0
126,2007,ornamentals,0
129,2007,ornamentals,0
130,2007,ornamentals,0
131,2007,ornamentals,0
132,2007,ornamentals,1
133,2007,ornamentals,0
134,2007,ornamentals,0
135,2007,ornamentals,0
136,2007,ornamentals,0
137,2007,ornamentals,0
138,2007,ornamentals,0
139,2007,ornamentals,0
140,2007,ornamentals,0
147,2007,ornamentals,0
152,2007,ornamentals,0
153,2007,ornamentals,0
155,2007,ornamentals,0
162,2007,ornamentals,0
163,2007,ornamentals,0
164,2007,ornamentals,0
166,2007,ornamentals,1
167,2007,ornamentals,0
168,2007,ornamentals,0
171,2007,ornamentals,1
172,2007,ornamentals,0
175,2007,ornamentals,0
176,2007,ornamentals,0
177,2007,ornamentals,0
178,2007,ornamentals,0
179,2007,ornamentals,0
180,2007,ornamentals,0
181,2007,ornamentals,0
182,2007,ornamentals,0
183,2007,ornamentals,0
184,2007,ornamentals,0
188,2007,ornamentals,0
189,2007,ornamentals,0
191,2007,ornamentals,0
193,2007,ornamentals,0
194,2007,ornamentals,0
195,2007,ornamentals,0
196,2007,ornamentals,0
197,2007,ornamentals,0
199,2007,ornamentals,0
202,2007,ornamentals,1
203,2007,ornamentals,0
204,2007,ornamentals,0
205,2007,ornamentals,1
206,2007,ornamentals,1
207,2007,ornamentals,1
208,2007,ornamentals,1
209,2007,ornamentals,1
210,2007,ornamentals,0
212,2007,ornamentals,0
214,2007,ornamentals,1
216,2007,ornamentals,1
218,2007,ornamentals,0
220,2007,ornamentals,0
222,2007,ornamentals,0
223,2007,ornamentals,0
224,2007,ornamentals,0
244,2007,ornamentals,0
245,2007,ornamentals,0
247,2007,ornamentals,0
248,2007,ornamentals,0
249,2007,ornamentals,0
250,2007,ornamentals,0
5,2008,ornamentals,0
6,2008,ornamentals,0
7,2008,ornamentals,1
8,2008,ornamentals,1
9,2008,ornamentals,1
11,2008,ornamentals,0
14,2008,ornamentals,1
15,2008,ornamentals,1
16,2008,ornamentals,0
17,2008,ornamentals,1
18,2008,ornamentals,1
20,2008,ornamentals,0
24,2008,ornamentals,1
25,2008,ornamentals,1
29,2008,ornamentals,0
37,2008,ornamentals,0
39,2008,ornamentals,0
40,2008,ornamentals,1
41,2008,ornamentals,0
42,2008,ornamentals,0
43,2008,ornamentals,1
44,2008,ornamentals,0
45,2008,ornamentals,0
46,2008,ornamentals,0
47,2008,ornamentals,0
48,2008,ornamentals,0
49,2008,ornamentals,0
50,2008,ornamentals,0
52,2008,ornamentals,0
53,2008,ornamentals,0
54,2008,ornamentals,0
59,2008,ornamentals,0
61,2008,ornamentals,0
62,2008,ornamentals,0
67,2008,ornamentals,0
71,2008,ornamentals,0
76,2008,ornamentals,0
77,2008,ornamentals,0
78,2008,ornamentals,0
79,2008,ornamentals,0
80,2008,ornamentals,0
82,2008,ornamentals,0
84,2008,ornamentals,0
85,2008,ornamentals,0
86,2008,ornamentals,0
88,2008,ornamentals,0
96,2008,ornamentals,0
97,2008,ornamentals,0
100,2008,ornamentals,0
101,2008,ornamentals,0
102,2008,ornamentals,0
103,2008,ornamentals,0
104,2008,ornamentals,0
106,2008,ornamentals,0
112,2008,ornamentals,0
114,2008,ornamentals,0
115,2008,ornamentals,0
124,2008,ornamentals,0
126,2008,ornamentals,0
129,2008,ornamentals,0
130,2008,ornamentals,0
131,2008,ornamentals,0
132,2008,ornamentals,1
133,2008,ornamentals,0
134,2008,ornamentals,0
135,2008,ornamentals,0
136,2008,ornamentals,0
137,2008,ornamentals,0
138,2008,ornamentals,0
139,2008,ornamentals,0
140,2008,ornamentals,0
147,2008,ornamentals,0
152,2008,ornamentals,0
153,2008,ornamentals,0
155,2008,ornamentals,0
162,2008,ornamentals,0
163,2008,ornamentals,0
164,2008,ornamentals,0
166,2008,ornamentals,1
167,2008,ornamentals,0
168,2008,ornamentals,0
171,2008,ornamentals,1
172,2008,ornamentals,0
175,2008,ornamentals,0
176,2008,ornamentals,0
177,2008,ornamentals,0
178,2008,ornamentals,0
179,2008,ornamentals,0
180,2008,ornamentals,0
181,2008,ornamentals,0
182,2008,ornamentals,0
183,2008,ornamentals,0
184,2008,ornamentals,0
188,2008,ornamentals,0
189,2008,ornamentals,0
191,2008,ornamentals,0
193,2008,ornamentals,0
194,2008,ornamentals,0
195,2008,ornamentals,0
196,2008,ornamentals,0
197,2008,ornamentals,0
199,2008,ornamentals,0
202,2008,ornamentals,1
203,2008,ornamentals,0
204,2008,ornamentals,0
205,2008,ornamentals,1
206,2008,ornamentals,1
207,2008,ornamentals,1
208,2008,ornamentals,1
209,2008,ornamentals,1
210,2008,ornamentals,0
212,2008,ornamentals,0
214,2008,ornamentals,1
216,2008,ornamentals,1
218,2008,ornamentals,0
220,2008,ornamentals,0
222,2008,ornamentals,0
223,2008,ornamentals,0
224,2008,ornamentals,0
244,2008,ornamentals,0
245,2008,ornamentals,0
247,2008,ornamentals,0
248,2008,ornamentals,0
249,2008,ornamentals,0
250,2008,ornamentals,0
5,2009,ornamentals,0
6,2009,ornamentals,0
7,2009,ornamentals,1
8,2009,ornamentals,1
9,2009,ornamentals,1
11,2009,ornamentals,0
14,2009,ornamentals,1
15,2009,ornamentals,1
16,2009,ornamentals,0
17,2009,ornamentals,1
18,2009,ornamentals,1
20,2009,ornamentals,0
24,2009,ornamentals,1
25,2009,ornamentals,1
29,2009,ornamentals,0
37,2009,ornamentals,0
39,2009,ornamentals,0
40,2009,ornamentals,1
41,2009,ornamentals,0
42,2009,ornamentals,0
43,2009,ornamentals,1
44,2009,ornamentals,0
45,2009,ornamentals,0
46,2009,ornamentals,0
47,2009,ornamentals,0
48,2009,ornamentals,0
49,2009,ornamentals,0
50,2009,ornamentals,0
52,2009,ornamentals,0
53,2009,ornamentals,0
54,2009,ornamentals,0
59,2009,ornamentals,0
61,2009,ornamentals,0
62,2009,ornamentals,0
67,2009,ornamentals,0
71,2009,ornamentals,0
76,2009,ornamentals,0
77,2009,ornamentals,0
78,2009,ornamentals,0
79,2009,ornamentals,0
80,2009,ornamentals,0
82,2009,ornamentals,0
84,2009,ornamentals,0
85,2009,ornamentals,0
86,2009,ornamentals,0
88,2009,ornamentals,0
96,2009,ornamentals,0
97,2009,ornamentals,0
100,2009,ornamentals,0
101,2009,ornamentals,0
102,2009,ornamentals,0
103,2009,ornamentals,0
104,2009,ornamentals,0
106,2009,ornamentals,0
112,2009,ornamentals,0
114,2009,ornamentals,0
115,2009,ornamentals,0
124,2009,ornamentals,0
126,2009,ornamentals,0
129,2009,ornamentals,0
130,2009,ornamentals,0
131,2009,ornamentals,0
132,2009,ornamentals,1
133,2009,ornamentals,0
134,2009,ornamentals,0
135,2009,ornamentals,0
136,2009,ornamentals,0
137,2009,ornamentals,0
138,2009,ornamentals,0
139,2009,ornamentals,0
140,2009,ornamentals,0
147,2009,ornamentals,0
152,2009,ornamentals,0
153,2009,ornamentals,0
155,2009,ornamentals,0
162,2009,ornamentals,0
163,2009,ornamentals,0
164,2009,ornamentals,0
166,2009,ornamentals,1
167,2009,ornamentals,0
168,2009,ornamentals,0
171,2009,ornamentals,1
172,2009,ornamentals,0
175,2009,ornamentals,0
176,2009,ornamentals,0
177,2009,ornamentals,0
178,2009,ornamentals,0
179,2009,ornamentals,0
180,2009,ornamentals,0
181,2009,ornamentals,0
182,2009,ornamentals,0
183,2009,ornamentals,0
184,2009,ornamentals,0
188,2009,ornamentals,0
189,2009,ornamentals,0
191,2009,ornamentals,0
193,2009,ornamentals,0
194,2009,ornamentals,0
195,2009,ornamentals,0
196,2009,ornamentals,0
197,2009,ornamentals,0
199,2009,ornamentals,0
202,2009,ornamentals,1
203,2009,ornamentals,0
204,2009,ornamentals,0
205,2009,ornamentals,1
206,2009,ornamentals,1
207,2009,ornamentals,1
208,2009,ornamentals,1
209,2009,ornamentals,1
210,2009,ornamentals,0
212,2009,ornamentals,0
214,2009,ornamentals,1
216,2009,ornamentals,1
218,2009,ornamentals,0
220,2009,ornamentals,0
222,2009,ornamentals,0
223,2009,ornamentals,0
224,2009,ornamentals,0
244,2009,ornamentals,0
245,2009,ornamentals,0
247,2009,ornamentals,0
248,2009,ornamentals,0
249,2009,ornamentals,0
250,2009,ornamentals,0
5,2010,ornamentals,0
6,2010,ornamentals,0
7,2010,ornamentals,1
8,2010,ornamentals,1
9,2010,ornamentals,1
11,2010,ornamentals,0
14,2010,ornamentals,1
15,2010,ornamentals,1
16,2010,ornamentals,0
17,2010,ornamentals,1
18,2010,ornamentals,1
20,2010,ornamentals,0
24,2010,ornamentals,1
25,2010,ornamentals,1
29,2010,ornamentals,0
37,2010,ornamentals,0
39,2010,ornamentals,0
40,2010,ornamentals,1
41,2010,ornamentals,0
42,2010,ornamentals,0
43,2010,ornamentals,1
44,2010,ornamentals,0
45,2010,ornamentals,0
46,2010,ornamentals,0
47,2010,ornamentals,0
48,2010,ornamentals,0
49,2010,ornamentals,0
50,2010,ornamentals,0
52,2010,ornamentals,0
53,2010,ornamentals,0
54,2010,ornamentals,0
59,2010,ornamentals,0
61,2010,ornamentals,0
62,2010,ornamentals,0
67,2010,ornamentals,0
71,2010,ornamentals,0
76,2010,ornamentals,0
77,2010,ornamentals,0
78,2010,ornamentals,0
79,2010,ornamentals,0
80,2010,ornamentals,0
82,2010,ornamentals,0
84,2010,ornamentals,0
85,2010,ornamentals,0
86,2010,ornamentals,0
88,2010,ornamentals,0
96,2010,ornamentals,0
97,2010,ornamentals,0
100,2010,ornamentals,0
101,2010,ornamentals,0
102,2010,ornamentals,0
103,2010,ornamentals,0
104,2010,ornamentals,0
106,2010,ornamentals,0
112,2010,ornamentals,0
114,2010,ornamentals,0
115,2010,ornamentals,0
124,2010,ornamentals,0
126,2010,ornamentals,0
129,2010,ornamentals,0
130,2010,ornamentals,0
131,2010,ornamentals,0
132,2010,ornamentals,1
133,2010,ornamentals,0
134,2010,ornamentals,0
135,2010,ornamentals,0
136,2010,ornamentals,0
137,2010,ornamentals,0
138,2010,ornamentals,0
139,2010,ornamentals,0
140,2010,ornamentals,0
147,2010,ornamentals,0
152,2010,ornamentals,0
153,2010,ornamentals,0
155,2010,ornamentals,0
162,2010,ornamentals,0
163,2010,ornamentals,0
164,2010,ornamentals,0
166,2010,ornamentals,1
167,2010,ornamentals,0
168,2010,ornamentals,0
171,2010,ornamentals,1
172,2010,ornamentals,0
175,2010,ornamentals,0
176,2010,ornamentals,0
177,2010,ornamentals,0
178,2010,ornamentals,0
179,2010,ornamentals,0
180,2010,ornamentals,0
181,2010,ornamentals,0
182,2010,ornamentals,0
183,2010,ornamentals,0
184,2010,ornamentals,0
188,2010,ornamentals,0
189,2010,ornamentals,0
191,2010,ornamentals,0
193,2010,ornamentals,0
194,2010,ornamentals,0
195,2010,ornamentals,0
196,2010,ornamentals,0
197,2010,ornamentals,0
199,2010,ornamentals,0
202,2010,ornamentals,1
203,2010,ornamentals,0
204,2010,ornamentals,0
205,2010,ornamentals,1
206,2010,ornamentals,1
207,2010,ornamentals,1
208,2010,ornamentals,1
209,2010,ornamentals,1
210,2010,ornamentals,0
212,2010,ornamentals,0
214,2010,ornamentals,1
216,2010,ornamentals,1
218,2010,ornamentals,0
220,2010,ornamentals,0
222,2010,ornamentals,0
223,2010,ornamentals,0
224,2010,ornamentals,0
244,2010,ornamentals,0
245,2010,ornamentals,0
247,2010,ornamentals,0
248,2010,ornamentals,0
249,2010,ornamentals,0
250,2010,ornamentals,0
5,2011,ornamentals,0
6,2011,ornamentals,0
7,2011,ornamentals,1
8,2011,ornamentals,1
9,2011,ornamentals,1
11,2011,ornamentals,0
14,2011,ornamentals,1
15,2011,ornamentals,1
16,2011,ornamentals,0
17,2011,ornamentals,1
18,2011,ornamentals,1
20,2011,ornamentals,0
24,2011,ornamentals,1
25,2011,ornamentals,1
29,2011,ornamentals,0
37,2011,ornamentals,0
39,2011,ornamentals,0
40,2011,ornamentals,1
41,2011,ornamentals,0
42,2011,ornamentals,0
43,2011,ornamentals,1
44,2011,ornamentals,0
45,2011,ornamentals,0
46,2011,ornamentals,0
47,2011,ornamentals,0
48,2011,ornamentals,0
49,2011,ornamentals,0
50,2011,ornamentals,0
52,2011,ornamentals,0
53,2011,ornamentals,0
54,2011,ornamentals,0
59,2011,ornamentals,0
61,2011,ornamentals,0
62,2011,ornamentals,0
67,2011,ornamentals,0
71,2011,ornamentals,0
76,2011,ornamentals,0
77,2011,ornamentals,0
78,2011,ornamentals,0
79,2011,ornamentals,0
80,2011,ornamentals,0
82,2011,ornamentals,0
84,2011,ornamentals,0
85,2011,ornamentals,0
86,2011,ornamentals,0
88,2011,ornamentals,0
96,2011,ornamentals,0
97,2011,ornamentals,0
100,2011,ornamentals,0
101,2011,ornamentals,0
102,2011,ornamentals,0
103,2011,ornamentals,0
104,2011,ornamentals,0
106,2011,ornamentals,0
112,2011,ornamentals,0
114,2011,ornamentals,0
115,2011,ornamentals,0
124,2011,ornamentals,0
126,2011,ornamentals,0
129,2011,ornamentals,0
130,2011,ornamentals,0
131,2011,ornamentals,0
132,2011,ornamentals,1
133,2011,ornamentals,0
134,2011,ornamentals,0
135,2011,ornamentals,0
136,2011,ornamentals,0
137,2011,ornamentals,0
138,2011,ornamentals,0
139,2011,ornamentals,0
140,2011,ornamentals,0
147,2011,ornamentals,0
152,2011,ornamentals,0
153,2011,ornamentals,0
155,2011,ornamentals,0
162,2011,ornamentals,0
163,2011,ornamentals,0
164,2011,ornamentals,0
166,2011,ornamentals,1
167,2011,ornamentals,0
168,2011,ornamentals,0
171,2011,ornamentals,1
172,2011,ornamentals,0
175,2011,ornamentals,0
176,2011,ornamentals,0
177,2011,ornamentals,0
178,2011,ornamentals,0
179,2011,ornamentals,0
180,2011,ornamentals,0
181,2011,ornamentals,0
182,2011,ornamentals,0
183,2011,ornamentals,0
184,2011,ornamentals,0
188,2011,ornamentals,0
189,2011,ornamentals,0
191,2011,ornamentals,0
193,2011,ornamentals,0
194,2011,ornamentals,0
195,2011,ornamentals,0
196,2011,ornamentals,0
197,2011,ornamentals,0
199,2011,ornamentals,0
202,2011,ornamentals,1
203,2011,ornamentals,0
204,2011,ornamentals,0
205,2011,ornamentals,1
206,2011,ornamentals,1
207,2011,ornamentals,1
208,2011,ornamentals,1
209,2011,ornamentals,1
210,2011,ornamentals,0
212,2011,ornamentals,0
214,2011,ornamentals,1
216,2011,ornamentals,1
218,2011,ornamentals,0
220,2011,ornamentals,0
222,2011,ornamentals,0
223,2011,ornamentals,0
224,2011,ornamentals,0
244,2011,ornamentals,0
245,2011,ornamentals,0
247,2011,ornamentals,0
248,2011,ornamentals,0
249,2011,ornamentals,0
250,2011,ornamentals,0
5,2012,ornamentals,0
6,2012,ornamentals,0
7,2012,ornamentals,1
8,2012,ornamentals,1
9,2012,ornamentals,1
11,2012,ornamentals,0
14,2012,ornamentals,1
15,2012,ornamentals,1
16,2012,ornamentals,0
17,2012,ornamentals,1
18,2012,ornamentals,1
20,2012,ornamentals,0
24,2012,ornamentals,1
25,2012,ornamentals,1
29,2012,ornamentals,0
37,2012,ornamentals,0
39,2012,ornamentals,0
40,2012,ornamentals,1
41,2012,ornamentals,0
42,2012,ornamentals,0
43,2012,ornamentals,1
44,2012,ornamentals,0
45,2012,ornamentals,0
46,2012,ornamentals,0
47,2012,ornamentals,0
48,2012,ornamentals,0
49,2012,ornamentals,0
50,2012,ornamentals,0
52,2012,ornamentals,0
53,2012,ornamentals,0
54,2012,ornamentals,0
59,2012,ornamentals,0
61,2012,ornamentals,0
62,2012,ornamentals,0
67,2012,ornamentals,0
71,2012,ornamentals,0
76,2012,ornamentals,0
77,2012,ornamentals,0
78,2012,ornamentals,0
79,2012,ornamentals,0
80,2012,ornamentals,0
82,2012,ornamentals,0
84,2012,ornamentals,0
85,2012,ornamentals,0
86,2012,ornamentals,0
88,2012,ornamentals,0
96,2012,ornamentals,0
97,2012,ornamentals,0
100,2012,ornamentals,0
101,2012,ornamentals,0
102,2012,ornamentals,0
103,2012,ornamentals,0
104,2012,ornamentals,0
106,2012,ornamentals,0
112,2012,ornamentals,0
114,2012,ornamentals,0
115,2012,ornamentals,0
124,2012,ornamentals,0
126,2012,ornamentals,0
129,2012,ornamentals,0
130,2012,ornamentals,0
131,2012,ornamentals,0
132,2012,ornamentals,1
133,2012,ornamentals,0
134,2012,ornamentals,0
135,2012,ornamentals,0
136,2012,ornamentals,0
137,2012,ornamentals,0
138,2012,ornamentals,0
139,2012,ornamentals,0
140,2012,ornamentals,0
147,2012,ornamentals,0
152,2012,ornamentals,0
153,2012,ornamentals,0
