"region_id","year","product","risk"
223,2007,"corals",1
224,2007,"corals",1
245,2007,"corals",1
248,2007,"corals",1
249,2007,"corals",1
6,2008,"corals",1
7,2008,"corals",1
8,2008,"corals",1
9,2008,"corals",1
11,2008,"corals",1
14,2008,"corals",1
15,2008,"corals",1
16,2008,"corals",1
17,2008,"corals",1
18,2008,"corals",1
20,2008,"corals",1
21,2008,"corals",1
25,2008,"corals",1
37,2008,"corals",1
39,2008,"corals",1
40,2008,"corals",1
42,2008,"corals",1
44,2008,"corals",1
48,2008,"corals",1
49,2008,"corals",1
53,2008,"corals",1
61,2008,"corals",1
62,2008,"corals",1
66,2008,"corals",1
72,2008,"corals",1
73,2008,"corals",1
76,2008,"corals",1
77,2008,"corals",1
82,2008,"corals",1
102,2008,"corals",1
114,2008,"corals",1
115,2008,"corals",1
131,2008,"corals",1
132,2008,"corals",1
133,2008,"corals",1
134,2008,"corals",1
135,2008,"corals",1
137,2008,"corals",1
138,2008,"corals",1
139,2008,"corals",1
143,2008,"corals",1
147,2008,"corals",1
155,2008,"corals",1
162,2008,"corals",1
163,2008,"corals",1
166,2008,"corals",1
171,2008,"corals",1
179,2008,"corals",1
182,2008,"corals",1
186,2008,"corals",1
187,2008,"corals",1
195,2008,"corals",1
203,2008,"corals",1
206,2008,"corals",1
207,2008,"corals",1
208,2008,"corals",1
209,2008,"corals",1
210,2008,"corals",1
214,2008,"corals",1
216,2008,"corals",1
218,2008,"corals",1
220,2008,"corals",1
223,2008,"corals",1
224,2008,"corals",1
245,2008,"corals",1
248,2008,"corals",1
249,2008,"corals",1
6,2009,"corals",1
7,2009,"corals",1
8,2009,"corals",1
9,2009,"corals",1
11,2009,"corals",1
14,2009,"corals",1
15,2009,"corals",1
16,2009,"corals",1
17,2009,"corals",1
18,2009,"corals",1
20,2009,"corals",1
21,2009,"corals",1
25,2009,"corals",1
37,2009,"corals",1
39,2009,"corals",1
40,2009,"corals",1
42,2009,"corals",1
44,2009,"corals",1
48,2009,"corals",1
49,2009,"corals",1
53,2009,"corals",1
61,2009,"corals",1
62,2009,"corals",1
66,2009,"corals",1
72,2009,"corals",1
73,2009,"corals",1
76,2009,"corals",1
77,2009,"corals",1
82,2009,"corals",1
102,2009,"corals",1
114,2009,"corals",1
115,2009,"corals",1
131,2009,"corals",1
132,2009,"corals",1
133,2009,"corals",1
134,2009,"corals",1
135,2009,"corals",1
137,2009,"corals",1
138,2009,"corals",1
139,2009,"corals",1
143,2009,"corals",1
147,2009,"corals",1
155,2009,"corals",1
162,2009,"corals",1
163,2009,"corals",1
166,2009,"corals",1
171,2009,"corals",1
179,2009,"corals",1
182,2009,"corals",1
186,2009,"corals",1
187,2009,"corals",1
195,2009,"corals",1
203,2009,"corals",1
206,2009,"corals",1
207,2009,"corals",1
208,2009,"corals",1
209,2009,"corals",1
210,2009,"corals",1
214,2009,"corals",1
216,2009,"corals",1
218,2009,"corals",1
220,2009,"corals",1
223,2009,"corals",1
224,2009,"corals",1
245,2009,"corals",1
248,2009,"corals",1
249,2009,"corals",1
6,2010,"corals",1
7,2010,"corals",1
8,2010,"corals",1
9,2010,"corals",1
11,2010,"corals",1
14,2010,"corals",1
15,2010,"corals",1
16,2010,"corals",1
17,2010,"corals",1
18,2010,"corals",1
20,2010,"corals",1
21,2010,"corals",1
25,2010,"corals",1
37,2010,"corals",1
39,2010,"corals",1
40,2010,"corals",1
42,2010,"corals",1
44,2010,"corals",1
48,2010,"corals",1
49,2010,"corals",1
53,2010,"corals",1
61,2010,"corals",1
62,2010,"corals",1
66,2010,"corals",1
72,2010,"corals",1
73,2010,"corals",1
76,2010,"corals",1
77,2010,"corals",1
82,2010,"corals",1
102,2010,"corals",1
114,2010,"corals",1
115,2010,"corals",1
131,2010,"corals",1
132,2010,"corals",1
133,2010,"corals",1
134,2010,"corals",1
135,2010,"corals",1
137,2010,"corals",1
138,2010,"corals",1
139,2010,"corals",1
143,2010,"corals",1
147,2010,"corals",1
155,2010,"corals",1
162,2010,"corals",1
163,2010,"corals",1
166,2010,"corals",1
171,2010,"corals",1
179,2010,"corals",1
182,2010,"corals",1
186,2010,"corals",1
187,2010,"corals",1
195,2010,"corals",1
203,2010,"corals",1
206,2010,"corals",1
207,2010,"corals",1
208,2010,"corals",1
209,2010,"corals",1
210,2010,"corals",1
214,2010,"corals",1
216,2010,"corals",1
218,2010,"corals",1
220,2010,"corals",1
223,2010,"corals",1
224,2010,"corals",1
245,2010,"corals",1
248,2010,"corals",1
249,2010,"corals",1
6,2011,"corals",1
7,2011,"corals",1
8,2011,"corals",1
9,2011,"corals",1
11,2011,"corals",1
14,2011,"corals",1
15,2011,"corals",1
16,2011,"corals",1
17,2011,"corals",1
18,2011,"corals",1
20,2011,"corals",1
21,2011,"corals",1
25,2011,"corals",1
37,2011,"corals",1
39,2011,"corals",1
40,2011,"corals",1
42,2011,"corals",1
44,2011,"corals",1
48,2011,"corals",1
49,2011,"corals",1
53,2011,"corals",1
61,2011,"corals",1
62,2011,"corals",1
66,2011,"corals",1
72,2011,"corals",1
73,2011,"corals",1
76,2011,"corals",1
77,2011,"corals",1
82,2011,"corals",1
102,2011,"corals",1
114,2011,"corals",1
115,2011,"corals",1
131,2011,"corals",1
132,2011,"corals",1
133,2011,"corals",1
134,2011,"corals",1
135,2011,"corals",1
137,2011,"corals",1
138,2011,"corals",1
139,2011,"corals",1
143,2011,"corals",1
147,2011,"corals",1
155,2011,"corals",1
162,2011,"corals",1
163,2011,"corals",1
166,2011,"corals",1
171,2011,"corals",1
179,2011,"corals",1
182,2011,"corals",1
186,2011,"corals",1
187,2011,"corals",1
195,2011,"corals",1
203,2011,"corals",1
206,2011,"corals",1
207,2011,"corals",1
208,2011,"corals",1
209,2011,"corals",1
210,2011,"corals",1
214,2011,"corals",1
216,2011,"corals",1
218,2011,"corals",1
220,2011,"corals",1
223,2011,"corals",1
224,2011,"corals",1
245,2011,"corals",1
248,2011,"corals",1
249,2011,"corals",1
6,2012,"corals",1
7,2012,"corals",1
8,2012,"corals",1
9,2012,"corals",1
11,2012,"corals",1
14,2012,"corals",1
15,2012,"corals",1
16,2012,"corals",1
17,2012,"corals",1
18,2012,"corals",1
20,2012,"corals",1
21,2012,"corals",1
25,2012,"corals",1
37,2012,"corals",1
39,2012,"corals",1
40,2012,"corals",1
42,2012,"corals",1
44,2012,"corals",1
48,2012,"corals",1
49,2012,"corals",1
53,2012,"corals",1
61,2012,"corals",1
62,2012,"corals",1
66,2012,"corals",1
72,2012,"corals",1
73,2012,"corals",1
76,2012,"corals",1
77,2012,"corals",1
82,2012,"corals",1
102,2012,"corals",1
114,2012,"corals",1
115,2012,"corals",1
131,2012,"corals",1
132,2012,"corals",1
133,2012,"corals",1
134,2012,"corals",1
135,2012,"corals",1
137,2012,"corals",1
138,2012,"corals",1
139,2012,"corals",1
143,2012,"corals",1
147,2012,"corals",1
155,2012,"corals",1
162,2012,"corals",1
163,2012,"corals",1
166,2012,"corals",1
171,2012,"corals",1
179,2012,"corals",1
182,2012,"corals",1
186,2012,"corals",1
187,2012,"corals",1
195,2012,"corals",1
203,2012,"corals",1
206,2012,"corals",1
207,2012,"corals",1
208,2012,"corals",1
209,2012,"corals",1
210,2012,"corals",1
214,2012,"corals",1
216,2012,"corals",1
218,2012,"corals",1
220,2012,"corals",1
223,2012,"corals",1
224,2012,"corals",1
245,2012,"corals",1
248,2012,"corals",1
249,2012,"corals",1
6,2013,"corals",1
7,2013,"corals",1
8,2013,"corals",1
9,2013,"corals",1
11,2013,"corals",1
14,2013,"corals",1
15,2013,"corals",1
16,2013,"corals",1
17,2013,"corals",1
18,2013,"corals",1
20,2013,"corals",1
21,2013,"corals",1
25,2013,"corals",1
37,2013,"corals",1
39,2013,"corals",1
40,2013,"corals",1
42,2013,"corals",1
44,2013,"corals",1
48,2013,"corals",1
49,2013,"corals",1
53,2013,"corals",1
61,2013,"corals",1
62,2013,"corals",1
66,2013,"corals",1
72,2013,"corals",1
73,2013,"corals",1
76,2013,"corals",1
77,2013,"corals",1
82,2013,"corals",1
102,2013,"corals",1
114,2013,"corals",1
115,2013,"corals",1
131,2013,"corals",1
132,2013,"corals",1
133,2013,"corals",1
134,2013,"corals",1
135,2013,"corals",1
137,2013,"corals",1
138,2013,"corals",1
139,2013,"corals",1
143,2013,"corals",1
147,2013,"corals",1
155,2013,"corals",1
162,2013,"corals",1
163,2013,"corals",1
166,2013,"corals",1
171,2013,"corals",1
179,2013,"corals",1
182,2013,"corals",1
186,2013,"corals",1
187,2013,"corals",1
195,2013,"corals",1
203,2013,"corals",1
206,2013,"corals",1
207,2013,"corals",1
208,2013,"corals",1
209,2013,"corals",1
210,2013,"corals",1
214,2013,"corals",1
216,2013,"corals",1
218,2013,"corals",1
220,2013,"corals",1
223,2013,"corals",1
224,2013,"corals",1
245,2013,"corals",1
248,2013,"corals",1
249,2013,"corals",1
6,2014,"corals",1
7,2014,"corals",1
8,2014,"corals",1
9,2014,"corals",1
11,2014,"corals",1
14,2014,"corals",1
15,2014,"corals",1
16,2014,"corals",1
17,2014,"corals",1
18,2014,"corals",1
20,2014,"corals",1
21,2014,"corals",1
25,2014,"corals",1
37,2014,"corals",1
39,2014,"corals",1
40,2014,"corals",1
42,2014,"corals",1
44,2014,"corals",1
48,2014,"corals",1
49,2014,"corals",1
53,2014,"corals",1
61,2014,"corals",1
62,2014,"corals",1
66,2014,"corals",1
72,2014,"corals",1
73,2014,"corals",1
76,2014,"corals",1
77,2014,"corals",1
82,2014,"corals",1
102,2014,"corals",1
114,2014,"corals",1
115,2014,"corals",1
131,2014,"corals",1
132,2014,"corals",1
133,2014,"corals",1
134,2014,"corals",1
135,2014,"corals",1
137,2014,"corals",1
138,2014,"corals",1
139,2014,"corals",1
143,2014,"corals",1
147,2014,"corals",1
155,2014,"corals",1
162,2014,"corals",1
163,2014,"corals",1
166,2014,"corals",1
171,2014,"corals",1
179,2014,"corals",1
182,2014,"corals",1
186,2014,"corals",1
187,2014,"corals",1
195,2014,"corals",1
203,2014,"corals",1
206,2014,"corals",1
207,2014,"corals",1
208,2014,"corals",1
209,2014,"corals",1
210,2014,"corals",1
214,2014,"corals",1
216,2014,"corals",1
218,2014,"corals",1
220,2014,"corals",1
223,2014,"corals",1
224,2014,"corals",1
245,2014,"corals",1
248,2014,"corals",1
249,2014,"corals",1
6,2015,"corals",1
7,2015,"corals",1
8,2015,"corals",1
9,2015,"corals",1
11,2015,"corals",1
14,2015,"corals",1
15,2015,"corals",1
16,2015,"corals",1
17,2015,"corals",1
18,2015,"corals",1
20,2015,"corals",1
21,2015,"corals",1
25,2015,"corals",1
37,2015,"corals",1
39,2015,"corals",1
40,2015,"corals",1
42,2015,"corals",1
44,2015,"corals",1
48,2015,"corals",1
49,2015,"corals",1
53,2015,"corals",1
61,2015,"corals",1
62,2015,"corals",1
66,2015,"corals",1
72,2015,"corals",1
73,2015,"corals",1
76,2015,"corals",1
77,2015,"corals",1
82,2015,"corals",1
102,2015,"corals",1
114,2015,"corals",1
115,2015,"corals",1
131,2015,"corals",1
132,2015,"corals",1
133,2015,"corals",1
134,2015,"corals",1
135,2015,"corals",1
137,2015,"corals",1
138,2015,"corals",1
139,2015,"corals",1
143,2015,"corals",1
147,2015,"corals",1
155,2015,"corals",1
162,2015,"corals",1
163,2015,"corals",1
166,2015,"corals",1
171,2015,"corals",1
179,2015,"corals",1
182,2015,"corals",1
186,2015,"corals",1
187,2015,"corals",1
195,2015,"corals",1
203,2015,"corals",1
206,2015,"corals",1
207,2015,"corals",1
208,2015,"corals",1
209,2015,"corals",1
210,2015,"corals",1
214,2015,"corals",1
216,2015,"corals",1
218,2015,"corals",1
220,2015,"corals",1
223,2015,"corals",1
224,2015,"corals",1
245,2015,"corals",1
248,2015,"corals",1
249,2015,"corals",1
6,2016,"corals",1
7,2016,"corals",1
8,2016,"corals",1
9,2016,"corals",1
11,2016,"corals",1
14,2016,"corals",1
15,2016,"corals",1
16,2016,"corals",1
17,2016,"corals",1
18,2016,"corals",1
20,2016,"corals",1
21,2016,"corals",1
25,2016,"corals",1
37,2016,"corals",1
39,2016,"corals",1
40,2016,"corals",1
42,2016,"corals",1
44,2016,"corals",1
48,2016,"corals",1
49,2016,"corals",1
53,2016,"corals",1
61,2016,"corals",1
62,2016,"corals",1
66,2016,"corals",1
72,2016,"corals",1
73,2016,"corals",1
76,2016,"corals",1
77,2016,"corals",1
82,2016,"corals",1
102,2016,"corals",1
114,2016,"corals",1
115,2016,"corals",1
131,2016,"corals",1
132,2016,"corals",1
133,2016,"corals",1
134,2016,"corals",1
135,2016,"corals",1
137,2016,"corals",1
138,2016,"corals",1
139,2016,"corals",1
143,2016,"corals",1
147,2016,"corals",1
155,2016,"corals",1
162,2016,"corals",1
163,2016,"corals",1
166,2016,"corals",1
171,2016,"corals",1
179,2016,"corals",1
182,2016,"corals",1
186,2016,"corals",1
187,2016,"corals",1
195,2016,"corals",1
203,2016,"corals",1
206,2016,"corals",1
207,2016,"corals",1
208,2016,"corals",1
209,2016,"corals",1
210,2016,"corals",1
214,2016,"corals",1
216,2016,"corals",1
218,2016,"corals",1
220,2016,"corals",1
223,2016,"corals",1
224,2016,"corals",1
