country,year,value,unit,sector,data_source
Finland,2005,2220,persons (1),cf,oecd sustainable economies
Finland,2006,2120,persons (1),cf,oecd sustainable economies
Finland,2007,2060,persons (1),cf,oecd sustainable economies
Finland,2008,2080,persons (1),cf,oecd sustainable economies
Finland,2009,2080,persons (1),cf,oecd sustainable economies
Finland,2010,2190,persons (1),cf,oecd sustainable economies
Finland,2011,2200,persons (1),cf,oecd sustainable economies
Finland,2012,2150,persons (1),cf,oecd sustainable economies
Finland,2013,2060,persons (1),cf,oecd sustainable economies
Finland,2014,2070,persons (1),cf,oecd sustainable economies
Finland,2015,2080,persons (1),cf,oecd sustainable economies
Finland,2016,2360,persons (1),cf,oecd sustainable economies
Finland,2017,2490,persons (1),cf,oecd sustainable economies
Finland,2018,2500,persons (1),cf,oecd sustainable economies
Finland,2019,2230,persons (1),cf,oecd sustainable economies
Finland,2020,2280,persons (1),cf,oecd sustainable economies
France,2000,18300,persons (1),cf,oecd sustainable economies
France,2001,18310,persons (1),cf,oecd sustainable economies
France,2002,18250,persons (1),cf,oecd sustainable economies
France,2003,17980,persons (1),cf,oecd sustainable economies
France,2004,17750,persons (1),cf,oecd sustainable economies
France,2005,17370,persons (1),cf,oecd sustainable economies
France,2006,16990,persons (1),cf,oecd sustainable economies
France,2007,16610,persons (1),cf,oecd sustainable economies
France,2008,15680,persons (1),cf,oecd sustainable economies
France,2009,14740,persons (1),cf,oecd sustainable economies
France,2010,14460,persons (1),cf,oecd sustainable economies
France,2011,14270,persons (1),cf,oecd sustainable economies
France,2012,14270,persons (1),cf,oecd sustainable economies
France,2013,13610,persons (1),cf,oecd sustainable economies
France,2014,13550,persons (1),cf,oecd sustainable economies
France,2015,13440,persons (1),cf,oecd sustainable economies
France,2016,13440,persons (1),cf,oecd sustainable economies
France,2017,13540,persons (1),cf,oecd sustainable economies
France,2018,13270,persons (1),cf,oecd sustainable economies
France,2019,13120,persons (1),cf,oecd sustainable economies
France,2020,13120,persons (1),cf,oecd sustainable economies
Germany,2000,4360,persons (1),cf,oecd sustainable economies
Germany,2001,4270,persons (1),cf,oecd sustainable economies
Germany,2002,3790,persons (1),cf,oecd sustainable economies
Germany,2003,4019.9999999999995,persons (1),cf,oecd sustainable economies
Germany,2004,3900,persons (1),cf,oecd sustainable economies
Germany,2005,3730,persons (1),cf,oecd sustainable economies
Germany,2006,3520,persons (1),cf,oecd sustainable economies
Germany,2007,3280,persons (1),cf,oecd sustainable economies
Germany,2008,2070,persons (1),cf,oecd sustainable economies
Germany,2009,1530,persons (1),cf,oecd sustainable economies
Germany,2010,1740,persons (1),cf,oecd sustainable economies
Germany,2011,1640,persons (1),cf,oecd sustainable economies
Germany,2012,1750,persons (1),cf,oecd sustainable economies
Germany,2013,1650,persons (1),cf,oecd sustainable economies
Germany,2014,1610,persons (1),cf,oecd sustainable economies
Germany,2015,1530,persons (1),cf,oecd sustainable economies
Germany,2016,1540,persons (1),cf,oecd sustainable economies
Germany,2017,1670,persons (1),cf,oecd sustainable economies
Germany,2018,1660,persons (1),cf,oecd sustainable economies
Germany,2019,1510,persons (1),cf,oecd sustainable economies
Germany,2020,1580,persons (1),cf,oecd sustainable economies
Greece,2000,16309.999999999998,persons (1),cf,oecd sustainable economies
Greece,2001,15890,persons (1),cf,oecd sustainable economies
Greece,2002,15730,persons (1),cf,oecd sustainable economies
Greece,2003,14820,persons (1),cf,oecd sustainable economies
Greece,2004,14090,persons (1),cf,oecd sustainable economies
Greece,2005,13930,persons (1),cf,oecd sustainable economies
Greece,2006,13200,persons (1),cf,oecd sustainable economies
Greece,2007,13140,persons (1),cf,oecd sustainable economies
Greece,2008,12400,persons (1),cf,oecd sustainable economies
Greece,2009,12220,persons (1),cf,oecd sustainable economies
Greece,2010,12170,persons (1),cf,oecd sustainable economies
Greece,2011,10970,persons (1),cf,oecd sustainable economies
Greece,2012,10970,persons (1),cf,oecd sustainable economies
Greece,2013,10780,persons (1),cf,oecd sustainable economies
Greece,2014,10810,persons (1),cf,oecd sustainable economies
Greece,2015,10820,persons (1),cf,oecd sustainable economies
Greece,2016,21600,persons (1),cf,oecd sustainable economies
Greece,2017,21150,persons (1),cf,oecd sustainable economies
Greece,2018,20570,persons (1),cf,oecd sustainable economies
Greece,2019,19890,persons (1),cf,oecd sustainable economies
Greece,2020,18540,persons (1),cf,oecd sustainable economies
Iceland,2000,6100,persons (1),cf,oecd sustainable economies
Iceland,2001,6000,persons (1),cf,oecd sustainable economies
Iceland,2002,5550,persons (1),cf,oecd sustainable economies
Iceland,2003,4800,persons (1),cf,oecd sustainable economies
Iceland,2004,4400,persons (1),cf,oecd sustainable economies
Iceland,2005,5000,persons (1),cf,oecd sustainable economies
Iceland,2006,4500,persons (1),cf,oecd sustainable economies
Iceland,2007,4400,persons (1),cf,oecd sustainable economies
Iceland,2008,4400,persons (1),cf,oecd sustainable economies
Iceland,2009,4010,persons (1),cf,oecd sustainable economies
Iceland,2010,4420,persons (1),cf,oecd sustainable economies
Iceland,2011,5220,persons (1),cf,oecd sustainable economies
Iceland,2012,5160,persons (1),cf,oecd sustainable economies
Iceland,2013,5000,persons (1),cf,oecd sustainable economies
Iceland,2014,4780,persons (1),cf,oecd sustainable economies
Iceland,2015,4050,persons (1),cf,oecd sustainable economies
Iceland,2016,4360,persons (1),cf,oecd sustainable economies
Iceland,2017,4160,persons (1),cf,oecd sustainable economies
Iceland,2018,3940,persons (1),cf,oecd sustainable economies
Iceland,2019,3730,persons (1),cf,oecd sustainable economies
Iceland,2020,3460,persons (1),cf,oecd sustainable economies
Ireland,2000,6000,persons (1),cf,oecd sustainable economies
Ireland,2001,5720,persons (1),cf,oecd sustainable economies
Ireland,2002,5440,persons (1),cf,oecd sustainable economies
Ireland,2003,5160,persons (1),cf,oecd sustainable economies
Ireland,2004,4910,persons (1),cf,oecd sustainable economies
Ireland,2005,3910,persons (1),cf,oecd sustainable economies
Ireland,2006,4230,persons (1),cf,oecd sustainable economies
Ireland,2007,4460,persons (1),cf,oecd sustainable economies
Ireland,2008,4490,persons (1),cf,oecd sustainable economies
Ireland,2009,4890,persons (1),cf,oecd sustainable economies
Ireland,2010,4420,persons (1),cf,oecd sustainable economies
Ireland,2011,3240,persons (1),cf,oecd sustainable economies
Ireland,2012,3120,persons (1),cf,oecd sustainable economies
Ireland,2013,3090,persons (1),cf,oecd sustainable economies
Ireland,2014,3150,persons (1),cf,oecd sustainable economies
Ireland,2015,3450,persons (1),cf,oecd sustainable economies
Ireland,2016,3460,persons (1),cf,oecd sustainable economies
Ireland,2017,3060,persons (1),cf,oecd sustainable economies
Ireland,2018,2940,persons (1),cf,oecd sustainable economies
Ireland,2019,3300,persons (1),cf,oecd sustainable economies
Ireland,2020,3190,persons (1),cf,oecd sustainable economies
Italy,2000,39600,persons (1),cf,oecd sustainable economies
Italy,2001,36690,persons (1),cf,oecd sustainable economies
Italy,2002,38360,persons (1),cf,oecd sustainable economies
Italy,2003,38160,persons (1),cf,oecd sustainable economies
Italy,2004,35200,persons (1),cf,oecd sustainable economies
Italy,2005,32170,persons (1),cf,oecd sustainable economies
Italy,2006,30350,persons (1),cf,oecd sustainable economies
Italy,2007,30210,persons (1),cf,oecd sustainable economies
Italy,2008,29600,persons (1),cf,oecd sustainable economies
Italy,2009,29220,persons (1),cf,oecd sustainable economies
Italy,2010,29220,persons (1),cf,oecd sustainable economies
Italy,2011,28960,persons (1),cf,oecd sustainable economies
Italy,2012,28290,persons (1),cf,oecd sustainable economies
Italy,2013,26760,persons (1),cf,oecd sustainable economies
Italy,2014,26930,persons (1),cf,oecd sustainable economies
Italy,2015,25810,persons (1),cf,oecd sustainable economies
Italy,2016,25930,persons (1),cf,oecd sustainable economies
Italy,2017,25520,persons (1),cf,oecd sustainable economies
Italy,2018,25870,persons (1),cf,oecd sustainable economies
Italy,2019,24240,persons (1),cf,oecd sustainable economies
Italy,2020,21480,persons (1),cf,oecd sustainable economies
Japan,2000,238710,persons (1),cf,oecd sustainable economies
Japan,2001,230830,persons (1),cf,oecd sustainable economies
Japan,2002,221830,persons (1),cf,oecd sustainable economies
Japan,2003,221340,persons (1),cf,oecd sustainable economies
Japan,2004,213950,persons (1),cf,oecd sustainable economies
Japan,2005,205120,persons (1),cf,oecd sustainable economies
Japan,2006,195430,persons (1),cf,oecd sustainable economies
Japan,2007,187290,persons (1),cf,oecd sustainable economies
Japan,2008,221910,persons (1),cf,oecd sustainable economies
Japan,2009,211810,persons (1),cf,oecd sustainable economies
Japan,2010,202880,persons (1),cf,oecd sustainable economies
Japan,2011,177870,persons (1),cf,oecd sustainable economies
Japan,2012,173660,persons (1),cf,oecd sustainable economies
Japan,2013,180990,persons (1),cf,oecd sustainable economies
Japan,2014,173040,persons (1),cf,oecd sustainable economies
Japan,2015,166610,persons (1),cf,oecd sustainable economies
Japan,2016,160020,persons (1),cf,oecd sustainable economies
Japan,2017,153490,persons (1),cf,oecd sustainable economies
Japan,2018,151700,persons (1),cf,oecd sustainable economies
Japan,2019,144750,persons (1),cf,oecd sustainable economies
Japan,2020,135660,persons (1),cf,oecd sustainable economies
South Korea,2000,181490,persons (1),cf,oecd sustainable economies
South Korea,2001,164070,persons (1),cf,oecd sustainable economies
South Korea,2002,155840,persons (1),cf,oecd sustainable economies
South Korea,2003,151990,persons (1),cf,oecd sustainable economies
South Korea,2004,153120,persons (1),cf,oecd sustainable economies
South Korea,2005,159480,persons (1),cf,oecd sustainable economies
South Korea,2006,149870,persons (1),cf,oecd sustainable economies
South Korea,2007,142100,persons (1),cf,oecd sustainable economies
South Korea,2008,135130,persons (1),cf,oecd sustainable economies
South Korea,2009,126160,persons (1),cf,oecd sustainable economies
South Korea,2010,127440,persons (1),cf,oecd sustainable economies
South Korea,2011,116490,persons (1),cf,oecd sustainable economies
South Korea,2012,112620,persons (1),cf,oecd sustainable economies
South Korea,2013,108260,persons (1),cf,oecd sustainable economies
South Korea,2014,104930,persons (1),cf,oecd sustainable economies
South Korea,2015,96910,persons (1),cf,oecd sustainable economies
South Korea,2016,91890,persons (1),cf,oecd sustainable economies
South Korea,2017,89830,persons (1),cf,oecd sustainable economies
South Korea,2018,82330,persons (1),cf,oecd sustainable economies
South Korea,2019,80130,persons (1),cf,oecd sustainable economies
South Korea,2020,77030,persons (1),cf,oecd sustainable economies
Mexico,2000,232910,persons (1),cf,oecd sustainable economies
Mexico,2001,236380,persons (1),cf,oecd sustainable economies
Mexico,2002,235610,persons (1),cf,oecd sustainable economies
Mexico,2003,238840,persons (1),cf,oecd sustainable economies
Mexico,2004,244100,persons (1),cf,oecd sustainable economies
Mexico,2005,244070,persons (1),cf,oecd sustainable economies
Mexico,2006,246460,persons (1),cf,oecd sustainable economies
Mexico,2007,241640,persons (1),cf,oecd sustainable economies
Mexico,2008,232340,persons (1),cf,oecd sustainable economies
Mexico,2009,231510,persons (1),cf,oecd sustainable economies
Mexico,2010,241680,persons (1),cf,oecd sustainable economies
Mexico,2011,213830,persons (1),cf,oecd sustainable economies
Mexico,2012,199340,persons (1),cf,oecd sustainable economies
Mexico,2013,201540,persons (1),cf,oecd sustainable economies
Mexico,2014,204380,persons (1),cf,oecd sustainable economies
Mexico,2015,226970,persons (1),cf,oecd sustainable economies
Mexico,2016,226580,persons (1),cf,oecd sustainable economies
Mexico,2017,227180,persons (1),cf,oecd sustainable economies
Mexico,2018,233990,persons (1),cf,oecd sustainable economies
Mexico,2019,230600,persons (1),cf,oecd sustainable economies
Mexico,2020,228520,persons (1),cf,oecd sustainable economies
Netherlands,2000,2500,persons (1),cf,oecd sustainable economies
Netherlands,2001,2410,persons (1),cf,oecd sustainable economies
Netherlands,2002,2390,persons (1),cf,oecd sustainable economies
Netherlands,2003,2290,persons (1),cf,oecd sustainable economies
Netherlands,2004,2180,persons (1),cf,oecd sustainable economies
Netherlands,2005,2029.9999999999998,persons (1),cf,oecd sustainable economies
Netherlands,2006,1860,persons (1),cf,oecd sustainable economies
Netherlands,2007,1910,persons (1),cf,oecd sustainable economies
Netherlands,2008,1880,persons (1),cf,oecd sustainable economies
Netherlands,2009,1960,persons (1),cf,oecd sustainable economies
Netherlands,2010,1820,persons (1),cf,oecd sustainable economies
Netherlands,2011,1710,persons (1),cf,oecd sustainable economies
Netherlands,2012,1720,persons (1),cf,oecd sustainable economies
Netherlands,2013,1740,persons (1),cf,oecd sustainable economies
Netherlands,2014,1680,persons (1),cf,oecd sustainable economies
Netherlands,2015,1620,persons (1),cf,oecd sustainable economies
Netherlands,2016,1730,persons (1),cf,oecd sustainable economies
Netherlands,2017,1830,persons (1),cf,oecd sustainable economies
Netherlands,2018,2160,persons (1),cf,oecd sustainable economies
Netherlands,2019,1950,persons (1),cf,oecd sustainable economies
Netherlands,2020,1840,persons (1),cf,oecd sustainable economies
New Zealand,2000,2050,persons (1),cf,oecd sustainable economies
New Zealand,2001,2150,persons (1),cf,oecd sustainable economies
New Zealand,2002,2200,persons (1),cf,oecd sustainable economies
New Zealand,2003,1950,persons (1),cf,oecd sustainable economies
New Zealand,2004,1800,persons (1),cf,oecd sustainable economies
New Zealand,2005,1600,persons (1),cf,oecd sustainable economies
New Zealand,2006,1600,persons (1),cf,oecd sustainable economies
New Zealand,2007,1600,persons (1),cf,oecd sustainable economies
New Zealand,2008,1600,persons (1),cf,oecd sustainable economies
New Zealand,2009,1900,persons (1),cf,oecd sustainable economies
New Zealand,2010,1800,persons (1),cf,oecd sustainable economies
New Zealand,2011,1800,persons (1),cf,oecd sustainable economies
New Zealand,2012,1700,persons (1),cf,oecd sustainable economies
New Zealand,2013,1800,persons (1),cf,oecd sustainable economies
New Zealand,2014,1850,persons (1),cf,oecd sustainable economies
New Zealand,2015,2050,persons (1),cf,oecd sustainable economies
New Zealand,2016,1950,persons (1),cf,oecd sustainable economies
New Zealand,2017,2450,persons (1),cf,oecd sustainable economies
New Zealand,2018,2550,persons (1),cf,oecd sustainable economies
New Zealand,2019,2550,persons (1),cf,oecd sustainable economies
New Zealand,2020,2650,persons (1),cf,oecd sustainable economies
Norway,2000,20080,persons (1),cf,oecd sustainable economies
Norway,2001,18900,persons (1),cf,oecd sustainable economies
Norway,2002,18490,persons (1),cf,oecd sustainable economies
Norway,2003,18650,persons (1),cf,oecd sustainable economies
Norway,2004,17340,persons (1),cf,oecd sustainable economies
Norway,2005,15530,persons (1),cf,oecd sustainable economies
Norway,2006,14730,persons (1),cf,oecd sustainable economies
Norway,2007,14030,persons (1),cf,oecd sustainable economies
Norway,2008,13540,persons (1),cf,oecd sustainable economies
Norway,2009,13230,persons (1),cf,oecd sustainable economies
Norway,2010,12990,persons (1),cf,oecd sustainable economies
Norway,2011,12770,persons (1),cf,oecd sustainable economies
Norway,2012,12050,persons (1),cf,oecd sustainable economies
Norway,2013,11610,persons (1),cf,oecd sustainable economies
Norway,2014,11300,persons (1),cf,oecd sustainable economies
Norway,2015,11130,persons (1),cf,oecd sustainable economies
Norway,2016,11240,persons (1),cf,oecd sustainable economies
Norway,2017,11340,persons (1),cf,oecd sustainable economies
Norway,2018,11220,persons (1),cf,oecd sustainable economies
Norway,2019,11050,persons (1),cf,oecd sustainable economies
Norway,2020,10980,persons (1),cf,oecd sustainable economies
Poland,2000,7600,persons (1),cf,oecd sustainable economies
Poland,2001,5910,persons (1),cf,oecd sustainable economies
Poland,2002,5400,persons (1),cf,oecd sustainable economies
Poland,2003,4550,persons (1),cf,oecd sustainable economies
Poland,2004,4340,persons (1),cf,oecd sustainable economies
Poland,2005,3270,persons (1),cf,oecd sustainable economies
Poland,2006,2870,persons (1),cf,oecd sustainable economies
Poland,2007,2810,persons (1),cf,oecd sustainable economies
Poland,2008,2710,persons (1),cf,oecd sustainable economies
Poland,2009,2460,persons (1),cf,oecd sustainable economies
Poland,2010,2420,persons (1),cf,oecd sustainable economies
Poland,2011,2400,persons (1),cf,oecd sustainable economies
Poland,2012,2500,persons (1),cf,oecd sustainable economies
Poland,2013,2440,persons (1),cf,oecd sustainable economies
Poland,2014,2760,persons (1),cf,oecd sustainable economies
Poland,2015,2490,persons (1),cf,oecd sustainable economies
Poland,2016,2470,persons (1),cf,oecd sustainable economies
Poland,2017,2990,persons (1),cf,oecd sustainable economies
Poland,2018,2660,persons (1),cf,oecd sustainable economies
Poland,2019,2540,persons (1),cf,oecd sustainable economies
Poland,2020,2160,persons (1),cf,oecd sustainable economies
Portugal,2000,25020,persons (1),cf,oecd sustainable economies
Portugal,2001,23580,persons (1),cf,oecd sustainable economies
Portugal,2002,22030,persons (1),cf,oecd sustainable economies
Portugal,2003,20460,persons (1),cf,oecd sustainable economies
Portugal,2004,18740,persons (1),cf,oecd sustainable economies
Portugal,2005,18090,persons (1),cf,oecd sustainable economies
Portugal,2006,17260,persons (1),cf,oecd sustainable economies
Portugal,2007,17020,persons (1),cf,oecd sustainable economies
Portugal,2008,16850,persons (1),cf,oecd sustainable economies
Portugal,2009,17420,persons (1),cf,oecd sustainable economies
Portugal,2010,14980,persons (1),cf,oecd sustainable economies
Portugal,2011,14630,persons (1),cf,oecd sustainable economies
Portugal,2012,14930,persons (1),cf,oecd sustainable economies
Portugal,2013,15120,persons (1),cf,oecd sustainable economies
Portugal,2014,15160,persons (1),cf,oecd sustainable economies
Portugal,2015,15490,persons (1),cf,oecd sustainable economies
Portugal,2016,15630,persons (1),cf,oecd sustainable economies
Portugal,2017,15980,persons (1),cf,oecd sustainable economies
Portugal,2018,14550,persons (1),cf,oecd sustainable economies
Portugal,2019,13670,persons (1),cf,oecd sustainable economies
Portugal,2020,13420,persons (1),cf,oecd sustainable economies
Spain,2000,46190,persons (1),cf,oecd sustainable economies
Spain,2001,44680,persons (1),cf,oecd sustainable economies
Spain,2002,43010,persons (1),cf,oecd sustainable economies
Spain,2003,38960,persons (1),cf,oecd sustainable economies
Spain,2004,38300,persons (1),cf,oecd sustainable economies
Spain,2005,36710,persons (1),cf,oecd sustainable economies
Spain,2006,35240,persons (1),cf,oecd sustainable economies
Spain,2007,33070,persons (1),cf,oecd sustainable economies
Spain,2008,31390,persons (1),cf,oecd sustainable economies
Spain,2009,39060,persons (1),cf,oecd sustainable economies
Spain,2010,41060,persons (1),cf,oecd sustainable economies
Spain,2011,37490,persons (1),cf,oecd sustainable economies
Spain,2012,28200,persons (1),cf,oecd sustainable economies
Spain,2013,27220,persons (1),cf,oecd sustainable economies
Spain,2014,26790,persons (1),cf,oecd sustainable economies
Spain,2015,25860,persons (1),cf,oecd sustainable economies
Spain,2016,24740,persons (1),cf,oecd sustainable economies
Spain,2017,22820,persons (1),cf,oecd sustainable economies
Spain,2018,22650,persons (1),cf,oecd sustainable economies
Spain,2019,21870,persons (1),cf,oecd sustainable economies
Spain,2020,21270,persons (1),cf,oecd sustainable economies
Sweden,2000,2100,persons (1),cf,oecd sustainable economies
Sweden,2001,2029.9999999999998,persons (1),cf,oecd sustainable economies
Sweden,2002,2020,persons (1),cf,oecd sustainable economies
Sweden,2003,1860,persons (1),cf,oecd sustainable economies
Sweden,2004,1730,persons (1),cf,oecd sustainable economies
Sweden,2005,1720,persons (1),cf,oecd sustainable economies
Sweden,2006,1690,persons (1),cf,oecd sustainable economies
Sweden,2007,1670,persons (1),cf,oecd sustainable economies
Sweden,2008,1980,persons (1),cf,oecd sustainable economies
Sweden,2009,1860,persons (1),cf,oecd sustainable economies
Sweden,2010,1810,persons (1),cf,oecd sustainable economies
Sweden,2011,1750,persons (1),cf,oecd sustainable economies
Sweden,2012,1690,persons (1),cf,oecd sustainable economies
Sweden,2013,1620,persons (1),cf,oecd sustainable economies
Sweden,2014,1630,persons (1),cf,oecd sustainable economies
Sweden,2015,1520,persons (1),cf,oecd sustainable economies
Sweden,2016,1260,persons (1),cf,oecd sustainable economies
Sweden,2017,1450,persons (1),cf,oecd sustainable economies
Sweden,2018,1400,persons (1),cf,oecd sustainable economies
Sweden,2019,1390,persons (1),cf,oecd sustainable economies
Sweden,2020,1330,persons (1),cf,oecd sustainable economies
Türkiye,2000,45000,persons (1),cf,oecd sustainable economies
Türkiye,2001,47000,persons (1),cf,oecd sustainable economies
Türkiye,2002,50000,persons (1),cf,oecd sustainable economies
Türkiye,2003,44750,persons (1),cf,oecd sustainable economies
Türkiye,2004,43150,persons (1),cf,oecd sustainable economies
Türkiye,2005,47900,persons (1),cf,oecd sustainable economies
Türkiye,2006,46340,persons (1),cf,oecd sustainable economies
Türkiye,2007,45640,persons (1),cf,oecd sustainable economies
Türkiye,2008,45870,persons (1),cf,oecd sustainable economies
Türkiye,2009,47410,persons (1),cf,oecd sustainable economies
Türkiye,2010,46360,persons (1),cf,oecd sustainable economies
Türkiye,2011,37750,persons (1),cf,oecd sustainable economies
Türkiye,2012,36780,persons (1),cf,oecd sustainable economies
Türkiye,2013,33460,persons (1),cf,oecd sustainable economies
Türkiye,2014,32600,persons (1),cf,oecd sustainable economies
Türkiye,2015,31350,persons (1),cf,oecd sustainable economies
Türkiye,2016,32630.000000000004,persons (1),cf,oecd sustainable economies
Türkiye,2017,31840,persons (1),cf,oecd sustainable economies
Türkiye,2018,30880,persons (1),cf,oecd sustainable economies
Türkiye,2019,28720,persons (1),cf,oecd sustainable economies
Türkiye,2020,35540,persons (1),cf,oecd sustainable economies
United Kingdom,2000,15650,persons (1),cf,oecd sustainable economies
United Kingdom,2001,14960,persons (1),cf,oecd sustainable economies
United Kingdom,2002,13120,persons (1),cf,oecd sustainable economies
United Kingdom,2003,13450,persons (1),cf,oecd sustainable economies
United Kingdom,2004,12830,persons (1),cf,oecd sustainable economies
United Kingdom,2005,12790,persons (1),cf,oecd sustainable economies
United Kingdom,2006,12930,persons (1),cf,oecd sustainable economies
United Kingdom,2007,12870,persons (1),cf,oecd sustainable economies
United Kingdom,2008,12610,persons (1),cf,oecd sustainable economies
United Kingdom,2009,12700,persons (1),cf,oecd sustainable economies
United Kingdom,2010,12410,persons (1),cf,oecd sustainable economies
United Kingdom,2011,12450,persons (1),cf,oecd sustainable economies
United Kingdom,2012,12240,persons (1),cf,oecd sustainable economies
United Kingdom,2013,11850,persons (1),cf,oecd sustainable economies
United Kingdom,2014,12110,persons (1),cf,oecd sustainable economies
United Kingdom,2015,11760,persons (1),cf,oecd sustainable economies
United Kingdom,2016,11690,persons (1),cf,oecd sustainable economies
United Kingdom,2017,11690,persons (1),cf,oecd sustainable economies
United Kingdom,2018,11960,persons (1),cf,oecd sustainable economies
United Kingdom,2019,12040,persons (1),cf,oecd sustainable economies
United Kingdom,2020,11300,persons (1),cf,oecd sustainable economies
Argentina,2000,9160,persons (1),cf,oecd sustainable economies
Argentina,2001,10750,persons (1),cf,oecd sustainable economies
Argentina,2002,12920,persons (1),cf,oecd sustainable economies
Argentina,2003,15140,persons (1),cf,oecd sustainable economies
