rgn_id,taxa_code,year,sust_coeff
184,Gracilaria seaweeds_5,2023,0.67
216,Gracilaria seaweeds_6,2023,0.67
183,Green seaweeds_7,2014,0.67
183,Green seaweeds_7,2015,0.67
183,Green seaweeds_7,2016,0.67
183,Green seaweeds_7,2017,0.67
183,Green seaweeds_7,2018,0.67
183,Green seaweeds_7,2019,0.67
207,Green seaweeds_8,2019,0.67
183,Green seaweeds_7,2020,0.67
207,Green seaweeds_8,2020,0.67
183,Green seaweeds_7,2021,0.67
207,Green seaweeds_8,2021,0.67
183,Green seaweeds_7,2022,0.67
207,Green seaweeds_8,2022,0.67
183,Green seaweeds_7,2023,0.67
207,Green seaweeds_8,2023,0.67
183,Red seaweeds_9,2014,0.67
183,Red seaweeds_9,2015,0.67
183,Red seaweeds_9,2016,0.67
183,Red seaweeds_9,2017,0.67
183,Red seaweeds_9,2018,0.67
183,Red seaweeds_9,2019,0.67
183,Red seaweeds_9,2020,0.67
183,Red seaweeds_9,2021,0.67
183,Red seaweeds_9,2022,0.67
183,Red seaweeds_9,2023,0.67
14,Warty gracilaria_10,1954,0.67
14,Warty gracilaria_10,1955,0.67
14,Warty gracilaria_10,1956,0.67
14,Warty gracilaria_10,1957,0.67
14,Warty gracilaria_10,1958,0.67
14,Warty gracilaria_10,1959,0.67
14,Warty gracilaria_10,1960,0.67
14,Warty gracilaria_10,1961,0.67
14,Warty gracilaria_10,1962,0.67
14,Warty gracilaria_10,1963,0.67
14,Warty gracilaria_10,1964,0.67
14,Warty gracilaria_10,1965,0.67
14,Warty gracilaria_10,1966,0.67
14,Warty gracilaria_10,1967,0.67
14,Warty gracilaria_10,1968,0.67
14,Warty gracilaria_10,1969,0.67
14,Warty gracilaria_10,1970,0.67
14,Warty gracilaria_10,1971,0.67
14,Warty gracilaria_10,1972,0.67
14,Warty gracilaria_10,1973,0.67
14,Warty gracilaria_10,1974,0.67
14,Warty gracilaria_10,1975,0.67
14,Warty gracilaria_10,1976,0.67
14,Warty gracilaria_10,1977,0.67
14,Warty gracilaria_10,1978,0.67
14,Warty gracilaria_10,1979,0.67
14,Warty gracilaria_10,1980,0.67
14,Warty gracilaria_10,1981,0.67
14,Warty gracilaria_10,1982,0.67
14,Warty gracilaria_10,1983,0.67
14,Warty gracilaria_10,1984,0.67
14,Warty gracilaria_10,1985,0.67
14,Warty gracilaria_10,1986,0.67
14,Warty gracilaria_10,1987,0.67
14,Warty gracilaria_10,1988,0.67
14,Warty gracilaria_10,1989,0.67
14,Warty gracilaria_10,1990,0.67
14,Warty gracilaria_10,1991,0.67
14,Warty gracilaria_10,1992,0.67
14,Warty gracilaria_10,1993,0.67
14,Warty gracilaria_10,1994,0.67
14,Warty gracilaria_10,1995,0.67
14,Warty gracilaria_10,1996,0.67
14,Warty gracilaria_10,1997,0.67
14,Warty gracilaria_10,1998,0.67
14,Warty gracilaria_10,1999,0.67
14,Warty gracilaria_10,2000,0.67
14,Warty gracilaria_10,2001,0.67
14,Warty gracilaria_10,2002,0.67
14,Warty gracilaria_10,2003,0.67
14,Warty gracilaria_10,2004,0.67
14,Warty gracilaria_10,2005,0.67
14,Warty gracilaria_10,2006,0.67
14,Warty gracilaria_10,2007,0.67
14,Warty gracilaria_10,2008,0.67
14,Warty gracilaria_10,2009,0.67
14,Warty gracilaria_10,2010,0.67
14,Warty gracilaria_10,2011,0.67
14,Warty gracilaria_10,2012,0.67
14,Warty gracilaria_10,2013,0.67
14,Warty gracilaria_10,2014,0.67
14,Warty gracilaria_10,2015,0.67
14,Warty gracilaria_10,2016,0.67
14,Warty gracilaria_10,2017,0.67
14,Warty gracilaria_10,2018,0.67
14,Warty gracilaria_10,2019,0.67
14,Warty gracilaria_10,2020,0.67
14,Warty gracilaria_10,2021,0.67
14,Warty gracilaria_10,2022,0.67
14,Warty gracilaria_10,2023,0.67
209,Brown seaweeds_11,1978,0.67
209,Brown seaweeds_11,1979,0.67
209,Brown seaweeds_11,1980,0.67
209,Brown seaweeds_11,1981,0.67
209,Brown seaweeds_11,1982,0.67
209,Brown seaweeds_11,1983,0.67
209,Brown seaweeds_11,1984,0.67
209,Brown seaweeds_11,1985,0.67
209,Brown seaweeds_11,1986,0.67
209,Brown seaweeds_11,1987,0.67
209,Brown seaweeds_11,1988,0.67
209,Brown seaweeds_11,1989,0.67
209,Brown seaweeds_11,1990,0.67
209,Brown seaweeds_11,1991,0.67
209,Brown seaweeds_11,1992,0.67
209,Brown seaweeds_11,1993,0.67
209,Brown seaweeds_11,1994,0.67
209,Brown seaweeds_11,1995,0.67
209,Brown seaweeds_11,1996,0.67
209,Brown seaweeds_11,1997,0.67
209,Brown seaweeds_11,1998,0.67
209,Brown seaweeds_11,1999,0.67
209,Brown seaweeds_11,2000,0.67
209,Brown seaweeds_11,2001,0.67
209,Brown seaweeds_11,2002,0.67
209,Brown seaweeds_11,2003,0.67
209,Brown seaweeds_11,2004,0.67
209,Brown seaweeds_11,2005,0.67
209,Brown seaweeds_11,2006,0.67
209,Brown seaweeds_11,2007,0.67
175,Brown seaweeds_12,2008,0.67
209,Brown seaweeds_11,2008,0.67
175,Brown seaweeds_12,2009,0.67
209,Brown seaweeds_11,2009,0.67
175,Brown seaweeds_12,2010,0.67
209,Brown seaweeds_11,2010,0.67
175,Brown seaweeds_12,2011,0.67
209,Brown seaweeds_11,2011,0.67
175,Brown seaweeds_12,2012,0.67
179,Brown seaweeds_13,2012,0.67
209,Brown seaweeds_11,2012,0.67
175,Brown seaweeds_12,2013,0.67
179,Brown seaweeds_13,2013,0.67
209,Brown seaweeds_11,2013,0.67
175,Brown seaweeds_12,2014,0.67
179,Brown seaweeds_13,2014,0.67
209,Brown seaweeds_11,2014,0.67
175,Brown seaweeds_12,2015,0.67
179,Brown seaweeds_13,2015,0.67
209,Brown seaweeds_11,2015,0.67
175,Brown seaweeds_12,2016,0.67
179,Brown seaweeds_13,2016,0.67
209,Brown seaweeds_11,2016,0.67
175,Brown seaweeds_12,2017,0.67
179,Brown seaweeds_13,2017,0.67
209,Brown seaweeds_11,2017,0.67
175,Brown seaweeds_12,2018,0.67
179,Brown seaweeds_13,2018,0.67
209,Brown seaweeds_11,2018,0.67
175,Brown seaweeds_12,2019,0.67
179,Brown seaweeds_13,2019,0.67
209,Brown seaweeds_11,2019,0.67
175,Brown seaweeds_12,2020,0.67
179,Brown seaweeds_13,2020,0.67
209,Brown seaweeds_11,2020,0.67
175,Brown seaweeds_12,2021,0.67
179,Brown seaweeds_13,2021,0.67
209,Brown seaweeds_11,2021,0.67
175,Brown seaweeds_12,2022,0.67
179,Brown seaweeds_13,2022,0.67
209,Brown seaweeds_11,2022,0.67
175,Brown seaweeds_12,2023,0.67
179,Brown seaweeds_13,2023,0.67
209,Brown seaweeds_11,2023,0.67
15,Caulerpa seaweeds_14,1950,0.67
15,Caulerpa seaweeds_14,1951,0.67
15,Caulerpa seaweeds_14,1952,0.67
15,Caulerpa seaweeds_14,1953,0.67
15,Caulerpa seaweeds_14,1954,0.67
15,Caulerpa seaweeds_14,1955,0.67
15,Caulerpa seaweeds_14,1956,0.67
15,Caulerpa seaweeds_14,1957,0.67
15,Caulerpa seaweeds_14,1958,0.67
15,Caulerpa seaweeds_14,1959,0.67
15,Caulerpa seaweeds_14,1960,0.67
15,Caulerpa seaweeds_14,1961,0.67
15,Caulerpa seaweeds_14,1962,0.67
15,Caulerpa seaweeds_14,1963,0.67
15,Caulerpa seaweeds_14,1964,0.67
15,Caulerpa seaweeds_14,1965,0.67
15,Caulerpa seaweeds_14,1966,0.67
15,Caulerpa seaweeds_14,1967,0.67
15,Caulerpa seaweeds_14,1968,0.67
15,Caulerpa seaweeds_14,1969,0.67
15,Caulerpa seaweeds_14,1970,0.67
15,Caulerpa seaweeds_14,1971,0.67
15,Caulerpa seaweeds_14,1972,0.67
15,Caulerpa seaweeds_14,1973,0.67
15,Caulerpa seaweeds_14,1974,0.67
15,Caulerpa seaweeds_14,1975,0.67
15,Caulerpa seaweeds_14,1976,0.67
15,Caulerpa seaweeds_14,1977,0.67
15,Caulerpa seaweeds_14,1978,0.67
15,Caulerpa seaweeds_14,1979,0.67
15,Caulerpa seaweeds_14,1980,0.67
15,Caulerpa seaweeds_14,1981,0.67
15,Caulerpa seaweeds_14,1982,0.67
15,Caulerpa seaweeds_14,1983,0.67
15,Caulerpa seaweeds_14,1984,0.67
15,Caulerpa seaweeds_14,1985,0.67
15,Caulerpa seaweeds_14,1986,0.67
15,Caulerpa seaweeds_14,1987,0.67
15,Caulerpa seaweeds_14,1988,0.67
15,Caulerpa seaweeds_14,1989,0.67
15,Caulerpa seaweeds_14,1990,0.67
15,Caulerpa seaweeds_14,1991,0.67
15,Caulerpa seaweeds_14,1992,0.67
15,Caulerpa seaweeds_14,1993,0.67
15,Caulerpa seaweeds_14,1994,0.67
15,Caulerpa seaweeds_14,1995,0.67
15,Caulerpa seaweeds_14,1996,0.67
15,Caulerpa seaweeds_14,1997,0.67
15,Caulerpa seaweeds_14,1998,0.67
15,Caulerpa seaweeds_14,1999,0.67
15,Caulerpa seaweeds_14,2000,0.67
15,Caulerpa seaweeds_14,2001,0.67
15,Caulerpa seaweeds_14,2002,0.67
15,Caulerpa seaweeds_14,2003,0.67
15,Caulerpa seaweeds_14,2004,0.67
15,Caulerpa seaweeds_14,2005,0.67
15,Caulerpa seaweeds_14,2006,0.67
15,Caulerpa seaweeds_14,2007,0.67
15,Caulerpa seaweeds_14,2008,0.67
15,Caulerpa seaweeds_14,2009,0.67
15,Caulerpa seaweeds_14,2010,0.67
15,Caulerpa seaweeds_14,2011,0.67
15,Caulerpa seaweeds_14,2012,0.67
15,Caulerpa seaweeds_14,2013,0.67
15,Caulerpa seaweeds_14,2014,0.67
15,Caulerpa seaweeds_14,2015,0.67
15,Caulerpa seaweeds_14,2016,0.67
152,Caulerpa seaweeds_15,2016,0.67
15,Caulerpa seaweeds_14,2017,0.67
152,Caulerpa seaweeds_15,2017,0.67
15,Caulerpa seaweeds_14,2018,0.67
152,Caulerpa seaweeds_15,2018,0.67
15,Caulerpa seaweeds_14,2019,0.67
152,Caulerpa seaweeds_15,2019,0.67
15,Caulerpa seaweeds_14,2020,0.67
152,Caulerpa seaweeds_15,2020,0.67
15,Caulerpa seaweeds_14,2021,0.67
152,Caulerpa seaweeds_15,2021,0.67
15,Caulerpa seaweeds_14,2022,0.67
152,Caulerpa seaweeds_15,2022,0.67
15,Caulerpa seaweeds_14,2023,0.67
152,Caulerpa seaweeds_15,2023,0.67
209,Dark green nori_16,2003,0.67
209,Dark green nori_16,2004,0.67
209,Dark green nori_16,2005,0.67
209,Dark green nori_16,2006,0.67
209,Dark green nori_16,2007,0.67
209,Dark green nori_16,2008,0.67
209,Dark green nori_16,2009,0.67
209,Dark green nori_16,2010,0.67
209,Dark green nori_16,2011,0.67
209,Dark green nori_16,2012,0.67
209,Dark green nori_16,2013,0.67
209,Dark green nori_16,2014,0.67
209,Dark green nori_16,2015,0.67
209,Dark green nori_16,2016,0.67
209,Dark green nori_16,2017,0.67
209,Dark green nori_16,2018,0.67
209,Dark green nori_16,2019,0.67
209,Dark green nori_16,2020,0.67
209,Dark green nori_16,2021,0.67
209,Dark green nori_16,2022,0.67
209,Dark green nori_16,2023,0.67
15,Elkhorn sea moss_17,1965,0.67
15,Elkhorn sea moss_17,1966,0.67
15,Elkhorn sea moss_17,1967,0.67
15,Elkhorn sea moss_17,1968,0.67
15,Elkhorn sea moss_17,1969,0.67
15,Elkhorn sea moss_17,1970,0.67
15,Elkhorn sea moss_17,1971,0.67
15,Elkhorn sea moss_17,1972,0.67
15,Elkhorn sea moss_17,1973,0.67
15,Elkhorn sea moss_17,1974,0.67
15,Elkhorn sea moss_17,1975,0.67
15,Elkhorn sea moss_17,1976,0.67
15,Elkhorn sea moss_17,1977,0.67
15,Elkhorn sea moss_17,1978,0.67
15,Elkhorn sea moss_17,1979,0.67
15,Elkhorn sea moss_17,1980,0.67
15,Elkhorn sea moss_17,1981,0.67
15,Elkhorn sea moss_17,1982,0.67
15,Elkhorn sea moss_17,1983,0.67
15,Elkhorn sea moss_17,1984,0.67
15,Elkhorn sea moss_17,1985,0.67
15,Elkhorn sea moss_17,1986,0.67
15,Elkhorn sea moss_17,1987,0.67
15,Elkhorn sea moss_17,1988,0.67
15,Elkhorn sea moss_17,1989,0.67
15,Elkhorn sea moss_17,1990,0.67
139,Elkhorn sea moss_18,1990,0.67
15,Elkhorn sea moss_17,1991,0.67
139,Elkhorn sea moss_18,1991,0.67
15,Elkhorn sea moss_17,1992,0.67
139,Elkhorn sea moss_18,1992,0.67
15,Elkhorn sea moss_17,1993,0.67
139,Elkhorn sea moss_18,1993,0.67
15,Elkhorn sea moss_17,1994,0.67
139,Elkhorn sea moss_18,1994,0.67
15,Elkhorn sea moss_17,1995,0.67
139,Elkhorn sea moss_18,1995,0.67
15,Elkhorn sea moss_17,1996,0.67
139,Elkhorn sea moss_18,1996,0.67
15,Elkhorn sea moss_17,1997,0.67
139,Elkhorn sea moss_18,1997,0.67
15,Elkhorn sea moss_17,1998,0.67
139,Elkhorn sea moss_18,1998,0.67
207,Elkhorn sea moss_19,1998,0.67
15,Elkhorn sea moss_17,1999,0.67
139,Elkhorn sea moss_18,1999,0.67
207,Elkhorn sea moss_19,1999,0.67
15,Elkhorn sea moss_17,2000,0.67
139,Elkhorn sea moss_18,2000,0.67
207,Elkhorn sea moss_19,2000,0.67
15,Elkhorn sea moss_17,2001,0.67
139,Elkhorn sea moss_18,2001,0.67
202,Elkhorn sea moss_20,2001,0.67
206,Elkhorn sea moss_21,2001,0.67
207,Elkhorn sea moss_19,2001,0.67
7,Elkhorn sea moss_22,2002,0.67
15,Elkhorn sea moss_17,2002,0.67
41,Elkhorn sea moss_23,2002,0.67
139,Elkhorn sea moss_18,2002,0.67
202,Elkhorn sea moss_20,2002,0.67
206,Elkhorn sea moss_21,2002,0.67
207,Elkhorn sea moss_19,2002,0.67
7,Elkhorn sea moss_22,2003,0.67
15,Elkhorn sea moss_17,2003,0.67
41,Elkhorn sea moss_23,2003,0.67
139,Elkhorn sea moss_18,2003,0.67
202,Elkhorn sea moss_20,2003,0.67
206,Elkhorn sea moss_21,2003,0.67
207,Elkhorn sea moss_19,2003,0.67
7,Elkhorn sea moss_22,2004,0.67
15,Elkhorn sea moss_17,2004,0.67
41,Elkhorn sea moss_23,2004,0.67
139,Elkhorn sea moss_18,2004,0.67
202,Elkhorn sea moss_20,2004,0.67
206,Elkhorn sea moss_21,2004,0.67
207,Elkhorn sea moss_19,2004,0.67
7,Elkhorn sea moss_22,2005,0.67
15,Elkhorn sea moss_17,2005,0.67
41,Elkhorn sea moss_23,2005,0.67
139,Elkhorn sea moss_18,2005,0.67
202,Elkhorn sea moss_20,2005,0.67
206,Elkhorn sea moss_21,2005,0.67
207,Elkhorn sea moss_19,2005,0.67
7,Elkhorn sea moss_22,2006,0.67
15,Elkhorn sea moss_17,2006,0.67
41,Elkhorn sea moss_23,2006,0.67
139,Elkhorn sea moss_18,2006,0.67
202,Elkhorn sea moss_20,2006,0.67
206,Elkhorn sea moss_21,2006,0.67
207,Elkhorn sea moss_19,2006,0.67
7,Elkhorn sea moss_22,2007,0.67
15,Elkhorn sea moss_17,2007,0.67
41,Elkhorn sea moss_23,2007,0.67
139,Elkhorn sea moss_18,2007,0.67
202,Elkhorn sea moss_20,2007,0.67
206,Elkhorn sea moss_21,2007,0.67
207,Elkhorn sea moss_19,2007,0.67
7,Elkhorn sea moss_22,2008,0.67
15,Elkhorn sea moss_17,2008,0.67
41,Elkhorn sea moss_23,2008,0.67
139,Elkhorn sea moss_18,2008,0.67
171,Elkhorn sea moss_24,2008,0.67
202,Elkhorn sea moss_20,2008,0.67
205,Elkhorn sea moss_25,2008,0.67
206,Elkhorn sea moss_21,2008,0.67
207,Elkhorn sea moss_19,2008,0.67
7,Elkhorn sea moss_22,2009,0.67
15,Elkhorn sea moss_17,2009,0.67
41,Elkhorn sea moss_23,2009,0.67
139,Elkhorn sea moss_18,2009,0.67
171,Elkhorn sea moss_24,2009,0.67
202,Elkhorn sea moss_20,2009,0.67
205,Elkhorn sea moss_25,2009,0.67
206,Elkhorn sea moss_21,2009,0.67
207,Elkhorn sea moss_19,2009,0.67
7,Elkhorn sea moss_22,2010,0.67
15,Elkhorn sea moss_17,2010,0.67
17,Elkhorn sea moss_26,2010,0.67
41,Elkhorn sea moss_23,2010,0.67
139,Elkhorn sea moss_18,2010,0.67
171,Elkhorn sea moss_24,2010,0.67
202,Elkhorn sea moss_20,2010,0.67
205,Elkhorn sea moss_25,2010,0.67
206,Elkhorn sea moss_21,2010,0.67
207,Elkhorn sea moss_19,2010,0.67
7,Elkhorn sea moss_22,2011,0.67
15,Elkhorn sea moss_17,2011,0.67
17,Elkhorn sea moss_26,2011,0.67
41,Elkhorn sea moss_23,2011,0.67
139,Elkhorn sea moss_18,2011,0.67
171,Elkhorn sea moss_24,2011,0.67
202,Elkhorn sea moss_20,2011,0.67
205,Elkhorn sea moss_25,2011,0.67
206,Elkhorn sea moss_21,2011,0.67
207,Elkhorn sea moss_19,2011,0.67
7,Elkhorn sea moss_22,2012,0.67
15,Elkhorn sea moss_17,2012,0.67
17,Elkhorn sea moss_26,2012,0.67
41,Elkhorn sea moss_23,2012,0.67
139,Elkhorn sea moss_18,2012,0.67
164,Elkhorn sea moss_27,2012,0.67
171,Elkhorn sea moss_24,2012,0.67
202,Elkhorn sea moss_20,2012,0.67
205,Elkhorn sea moss_25,2012,0.67
206,Elkhorn sea moss_21,2012,0.67
207,Elkhorn sea moss_19,2012,0.67
7,Elkhorn sea moss_22,2013,0.67
15,Elkhorn sea moss_17,2013,0.67
17,Elkhorn sea moss_26,2013,0.67
41,Elkhorn sea moss_23,2013,0.67
139,Elkhorn sea moss_18,2013,0.67
164,Elkhorn sea moss_27,2013,0.67
171,Elkhorn sea moss_24,2013,0.67
202,Elkhorn sea moss_20,2013,0.67
205,Elkhorn sea moss_25,2013,0.67
206,Elkhorn sea moss_21,2013,0.67
207,Elkhorn sea moss_19,2013,0.67
7,Elkhorn sea moss_22,2014,0.67
15,Elkhorn sea moss_17,2014,0.67
17,Elkhorn sea moss_26,2014,0.67
41,Elkhorn sea moss_23,2014,0.67
137,Elkhorn sea moss_28,2014,0.67
139,Elkhorn sea moss_18,2014,0.67
164,Elkhorn sea moss_27,2014,0.67
171,Elkhorn sea moss_24,2014,0.67
202,Elkhorn sea moss_20,2014,0.67
205,Elkhorn sea moss_25,2014,0.67
206,Elkhorn sea moss_21,2014,0.67
207,Elkhorn sea moss_19,2014,0.67
7,Elkhorn sea moss_22,2015,0.67
15,Elkhorn sea moss_17,2015,0.67
17,Elkhorn sea moss_26,2015,0.67
41,Elkhorn sea moss_23,2015,0.67
137,Elkhorn sea moss_28,2015,0.67
139,Elkhorn sea moss_18,2015,0.67
164,Elkhorn sea moss_27,2015,0.67
171,Elkhorn sea moss_24,2015,0.67
202,Elkhorn sea moss_20,2015,0.67
205,Elkhorn sea moss_25,2015,0.67
206,Elkhorn sea moss_21,2015,0.67
207,Elkhorn sea moss_19,2015,0.67
7,Elkhorn sea moss_22,2016,0.67
15,Elkhorn sea moss_17,2016,0.67
17,Elkhorn sea moss_26,2016,0.67
41,Elkhorn sea moss_23,2016,0.67
137,Elkhorn sea moss_28,2016,0.67
139,Elkhorn sea moss_18,2016,0.67
164,Elkhorn sea moss_27,2016,0.67
171,Elkhorn sea moss_24,2016,0.67
202,Elkhorn sea moss_20,2016,0.67
205,Elkhorn sea moss_25,2016,0.67
206,Elkhorn sea moss_21,2016,0.67
207,Elkhorn sea moss_19,2016,0.67
7,Elkhorn sea moss_22,2017,0.67
15,Elkhorn sea moss_17,2017,0.67
17,Elkhorn sea moss_26,2017,0.67
41,Elkhorn sea moss_23,2017,0.67
137,Elkhorn sea moss_28,2017,0.67
139,Elkhorn sea moss_18,2017,0.67
164,Elkhorn sea moss_27,2017,0.67
171,Elkhorn sea moss_24,2017,0.67
202,Elkhorn sea moss_20,2017,0.67
205,Elkhorn sea moss_25,2017,0.67
206,Elkhorn sea moss_21,2017,0.67
207,Elkhorn sea moss_19,2017,0.67
7,Elkhorn sea moss_22,2018,0.67
15,Elkhorn sea moss_17,2018,0.67
17,Elkhorn sea moss_26,2018,0.67
41,Elkhorn sea moss_23,2018,0.67
119,Elkhorn sea moss_29,2018,0.67
127,Elkhorn sea moss_30,2018,0.67
137,Elkhorn sea moss_28,2018,0.67
139,Elkhorn sea moss_18,2018,0.67
164,Elkhorn sea moss_27,2018,0.67
171,Elkhorn sea moss_24,2018,0.67
202,Elkhorn sea moss_20,2018,0.67
205,Elkhorn sea moss_25,2018,0.67
206,Elkhorn sea moss_21,2018,0.67
207,Elkhorn sea moss_19,2018,0.67
7,Elkhorn sea moss_22,2019,0.67
15,Elkhorn sea moss_17,2019,0.67
17,Elkhorn sea moss_26,2019,0.67
41,Elkhorn sea moss_23,2019,0.67
119,Elkhorn sea moss_29,2019,0.67
127,Elkhorn sea moss_30,2019,0.67
137,Elkhorn sea moss_28,2019,0.67
139,Elkhorn sea moss_18,2019,0.67
164,Elkhorn sea moss_27,2019,0.67
171,Elkhorn sea moss_24,2019,0.67
202,Elkhorn sea moss_20,2019,0.67
205,Elkhorn sea moss_25,2019,0.67
206,Elkhorn sea moss_21,2019,0.67
207,Elkhorn sea moss_19,2019,0.67
7,Elkhorn sea moss_22,2020,0.67
15,Elkhorn sea moss_17,2020,0.67
17,Elkhorn sea moss_26,2020,0.67
41,Elkhorn sea moss_23,2020,0.67
119,Elkhorn sea moss_29,2020,0.67
127,Elkhorn sea moss_30,2020,0.67
137,Elkhorn sea moss_28,2020,0.67
139,Elkhorn sea moss_18,2020,0.67
164,Elkhorn sea moss_27,2020,0.67
171,Elkhorn sea moss_24,2020,0.67
202,Elkhorn sea moss_20,2020,0.67
205,Elkhorn sea moss_25,2020,0.67
206,Elkhorn sea moss_21,2020,0.67
207,Elkhorn sea moss_19,2020,0.67
7,Elkhorn sea moss_22,2021,0.67
15,Elkhorn sea moss_17,2021,0.67
17,Elkhorn sea moss_26,2021,0.67
41,Elkhorn sea moss_23,2021,0.67
119,Elkhorn sea moss_29,2021,0.67
127,Elkhorn sea moss_30,2021,0.67
137,Elkhorn sea moss_28,2021,0.67
139,Elkhorn sea moss_18,2021,0.67
164,Elkhorn sea moss_27,2021,0.67
171,Elkhorn sea moss_24,2021,0.67
202,Elkhorn sea moss_20,2021,0.67
205,Elkhorn sea moss_25,2021,0.67
206,Elkhorn sea moss_21,2021,0.67
207,Elkhorn sea moss_19,2021,0.67
7,Elkhorn sea moss_22,2022,0.67
15,Elkhorn sea moss_17,2022,0.67
17,Elkhorn sea moss_26,2022,0.67
41,Elkhorn sea moss_23,2022,0.67
119,Elkhorn sea moss_29,2022,0.67
127,Elkhorn sea moss_30,2022,0.67
137,Elkhorn sea moss_28,2022,0.67
