country,year,value,unit,sector,data_source
Albania,2001,3670999.177526964,USD (1),cf,FAO capture production and ex-vessel prices
Albania,2002,4589959.142255534,USD (1),cf,FAO capture production and ex-vessel prices
Albania,2003,2828656.5788423507,USD (1),cf,FAO capture production and ex-vessel prices
Albania,2004,4413972.980445891,USD (1),cf,FAO capture production and ex-vessel prices
Albania,2005,4416386.296240976,USD (1),cf,FAO capture production and ex-vessel prices
Albania,2006,5199909.606427979,USD (1),cf,FAO capture production and ex-vessel prices
Albania,2007,5584331.231473378,USD (1),cf,FAO capture production and ex-vessel prices
Albania,2008,6376083.480202377,USD (1),cf,FAO capture production and ex-vessel prices
Albania,2009,7854499.273443847,USD (1),cf,FAO capture production and ex-vessel prices
Albania,2010,6486595.452347624,USD (1),cf,FAO capture production and ex-vessel prices
Albania,2011,5592432.019362388,USD (1),cf,FAO capture production and ex-vessel prices
Albania,2012,14794979.452677466,USD (1),cf,FAO capture production and ex-vessel prices
Albania,2013,16955123.01585857,USD (1),cf,FAO capture production and ex-vessel prices
Albania,2014,16594196.905705469,USD (1),cf,FAO capture production and ex-vessel prices
Albania,2015,15266109.27401266,USD (1),cf,FAO capture production and ex-vessel prices
Albania,2016,15965598.920316858,USD (1),cf,FAO capture production and ex-vessel prices
Albania,2017,15346347.17060562,USD (1),cf,FAO capture production and ex-vessel prices
Albania,2018,15509310.169719402,USD (1),cf,FAO capture production and ex-vessel prices
Albania,2019,14816356.093001664,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,1976,11854183.143059306,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,1977,16415885.873188183,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,1978,15713609.498994553,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,1979,18705964.56855858,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,1980,34555966.15686162,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,1981,32273603.47745792,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,1982,34222863.205593236,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,1983,31105914.598252967,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,1984,30589590.3180007,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,1985,32144295.409242027,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,1986,38134721.12982015,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,1987,55532903.21215916,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,1988,66574460.555599965,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,1989,67889206.27859822,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,1990,68718879.19964008,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,1991,59375142.67305401,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,1992,78677975.89952128,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,1993,86957366.37825553,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,1994,98765003.78263235,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,1995,72540049.0800684,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,1996,63649813.43796396,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,1997,70968051.13099211,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,1998,92130528.96015227,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,1999,102030432.5068303,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,2000,101382656.29236281,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,2001,91807728.20291536,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,2002,91126050.05236386,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,2003,104855384.81208579,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,2004,93226703.27126268,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,2005,101448039.14930014,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,2006,102378945.98885879,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,2007,113279298.99504474,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,2008,131633893.42448497,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,2009,116384125.37472437,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,2010,90912962.27233076,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,2011,97733186.91839051,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,2012,144193046.75794905,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,2013,140964716.46965805,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,2014,132139487.58271857,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,2015,115770391.8925934,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,2016,119304819.7138366,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,2017,136814858.57630652,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,2018,146705904.1165397,USD (1),cf,FAO capture production and ex-vessel prices
Algeria,2019,140703094.06730032,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,1976,34146.37581071998,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,1977,65018.03112203218,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,1978,70378.03992427321,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,1979,83673.87963730478,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,1980,78157.3447385477,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,1981,80166.8280227544,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,1982,54015.06998690384,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,1983,52761.425805509076,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,1984,81272.80538712759,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,1985,56680.816109516105,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,1986,116479.86537005333,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,1987,87891.44660249475,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,1988,92728.99942699626,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,1989,81101.11435920943,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,1990,28197.294444184186,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,1991,37577.68353478572,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,1992,38487.72301299725,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,1993,33228.34406412289,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,1994,182563.6571920215,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,1995,262140.06886138607,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,1996,418238.71898142254,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,1997,679120.9891636524,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,1998,872443.3359310932,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,1999,761907.2717547433,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,2000,1295789.716876273,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,2001,5143112.938556645,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,2002,8012246.05837672,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,2003,6360446.121512531,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,2004,5513676.30992519,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,2005,5375816.356725424,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,2006,8358668.274749042,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,2007,8713656.421554044,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,2008,9052588.505257525,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,2009,12166100.350133892,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,2010,10899452.10978787,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,2011,8880367.180358171,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,2012,9230303.788233085,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,2013,3712251.7497013416,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,2014,3131760.7098233146,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,2015,5438348.00294144,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,2016,3633605.3764432017,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,2017,3780394.874086792,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,2018,3410354.864848424,USD (1),cf,FAO capture production and ex-vessel prices
American Samoa,2019,2545648.7577289133,USD (1),cf,FAO capture production and ex-vessel prices
Angola,1976,23713607.91408574,USD (1),cf,FAO capture production and ex-vessel prices
Angola,1977,39863990.02104612,USD (1),cf,FAO capture production and ex-vessel prices
Angola,1978,43432008.04892004,USD (1),cf,FAO capture production and ex-vessel prices
Angola,1979,42040741.42614408,USD (1),cf,FAO capture production and ex-vessel prices
Angola,1980,31008709.354142603,USD (1),cf,FAO capture production and ex-vessel prices
Angola,1981,50032206.78690629,USD (1),cf,FAO capture production and ex-vessel prices
Angola,1982,40895228.98628769,USD (1),cf,FAO capture production and ex-vessel prices
Angola,1983,37461145.17116814,USD (1),cf,FAO capture production and ex-vessel prices
Angola,1984,31053847.596240222,USD (1),cf,FAO capture production and ex-vessel prices
Angola,1985,30706868.050743222,USD (1),cf,FAO capture production and ex-vessel prices
Angola,1986,29059127.182049457,USD (1),cf,FAO capture production and ex-vessel prices
Angola,1987,37827450.21808012,USD (1),cf,FAO capture production and ex-vessel prices
Angola,1988,46622577.45256989,USD (1),cf,FAO capture production and ex-vessel prices
Angola,1989,47035325.09260494,USD (1),cf,FAO capture production and ex-vessel prices
Angola,1990,45937284.46017162,USD (1),cf,FAO capture production and ex-vessel prices
Angola,1991,46675164.685003735,USD (1),cf,FAO capture production and ex-vessel prices
Angola,1992,49472546.70501119,USD (1),cf,FAO capture production and ex-vessel prices
Angola,1993,55811048.29796849,USD (1),cf,FAO capture production and ex-vessel prices
Angola,1994,78592557.03040145,USD (1),cf,FAO capture production and ex-vessel prices
Angola,1995,82677771.7005516,USD (1),cf,FAO capture production and ex-vessel prices
Angola,1996,84428160.06576703,USD (1),cf,FAO capture production and ex-vessel prices
Angola,1997,75789750.49387611,USD (1),cf,FAO capture production and ex-vessel prices
Angola,1998,113482703.52514698,USD (1),cf,FAO capture production and ex-vessel prices
Angola,1999,100022353.85241902,USD (1),cf,FAO capture production and ex-vessel prices
Angola,2000,127634189.38111702,USD (1),cf,FAO capture production and ex-vessel prices
Angola,2001,207226906.5085201,USD (1),cf,FAO capture production and ex-vessel prices
Angola,2002,238864908.7089031,USD (1),cf,FAO capture production and ex-vessel prices
Angola,2003,226717892.8160072,USD (1),cf,FAO capture production and ex-vessel prices
Angola,2004,281644271.68994683,USD (1),cf,FAO capture production and ex-vessel prices
Angola,2005,259590570.04348952,USD (1),cf,FAO capture production and ex-vessel prices
Angola,2006,270507905.6710132,USD (1),cf,FAO capture production and ex-vessel prices
Angola,2007,339534370.54915524,USD (1),cf,FAO capture production and ex-vessel prices
Angola,2008,344164111.16694856,USD (1),cf,FAO capture production and ex-vessel prices
Angola,2009,396395778.4732613,USD (1),cf,FAO capture production and ex-vessel prices
Angola,2010,430947841.8465756,USD (1),cf,FAO capture production and ex-vessel prices
Angola,2011,419116241.289786,USD (1),cf,FAO capture production and ex-vessel prices
Angola,2012,389696675.828197,USD (1),cf,FAO capture production and ex-vessel prices
Angola,2013,490911592.7427402,USD (1),cf,FAO capture production and ex-vessel prices
Angola,2014,489993798.03120923,USD (1),cf,FAO capture production and ex-vessel prices
Angola,2015,454907261.93322575,USD (1),cf,FAO capture production and ex-vessel prices
Angola,2016,599042446.4687073,USD (1),cf,FAO capture production and ex-vessel prices
Angola,2017,772836893.7269243,USD (1),cf,FAO capture production and ex-vessel prices
Angola,2018,647460743.9081113,USD (1),cf,FAO capture production and ex-vessel prices
Angola,2019,491526745.4732141,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,1976,221046.80237632483,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,1977,378092.7998555257,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,1978,370955.39260353934,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,1979,603152.7408548984,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,1980,825916.4762178215,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,1981,897137.5813273961,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,1982,871988.7160340417,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,1983,976130.9789190221,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,1984,958007.8555340131,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,1985,981956.1768096546,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,1986,1448751.9604861536,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,1987,1714921.3085756267,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,1988,1545050.9777606162,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,1989,1199492.561985881,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,1990,1246012.1560128955,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,1991,733436.087609145,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,1992,1386929.3996190836,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,1993,1100087.1963986238,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,1994,1488773.9014186473,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,1995,1652855.9255281982,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,1996,1684003.8435995241,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,1997,2307484.8633479364,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,1998,2445653.455522945,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,1999,3711724.8910573316,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,2000,3025335.6151995133,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,2001,3606424.1139788004,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,2002,4011454.6991697405,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,2003,3656601.012755475,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,2004,3742631.2984091495,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,2005,4114488.780256269,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,2006,4611932.433594852,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,2007,4565529.392599236,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,2008,4329869.697321395,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,2009,2377676.705652017,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,2010,2351786.9442020836,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,2011,3012053.541661075,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,2012,3468586.0615822114,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,2013,3837259.4377155313,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,2014,4110304.133238562,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,2015,4850688.465323198,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,2016,6068047.797454888,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,2017,4276156.3506130325,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,2018,4532161.752673225,USD (1),cf,FAO capture production and ex-vessel prices
Anguilla,2019,4505439.292264915,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,1976,794159.9339559356,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,1977,1238653.1931791967,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,1978,986318.0471352753,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,1979,1132938.320008614,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,1980,890651.0770566995,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,1981,819124.4537546623,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,1982,632537.9917389171,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,1983,735450.4524788428,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,1984,1546887.695759966,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,1985,1594362.4685925783,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,1986,1729307.3327390263,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,1987,2440864.2558034975,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,1988,1926983.830702731,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,1989,1292219.5831324472,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,1990,1366357.1931030331,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,1991,2620541.1929372186,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,1992,3101146.018898665,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,1993,2114567.383085304,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,1994,3075935.844221848,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,1995,3421145.4350175145,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,1996,2700100.2243845016,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,1997,3771420.4438094106,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,1998,7190560.758294454,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,1999,7885027.691280167,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,2000,6111496.498698206,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,2001,9442360.384197341,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,2002,10785121.742568582,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,2003,9728503.182047926,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,2004,9119608.963384211,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,2005,12361125.995225806,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,2006,12526518.188232508,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,2007,12712784.4413324,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,2008,10392180.629804358,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,2009,7198554.468639488,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,2010,8007429.9243383,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,2011,10250828.972285798,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,2012,14784242.896122282,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,2013,12499664.511733694,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,2014,10435013.833287286,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,2015,12276355.325326668,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,2016,12484485.34558687,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,2017,11689759.705516228,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,2018,11666281.677608415,USD (1),cf,FAO capture production and ex-vessel prices
Antigua and Barbuda,2019,10045595.578793224,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,1976,77906188.05863006,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,1977,136777099.80455753,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,1978,252007660.51445416,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,1979,339301273.6183008,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,1980,223080420.50157526,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,1981,233777493.28613895,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,1982,331724957.65433735,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,1983,189970289.32743165,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,1984,128761705.60550974,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,1985,173040765.31786764,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,1986,221238159.24467897,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,1987,276758427.4226933,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,1988,313807798.1659772,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,1989,343701291.8997832,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,1990,356254307.9649337,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,1991,426577825.6225729,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,1992,572411682.806567,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,1993,732033508.6818607,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,1994,866551743.8433682,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,1995,952323495.8406798,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,1996,995992206.3135717,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,1997,1053425331.2423717,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,1998,799933198.0725402,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,1999,834397814.7223399,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,2000,723608949.3052311,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,2001,734866187.802795,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,2002,664568415.5177937,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,2003,696446848.3308294,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,2004,754453877.8274438,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,2005,857218327.1321986,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,2006,1116969226.7112017,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,2007,1109097028.3291254,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,2008,1157391160.1924293,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,2009,1220212075.3149192,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,2010,1279289541.7925048,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,2011,1205575840.197441,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,2012,1099902047.3304281,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,2013,1311989839.5497496,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,2014,1302746707.7286901,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,2015,1189012815.1583695,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,2016,1185807106.3753066,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,2017,1343605633.2933738,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,2018,1501284917.3210127,USD (1),cf,FAO capture production and ex-vessel prices
Argentina,2019,1402622175.7543979,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,1976,150948.43149766917,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,1977,201419.88857943678,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,1978,244593.3001405217,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,1979,289630.0126275977,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,1980,304598.1294547349,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,1981,295362.44192828395,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,1982,242265.9664428407,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,1983,272929.63710538956,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,1984,259430.11999240099,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,1985,251597.25980488927,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,1986,297481.177268182,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,1987,265133.1348292046,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,1988,489473.9050540664,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,1989,414000.2326310523,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,1990,378176.1651056422,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,1991,322925.30860568985,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,1992,288575.41415414657,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,1993,288390.73805433675,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,1994,417532.2305563289,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,1995,470113.84140482615,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,1996,450137.73332375253,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,1997,455248.1815775208,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,1998,428179.90271781053,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,1999,349742.7125269597,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,2000,340455.96096570574,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,2001,323555.7699172235,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,2002,312608.9076721343,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,2003,340019.8566384081,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,2004,323564.788302858,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,2005,337391.5285651634,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,2006,300321.5665555004,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,2007,343564.63620813465,USD (1),cf,FAO capture production and ex-vessel prices
Aruba,2008,381039.64087527,USD (1),cf,FAO capture production and ex-vessel prices
