rgn_id,rgn_name,product,year,tonnes,usd,tonnes_orig,usd_orig
7,Solomon Islands,corals,2006,255,789.25,378,799
7,Solomon Islands,corals,2007,317.75,831.75,397,696
7,Solomon Islands,corals,2008,339.25,810.25,300,800
7,Solomon Islands,corals,2009,338.75,786.25,280,850
7,Solomon Islands,corals,2010,303.75,770,238,734
7,Solomon Islands,corals,2011,294,644.75,358,195
7,Solomon Islands,corals,2012,252.75,590.75,135,584
7,Solomon Islands,corals,2013,222,542.25,157,656
7,Solomon Islands,corals,2014,203.75,516,165,629
7,Solomon Islands,corals,2015,130,562.75,63,382
7,Solomon Islands,corals,2016,106.5,500,41,333
7,Solomon Islands,corals,2017,79,396,47,240
7,Solomon Islands,corals,2018,53.25,324.5,62,343
7,Solomon Islands,corals,2019,37.5,229,0,0
7,Solomon Islands,corals,2020,27.25,145.75,0,0
7,Solomon Islands,corals,2021,15.5,85.75,0,0
7,Solomon Islands,corals,2022,0,0,0,0
8,Palau,corals,1998,50,195,50,195
8,Palau,corals,1999,44,99.5,38,4
8,Palau,corals,2000,36,67.33333333333333,20,3
8,Palau,corals,2001,27,50.5,0,0
8,Palau,corals,2002,14.5,1.75,0,0
8,Palau,corals,2003,5.75,2.5,3,7
8,Palau,corals,2004,0.75,1.75,0,0
8,Palau,corals,2005,14.5,62,55,241
8,Palau,corals,2006,19.5,68.75,20,27
8,Palau,corals,2007,19,70.25,1,13
8,Palau,corals,2008,43,83.75,96,54
8,Palau,corals,2009,29.25,23.5,0,0
8,Palau,corals,2010,24.25,17.75,0,4
8,Palau,corals,2011,32,25.25,32,43
8,Palau,corals,2012,8,12,0,1
8,Palau,corals,2013,8,13,0,4
8,Palau,corals,2014,8,12,0,0
8,Palau,corals,2015,0,1.25,0,0
8,Palau,corals,2016,0,1,0,0
8,Palau,corals,2017,0,0,0,0
8,Palau,corals,2018,0,0,0,0
8,Palau,corals,2019,0,0,0,0
8,Palau,corals,2020,0,0,0,0
8,Palau,corals,2021,0,0,0,0
8,Palau,corals,2022,0,0,0,0
9,Micronesia,corals,1998,26,129,26,129
9,Micronesia,corals,1999,35,151,44,173
9,Micronesia,corals,2000,28.666666666666668,115.33333333333333,16,44
9,Micronesia,corals,2001,26.5,98,20,46
9,Micronesia,corals,2002,27,107.5,28,167
9,Micronesia,corals,2003,16.75,75.25,3,44
9,Micronesia,corals,2004,12.75,66.25,0,8
9,Micronesia,corals,2005,24,85.25,65,122
9,Micronesia,corals,2006,54.75,63.25,151,79
9,Micronesia,corals,2007,60,68.75,24,66
9,Micronesia,corals,2008,63.75,72.75,15,24
9,Micronesia,corals,2009,48,54.25,2,48
9,Micronesia,corals,2010,50.25,63.5,160,116
9,Micronesia,corals,2011,69,74.25,99,109
9,Micronesia,corals,2012,66.25,98.25,4,120
9,Micronesia,corals,2013,78.25,108.75,50,90
9,Micronesia,corals,2014,66.5,135.75,113,224
9,Micronesia,corals,2015,43,157.25,5,195
9,Micronesia,corals,2016,43.5,180.75,6,214
9,Micronesia,corals,2017,32,189.25,4,124
9,Micronesia,corals,2018,5,174.75,5,166
9,Micronesia,corals,2019,3.75,126,0,0
9,Micronesia,corals,2020,2.25,72.5,0,0
9,Micronesia,corals,2021,1.25,41.5,0,0
9,Micronesia,corals,2022,0,0,0,0
11,Marshall Islands,corals,1998,33,151,33,151
11,Marshall Islands,corals,1999,16.5,75.5,0,0
11,Marshall Islands,corals,2000,11,50.333333333333336,0,0
11,Marshall Islands,corals,2001,8.25,38,0,1
11,Marshall Islands,corals,2002,1.75,20.75,7,82
11,Marshall Islands,corals,2003,4.75,48.5,12,111
11,Marshall Islands,corals,2004,9.25,88.25,18,159
11,Marshall Islands,corals,2005,17.75,118,34,120
11,Marshall Islands,corals,2006,29,151.5,52,216
11,Marshall Islands,corals,2007,34.25,173.5,33,199
11,Marshall Islands,corals,2008,32.5,168.5,11,139
11,Marshall Islands,corals,2009,28,163.75,16,101
11,Marshall Islands,corals,2010,15,110.75,0,4
11,Marshall Islands,corals,2011,7.25,83.25,2,89
11,Marshall Islands,corals,2012,6.75,94,9,182
11,Marshall Islands,corals,2013,4.25,118,6,197
11,Marshall Islands,corals,2014,5,144.75,3,111
11,Marshall Islands,corals,2015,8.75,160.25,17,151
11,Marshall Islands,corals,2016,7.5,148.75,4,136
11,Marshall Islands,corals,2017,7,130.25,4,123
11,Marshall Islands,corals,2018,7.25,143.75,4,165
11,Marshall Islands,corals,2019,3,106,0,0
11,Marshall Islands,corals,2020,2,72,0,0
11,Marshall Islands,corals,2021,1,41.25,0,0
11,Marshall Islands,corals,2022,0,0,0,0
14,Taiwan,corals,1976,63,82985,63,82985
14,Taiwan,corals,1977,81.5,81492.5,100,80000
14,Taiwan,corals,1978,129.66666666666666,93535,226,117620
14,Taiwan,corals,1979,150.5,96336.5,213,104741
14,Taiwan,corals,1980,137.75,92116.75,12,66106
14,Taiwan,corals,1981,123.25,81377.75,42,37044
14,Taiwan,corals,1982,76,64001.5,37,48115
14,Taiwan,corals,1983,38.75,45069.75,64,29014
14,Taiwan,corals,1984,55.25,31010.5,78,9869
14,Taiwan,corals,1985,75,24429.5,121,10720
14,Taiwan,corals,1986,83.25,22961.5,70,42243
14,Taiwan,corals,1987,93.25,39200.25,104,93969
14,Taiwan,corals,1988,100.5,38042,107,5236
14,Taiwan,corals,1989,103.25,36812,132,5800
14,Taiwan,corals,1990,98.25,27001.25,50,3000
14,Taiwan,corals,1991,79.75,4134,30,2500
14,Taiwan,corals,1992,55.5,3075,10,1000
14,Taiwan,corals,1993,23.75,2000,5,1500
14,Taiwan,corals,1994,11.5,1422.75,1,691
14,Taiwan,corals,1995,4.75,996,3,793
14,Taiwan,corals,1996,3.75,1130.75,6,1539
14,Taiwan,corals,1997,3,915.25,2,638
14,Taiwan,corals,1998,3.25,1073.5,2,1324
14,Taiwan,corals,1999,3.5,1265.25,4,1560
14,Taiwan,corals,2000,2.5,1158.75,2,1113
14,Taiwan,corals,2001,2.75,1156,3,627
14,Taiwan,corals,2002,10,1029.25,31,817
14,Taiwan,corals,2003,13,893.5,16,1017
14,Taiwan,corals,2004,16.25,821.25,15,824
14,Taiwan,corals,2005,20.25,866.25,19,807
14,Taiwan,corals,2006,21.75,817,37,620
14,Taiwan,corals,2007,24.5,767.25,27,818
14,Taiwan,corals,2008,26.75,808.75,24,990
14,Taiwan,corals,2009,23.25,744.75,5,551
14,Taiwan,corals,2010,14.5,666,2,305
14,Taiwan,corals,2011,8.5,641.75,3,721
14,Taiwan,corals,2012,3.25,596.25,3,808
14,Taiwan,corals,2013,2.5,683.5,2,900
14,Taiwan,corals,2014,2.25,850.5,1,973
14,Taiwan,corals,2015,10.25,1087,35,1667
14,Taiwan,corals,2016,11,1723,6,3352
14,Taiwan,corals,2017,11.25,2190.25,3,2769
14,Taiwan,corals,2018,19.5,3905,34,7832
14,Taiwan,corals,2019,639.73,5094.6,2515.92,6425.4
14,Taiwan,corals,2020,943.6324999999999,4527.78,1221.61,1084.72
14,Taiwan,corals,2021,1570.835,4919.4775,2511.81,4335.79
14,Taiwan,corals,2022,2423.14,3585.2075,3443.22,2494.92
15,Philippines,corals,1991,1789,3426,1789,3426
15,Philippines,corals,1992,2462,4186,3135,4946
15,Philippines,corals,1993,2193.3333333333335,3751.3333333333335,1656,2882
15,Philippines,corals,1994,2210,3831.5,2260,4072
15,Philippines,corals,1995,2209,3838,1785,3452
15,Philippines,corals,1996,1906.5,3374,1925,3090
15,Philippines,corals,1997,1950.5,3385.75,1832,2929
15,Philippines,corals,1998,1816.5,3007.5,1724,2559
15,Philippines,corals,1999,1683.75,2599.75,1254,1821
15,Philippines,corals,2000,1512.25,2194,1239,1467
15,Philippines,corals,2001,1505.5,1880,1805,1673
15,Philippines,corals,2002,1623.5,1843,2196,2411
15,Philippines,corals,2003,2111.75,2091.5,3207,2815
15,Philippines,corals,2004,2983,2769,4724,4177
15,Philippines,corals,2005,3466.75,3127.5,3740,3107
15,Philippines,corals,2006,3593.25,3210,2702,2741
15,Philippines,corals,2007,3677.75,3236,3545,2919
15,Philippines,corals,2008,3043.75,2507.25,2188,1262
15,Philippines,corals,2009,2496.75,2004.75,1552,1097
15,Philippines,corals,2010,2683.5,1875,3449,2222
15,Philippines,corals,2011,3295.5,2094,5993,3795
15,Philippines,corals,2012,4000.5,2868.25,5008,4359
15,Philippines,corals,2013,5015.5,4420,5612,7304
15,Philippines,corals,2014,6157.5,5709.25,8017,7379
15,Philippines,corals,2015,6415.25,6579.25,7024,7275
15,Philippines,corals,2016,6694.25,7023.75,6124,6137
15,Philippines,corals,2017,5842.5,5699.5,2205,2007
15,Philippines,corals,2018,5094.5,4922,5025,4269
15,Philippines,corals,2019,4241.3025,3613.3475,3611.21,2040.39
15,Philippines,corals,2020,3118.8525,2292.395,1634.2,853.19
15,Philippines,corals,2021,2769.975,2088.2825000000003,809.49,1190.55
15,Philippines,corals,2022,1753.475,1334.975,959,1255.77
16,Australia,corals,1976,464,328,464,328
16,Australia,corals,1977,494,345.5,524,363
16,Australia,corals,1978,564.3333333333334,404.3333333333333,705,522
16,Australia,corals,1979,668.5,497.25,981,776
16,Australia,corals,1980,928.75,756.75,1505,1366
16,Australia,corals,1981,963.5,848.25,663,729
16,Australia,corals,1982,972,912.75,739,780
16,Australia,corals,1983,880,1000.5,613,1127
16,Australia,corals,1984,637.5,954.75,535,1183
16,Australia,corals,1985,588.75,1029.75,468,1029
16,Australia,corals,1986,404,834.75,0,0
16,Australia,corals,1987,250.75,553,0,0
16,Australia,corals,1988,117,257.25,0,0
16,Australia,corals,1989,0,0,0,0
16,Australia,corals,1990,404.5,1825.25,1618,7301
16,Australia,corals,1991,759.5,2902,1420,4307
16,Australia,corals,1992,1084.5,3986.75,1300,4339
16,Australia,corals,1993,1426.75,4844,1369,3429
16,Australia,corals,1994,1467.25,3976.75,1780,3832
16,Australia,corals,1995,1409.25,3701.25,1188,3205
16,Australia,corals,1996,1307.75,3192.5,894,2304
16,Australia,corals,1997,1191,2875.75,902,2162
16,Australia,corals,1998,1090.25,2651.25,1377,2934
16,Australia,corals,1999,1008.5,2233.5,861,1534
16,Australia,corals,2000,1030.5,1896.75,982,957
16,Australia,corals,2001,1012.25,1556.75,829,802
16,Australia,corals,2002,1021,1289,1412,1863
16,Australia,corals,2003,1041,1074.5,941,676
16,Australia,corals,2004,991,1065.5,782,921
16,Australia,corals,2005,960.5,1128.25,707,1053
16,Australia,corals,2006,1026.5,1124,1676,1846
16,Australia,corals,2007,945.25,1430.5,616,1902
16,Australia,corals,2008,861.25,1653.75,446,1814
16,Australia,corals,2009,758,1872.75,294,1929
16,Australia,corals,2010,427.25,2078.25,353,2668
16,Australia,corals,2011,379.75,2319,426,2865
16,Australia,corals,2012,547.75,3466.25,1118,6403
16,Australia,corals,2013,703.25,4894.25,916,7641
16,Australia,corals,2014,791,5810,704,6331
16,Australia,corals,2015,912.5,7516.75,912,9692
16,Australia,corals,2016,869,8313.75,944,9591
16,Australia,corals,2017,877.75,8856,951,9810
16,Australia,corals,2018,982.75,10209.5,1124,11745
16,Australia,corals,2019,1101.095,12423.4475,1385.38,18547.79
16,Australia,corals,2020,1082.5575000000001,14007.1325,869.85,15925.74
16,Australia,corals,2021,1038.5525,15238.407500000001,774.98,14735.1
16,Australia,corals,2022,933.4325,14890.9575,703.52,10355.2
17,Papua New Guinea,corals,1996,7,319,7,319
17,Papua New Guinea,corals,1997,3.5,159.5,0,0
17,Papua New Guinea,corals,1998,58.68770537936234,264.6666666666667,169.06311613808703,475
17,Papua New Guinea,corals,1999,1057.5157790345218,1142.75,4054,3777
17,Papua New Guinea,corals,2000,1055.7657790345218,1063.25,0,1
17,Papua New Guinea,corals,2001,1074.0157790345218,1130.25,73,268
17,Papua New Guinea,corals,2002,1031.75,1015.75,0,17
17,Papua New Guinea,corals,2003,100,352.25,327,1123
17,Papua New Guinea,corals,2004,101,355.5,4,14
17,Papua New Guinea,corals,2005,147,406.5,257,472
17,Papua New Guinea,corals,2006,231.5,723.5,338,1285
17,Papua New Guinea,corals,2007,215.75,602.25,264,638
17,Papua New Guinea,corals,2008,288,727.25,293,514
17,Papua New Guinea,corals,2009,223.75,609.25,0,0
17,Papua New Guinea,corals,2010,192.25,388,212,400
17,Papua New Guinea,corals,2011,131.75,344.75,22,465
17,Papua New Guinea,corals,2012,58.5,216.75,0,2
17,Papua New Guinea,corals,2013,110,313,206,385
17,Papua New Guinea,corals,2014,78,276.25,84,253
17,Papua New Guinea,corals,2015,85.25,195.75,51,143
17,Papua New Guinea,corals,2016,106.75,263.5,86,273
17,Papua New Guinea,corals,2017,80.5,249,101,327
17,Papua New Guinea,corals,2018,82,264.25,90,314
17,Papua New Guinea,corals,2019,73.875,243.64,18.5,60.56
17,Papua New Guinea,corals,2020,52.3975,175.7675,0.09,1.51
17,Papua New Guinea,corals,2021,27.1475,94.0175,0,0
17,Papua New Guinea,corals,2022,4.6475,15.5175,0,0
18,Fiji,corals,1990,589,2562,589,2562
18,Fiji,corals,1991,523,1702.5,457,843
18,Fiji,corals,1992,465.6666666666667,1384.6666666666667,351,749
18,Fiji,corals,1993,376.5,1123.5,109,340
18,Fiji,corals,1994,306,691.25,307,833
18,Fiji,corals,1995,191.75,480.5,0,0
18,Fiji,corals,1996,238,578.75,536,1142
18,Fiji,corals,1997,505.75,946,1180,1809
18,Fiji,corals,1998,749,1018.25,1280,1122
18,Fiji,corals,1999,956.5,1213.5,830,781
18,Fiji,corals,2000,1131.25,1334.5,1235,1626
18,Fiji,corals,2001,836.25,882.25,0,0
18,Fiji,corals,2002,772.75,1176.5,1026,2299
18,Fiji,corals,2003,918.25,1818.75,1412,3350
18,Fiji,corals,2004,1033.25,2687.25,1695,5100
18,Fiji,corals,2005,1496.25,3938.25,1852,5004
18,Fiji,corals,2006,1699,4707,1837,5374
18,Fiji,corals,2007,1799.5,5142,1814,5090
18,Fiji,corals,2008,1686.75,4600.5,1244,2934
18,Fiji,corals,2009,1419.25,3690.25,782,1363
18,Fiji,corals,2010,1217.5,2801,1030,1817
18,Fiji,corals,2011,1045.75,2062.75,1127,2137
18,Fiji,corals,2012,1047.5,1923.5,1251,2377
18,Fiji,corals,2013,1124,2283.25,1088,2802
18,Fiji,corals,2014,1111.75,2583.75,981,3019
18,Fiji,corals,2015,1055,2677.5,900,2512
18,Fiji,corals,2016,863.75,2453.25,486,1480
18,Fiji,corals,2017,677,2151.25,341,1594
18,Fiji,corals,2018,456.5,1523,99,506
18,Fiji,corals,2019,257.775,1004.7075,105.1,438.83
18,Fiji,corals,2020,157.945,730.4625,86.68,383.02
18,Fiji,corals,2021,88.77,448.36,64.3,465.59
18,Fiji,corals,2022,72.2825,344.2175,33.05,89.43
20,South Korea,corals,1987,0,9,0,9
20,South Korea,corals,1988,197.5,648.5,395,1288
20,South Korea,corals,1989,372.3333333333333,858.6666666666666,722,1279
20,South Korea,corals,1990,560,1237,1123,2372
20,South Korea,corals,1991,731.75,1828.75,687,2376
20,South Korea,corals,1992,762.75,1968,519,1845
20,South Korea,corals,1993,764.5,2095.75,729,1790
20,South Korea,corals,1994,774.5,2103,1163,2401
20,South Korea,corals,1995,894.5,2239.75,1167,2923
20,South Korea,corals,1996,953,2406,753,2510
20,South Korea,corals,1997,910,2581.25,557,2491
20,South Korea,corals,1998,787,2433.5,671,1810
20,South Korea,corals,1999,559.25,2082,256,1517
20,South Korea,corals,2000,438.25,1948.75,269,1977
20,South Korea,corals,2001,328,1505,116,716
20,South Korea,corals,2002,192.5,1169.5,129,468
20,South Korea,corals,2003,182.75,1016.5,217,905
20,South Korea,corals,2004,406,781.25,1162,1036
20,South Korea,corals,2005,577,817,800,859
20,South Korea,corals,2006,721.75,880,708,720
20,South Korea,corals,2007,806.25,808.75,555,620
20,South Korea,corals,2008,866,800.5,1401,1003
20,South Korea,corals,2009,1108,891,1768,1221
20,South Korea,corals,2010,1204,918,1092,828
20,South Korea,corals,2011,1347.75,1018.75,1130,1023
20,South Korea,corals,2012,1277.25,1082.5,1119,1258
20,South Korea,corals,2013,1259.5,1143.75,1697,1466
20,South Korea,corals,2014,1360.75,1270.5,1497,1335
20,South Korea,corals,2015,1431.25,1321.75,1412,1228
20,South Korea,corals,2016,1471.25,1268,1279,1043
20,South Korea,corals,2017,1351.25,1163.75,1217,1049
20,South Korea,corals,2018,1177,1083,800,1012
20,South Korea,corals,2019,925.6675,990.3075,406.67,857.23
20,South Korea,corals,2020,691.68,961.9725000000001,343.04999999999995,929.6600000000001
20,South Korea,corals,2021,460.865,850.87,293.73999999999995,604.5899999999999
20,South Korea,corals,2022,454.965,869.7925,776.4,1087.69
21,North Korea,corals,1990,49,290,49,290
21,North Korea,corals,1991,24.5,145,0,0
21,North Korea,corals,1992,16.333333333333332,96.66666666666667,0,0
21,North Korea,corals,1993,12.25,72.5,0,0
21,North Korea,corals,1994,0,0,0,0
21,North Korea,corals,1995,0,0,0,0
21,North Korea,corals,1996,0,0,0,0
21,North Korea,corals,1997,0,0,0,0
21,North Korea,corals,1998,9,1.25,36,5
21,North Korea,corals,1999,40.25,3.5,125,9
21,North Korea,corals,2000,53.25,5.75,52,9
21,North Korea,corals,2001,65.75,8,50,9
21,North Korea,corals,2002,90,12.5,133,23
21,North Korea,corals,2003,114.75,22.5,224,49
21,North Korea,corals,2004,190,31,353,43
21,North Korea,corals,2005,539,62.75,1446,136
21,North Korea,corals,2006,669,75.25,653,73
21,North Korea,corals,2007,723.75,77.25,443,57
21,North Korea,corals,2008,695.25,75.5,239,36
21,North Korea,corals,2009,439,53,421,46
21,North Korea,corals,2010,399,45.75,493,44
21,North Korea,corals,2011,421.5,52.5,533,84
21,North Korea,corals,2012,373.75,48.5,48,20
21,North Korea,corals,2013,326.25,61,231,96
21,North Korea,corals,2014,321.5,98,474,192
21,North Korea,corals,2015,325,131.75,547,219
21,North Korea,corals,2016,515,205.5,808,315
21,North Korea,corals,2017,567.25,222.5,440,164
21,North Korea,corals,2018,623.25,220.25,698,183
21,North Korea,corals,2019,486.5,165.5,0,0
21,North Korea,corals,2020,284.5,86.75,0,0
21,North Korea,corals,2021,174.5,45.75,0,0
21,North Korea,corals,2022,0,0,0,0
25,Thailand,corals,1994,2,6,2,6
25,Thailand,corals,1995,1,3,0,0
25,Thailand,corals,1996,0.6666666666666666,2,0,0
25,Thailand,corals,1997,0.5,2,0,2
25,Thailand,corals,1998,0.25,1,1,2
25,Thailand,corals,1999,0.25,1,0,0
25,Thailand,corals,2000,0.25,1,0,0
25,Thailand,corals,2001,0.25,0.5,0,0
25,Thailand,corals,2002,0,0,0,0
25,Thailand,corals,2003,0,0,0,0
25,Thailand,corals,2004,0,0,0,0
25,Thailand,corals,2005,5.25,5.25,21,21
25,Thailand,corals,2006,19.75,33.5,58,113
25,Thailand,corals,2007,60.25,59.5,162,104
25,Thailand,corals,2008,60.5,60,1,2
25,Thailand,corals,2009,55.25,55,0,1
25,Thailand,corals,2010,42.75,35.75,8,36
25,Thailand,corals,2011,2.25,10.5,0,3
25,Thailand,corals,2012,2.75,10.75,3,3
25,Thailand,corals,2013,16.5,31.25,55,83
25,Thailand,corals,2014,22.25,36.75,31,58
25,Thailand,corals,2015,25.5,38.25,13,9
25,Thailand,corals,2016,31.25,43.5,26,24
25,Thailand,corals,2017,17.5,22.75,0,0
25,Thailand,corals,2018,9.75,8.25,0,0
25,Thailand,corals,2019,6.5,6,0,0
25,Thailand,corals,2020,0,0,0,0
25,Thailand,corals,2021,0,0,0,0
25,Thailand,corals,2022,0,0,0,0
29,Mayotte,corals,2001,1,0,1,0
29,Mayotte,corals,2002,0.5,0,0,0
29,Mayotte,corals,2003,0.3333333333333333,0,0,0
29,Mayotte,corals,2004,0.25,0,0,0
29,Mayotte,corals,2005,0,0.25,0,1
29,Mayotte,corals,2006,0,0.25,0,0
29,Mayotte,corals,2007,0,0.25,0,0
29,Mayotte,corals,2008,0,0.25,0,0
29,Mayotte,corals,2009,0,0,0,0
29,Mayotte,corals,2010,0,0,0,0
29,Mayotte,corals,2011,0,0,0,0
29,Mayotte,corals,2012,0,0,0,0
29,Mayotte,corals,2013,0,0,0,0
29,Mayotte,corals,2014,0,0,0,0
29,Mayotte,corals,2015,0,0,0,0
29,Mayotte,corals,2016,0,0,0,0
29,Mayotte,corals,2017,0,0,0,0
29,Mayotte,corals,2018,0,0,0,0
29,Mayotte,corals,2019,0,0,0,0
29,Mayotte,corals,2020,0,0,0,0
29,Mayotte,corals,2021,0,0,0,0
29,Mayotte,corals,2022,0,0,0,0
31,Seychelles,corals,2008,0,0,0,0
31,Seychelles,corals,2009,0,0,0,0
31,Seychelles,corals,2010,0,0,0,0
31,Seychelles,corals,2011,0,0,0,0
31,Seychelles,corals,2012,0,0,0,0
31,Seychelles,corals,2013,0,0,0,0
31,Seychelles,corals,2014,0,0,0,0
31,Seychelles,corals,2015,0,0,0,0
31,Seychelles,corals,2016,0,0.25,0,1
31,Seychelles,corals,2017,0,0.25,0,0
31,Seychelles,corals,2018,0,0.25,0,0
31,Seychelles,corals,2019,0,0.25,0,0
31,Seychelles,corals,2020,0,0,0,0
31,Seychelles,corals,2021,0,0,0,0
31,Seychelles,corals,2022,0.06,0.9,0.24,3.6
37,Mauritius,corals,1994,0,1,0,1
37,Mauritius,corals,1995,11.5,2.5,23,4
37,Mauritius,corals,1996,7.666666666666667,2,0,1
37,Mauritius,corals,1997,5.75,1.5,0,0
37,Mauritius,corals,1998,5.75,1.75,0,2
37,Mauritius,corals,1999,0,0.75,0,0
37,Mauritius,corals,2000,0,0.5,0,0
37,Mauritius,corals,2001,0,0.5,0,0
37,Mauritius,corals,2002,0,0,0,0
37,Mauritius,corals,2003,0,0,0,0
37,Mauritius,corals,2004,1.25,21,5,84
37,Mauritius,corals,2005,1.25,21,0,0
37,Mauritius,corals,2006,1.25,21,0,0
37,Mauritius,corals,2007,1.25,21,0,0
37,Mauritius,corals,2008,0,0,0,0
37,Mauritius,corals,2009,0,0,0,0
37,Mauritius,corals,2010,0,0,0,0
37,Mauritius,corals,2011,0,0,0,0
37,Mauritius,corals,2012,6.25,0.75,25,3
37,Mauritius,corals,2013,6.25,0.75,0,0
37,Mauritius,corals,2014,6.25,0.75,0,0
37,Mauritius,corals,2015,6.25,0.75,0,0
37,Mauritius,corals,2016,0,0,0,0
37,Mauritius,corals,2017,0,0,0,0
37,Mauritius,corals,2018,0,0,0,0
37,Mauritius,corals,2019,0,0,0,0
37,Mauritius,corals,2020,0,0,0,0
37,Mauritius,corals,2021,0,0,0,0
37,Mauritius,corals,2022,0,0,0,0
39,Maldives,corals,1996,8,12,8,12
39,Maldives,corals,1997,16,18,24,24
39,Maldives,corals,1998,13.333333333333334,15,8,9
39,Maldives,corals,1999,13.25,15.5,13,17
39,Maldives,corals,2000,18,20.5,27,32
39,Maldives,corals,2001,19.25,22.75,29,33
39,Maldives,corals,2002,26.5,30.25,37,39
39,Maldives,corals,2003,30.5,33.5,29,30
39,Maldives,corals,2004,27.25,29,14,14
39,Maldives,corals,2005,20,20.75,0,0
39,Maldives,corals,2006,10.75,11,0,0
39,Maldives,corals,2007,3.5,3.5,0,0
39,Maldives,corals,2008,0,0,0,0
39,Maldives,corals,2009,0.25,0.25,1,1
39,Maldives,corals,2010,0.25,0.25,0,0
39,Maldives,corals,2011,0.25,0.25,0,0
39,Maldives,corals,2012,0.25,0.25,0,0
39,Maldives,corals,2013,0,0,0,0
39,Maldives,corals,2014,0,0,0,0
39,Maldives,corals,2015,0,0,0,0
39,Maldives,corals,2016,0,0,0,0
39,Maldives,corals,2017,0,0,0,0
39,Maldives,corals,2018,0,0,0,0
39,Maldives,corals,2019,0,0,0,0
39,Maldives,corals,2020,0,0,0,0
39,Maldives,corals,2021,0,0,0,0
39,Maldives,corals,2022,0,0,0,0
40,Sri Lanka,corals,1990,192.9406768406052,294,192.9406768406052,294
40,Sri Lanka,corals,1991,194.83708200415776,301.5,196.73348716771034,309
40,Sri Lanka,corals,1992,196.59146563979903,308.6666666666667,200.10023291108155,323
40,Sri Lanka,corals,1993,207.04466785999784,336.25,238.4042745205943,419
40,Sri Lanka,corals,1994,193.05949864984655,390.5,137,511
40,Sri Lanka,corals,1995,247.87612685791896,448.25,416,540
40,Sri Lanka,corals,1996,366.1010686301486,553.25,673,743
40,Sri Lanka,corals,1997,418,720.25,446,1087
40,Sri Lanka,corals,1998,534.5,898.75,603,1225
40,Sri Lanka,corals,1999,593.75,1097.75,653,1336
40,Sri Lanka,corals,2000,600,1204.75,698,1171
40,Sri Lanka,corals,2001,613,1193.25,498,1041
40,Sri Lanka,corals,2002,543.25,1040.25,324,613
40,Sri Lanka,corals,2003,550.75,1020.5,683,1257
40,Sri Lanka,corals,2004,524,964.75,591,948
40,Sri Lanka,corals,2005,538.75,1016.25,557,1247
