comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat
European Anchovy,Engraulis encrasicolus,FALSE,71,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,55,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,69,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,141,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,75,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,72,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,73,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,95,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,181,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,80,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,68,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,82,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,70,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,85,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,86,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,174,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,175,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,176,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,178,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,179,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,223,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,180,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,227,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,228,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,183,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,232,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,185,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,186,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,187,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,188,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,189,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,177,198568,NA,LC
European Anchovy,Engraulis encrasicolus,FALSE,222,198568,NA,LC
Common Crane,Grus grus,FALSE,57,22692146,NA,LC
Common Crane,Grus grus,FALSE,60,22692146,NA,LC
Common Crane,Grus grus,FALSE,144,22692146,NA,LC
Common Crane,Grus grus,FALSE,184,22692146,NA,LC
Common Crane,Grus grus,FALSE,59,22692146,NA,LC
Common Crane,Grus grus,FALSE,88,22692146,NA,LC
Common Crane,Grus grus,FALSE,182,22692146,NA,LC
Common Crane,Grus grus,FALSE,145,22692146,NA,LC
Common Crane,Grus grus,FALSE,58,22692146,NA,LC
Common Crane,Grus grus,FALSE,143,22692146,NA,LC
Common Crane,Grus grus,FALSE,71,22692146,NA,LC
Common Crane,Grus grus,FALSE,55,22692146,NA,LC
Common Crane,Grus grus,FALSE,69,22692146,NA,LC
Common Crane,Grus grus,FALSE,141,22692146,NA,LC
Common Crane,Grus grus,FALSE,75,22692146,NA,LC
Common Crane,Grus grus,FALSE,72,22692146,NA,LC
Common Crane,Grus grus,FALSE,73,22692146,NA,LC
Common Crane,Grus grus,FALSE,95,22692146,NA,LC
Common Crane,Grus grus,FALSE,181,22692146,NA,LC
Common Crane,Grus grus,FALSE,80,22692146,NA,LC
Common Crane,Grus grus,FALSE,68,22692146,NA,LC
Common Crane,Grus grus,FALSE,82,22692146,NA,LC
Common Crane,Grus grus,FALSE,70,22692146,NA,LC
Common Crane,Grus grus,FALSE,85,22692146,NA,LC
Common Crane,Grus grus,FALSE,86,22692146,NA,LC
Common Crane,Grus grus,FALSE,174,22692146,NA,LC
Common Crane,Grus grus,FALSE,175,22692146,NA,LC
Common Crane,Grus grus,FALSE,176,22692146,NA,LC
Common Crane,Grus grus,FALSE,178,22692146,NA,LC
Common Crane,Grus grus,FALSE,179,22692146,NA,LC
Common Crane,Grus grus,FALSE,223,22692146,NA,LC
Common Crane,Grus grus,FALSE,180,22692146,NA,LC
Common Crane,Grus grus,FALSE,227,22692146,NA,LC
Common Crane,Grus grus,FALSE,228,22692146,NA,LC
Common Crane,Grus grus,FALSE,183,22692146,NA,LC
Common Crane,Grus grus,FALSE,232,22692146,NA,LC
Common Crane,Grus grus,FALSE,185,22692146,NA,LC
Common Crane,Grus grus,FALSE,186,22692146,NA,LC
Common Crane,Grus grus,FALSE,187,22692146,NA,LC
Common Crane,Grus grus,FALSE,188,22692146,NA,LC
Common Crane,Grus grus,FALSE,189,22692146,NA,LC
Common Crane,Grus grus,FALSE,177,22692146,NA,LC
Common Crane,Grus grus,FALSE,222,22692146,NA,LC
Ringed Seal,Pusa hispida,FALSE,57,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,60,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,144,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,184,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,59,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,88,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,182,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,145,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,58,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,143,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,71,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,55,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,69,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,141,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,75,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,72,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,73,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,95,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,181,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,80,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,68,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,82,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,70,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,85,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,86,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,174,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,175,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,176,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,178,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,179,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,223,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,180,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,227,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,228,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,183,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,232,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,185,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,186,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,187,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,188,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,189,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,177,41672,NA,LC
Ringed Seal,Pusa hispida,FALSE,222,41672,NA,LC
Pacific Herring,Clupea pallasii,FALSE,130,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,244,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,245,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,113,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,126,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,114,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,116,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,218,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,140,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,125,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,115,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,127,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,129,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,112,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,124,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,248,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,111,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,110,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,123,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,107,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,133,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,118,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,221,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,120,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,131,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,108,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,122,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,166,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,135,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,163,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,117,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,249,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,134,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,119,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,121,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,136,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,220,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,250,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,219,98471199,NA,DD
Pacific Herring,Clupea pallasii,FALSE,164,98471199,NA,DD
Eulachon,Thaleichthys pacificus,FALSE,130,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,244,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,245,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,113,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,126,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,114,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,116,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,218,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,140,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,125,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,115,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,127,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,129,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,112,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,124,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,248,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,111,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,110,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,123,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,107,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,133,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,118,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,221,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,120,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,131,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,108,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,122,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,166,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,135,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,163,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,117,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,249,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,134,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,119,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,121,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,136,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,220,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,250,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,219,202415,NA,LC
Eulachon,Thaleichthys pacificus,FALSE,164,202415,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,130,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,244,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,245,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,113,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,126,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,114,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,116,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,218,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,140,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,125,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,115,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,127,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,129,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,112,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,124,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,248,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,111,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,110,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,123,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,107,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,133,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,118,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,221,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,120,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,131,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,108,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,122,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,166,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,135,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,163,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,117,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,249,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,134,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,119,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,121,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,136,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,220,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,250,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,219,158625941,NA,LC
Pacific Halibut,Hippoglossus stenolepis,FALSE,164,158625941,NA,LC
Atlantic Salmon,Salmo salar,FALSE,130,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,244,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,245,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,113,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,126,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,114,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,116,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,218,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,140,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,125,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,115,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,127,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,129,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,112,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,124,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,248,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,111,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,110,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,123,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,107,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,133,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,118,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,221,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,120,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,131,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,108,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,122,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,166,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,135,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,163,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,117,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,249,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,134,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,119,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,121,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,136,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,220,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,250,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,219,19855,NA,NT
Atlantic Salmon,Salmo salar,FALSE,164,19855,NA,NT
Pinto Abalone,Haliotis kamtschatkana,FALSE,130,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,244,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,245,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,113,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,126,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,114,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,116,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,218,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,140,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,125,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,115,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,127,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,129,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,112,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,124,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,248,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,111,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,110,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,123,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,107,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,133,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,118,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,221,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,120,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,131,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,108,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,122,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,166,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,135,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,163,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,117,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,249,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,134,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,119,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,121,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,136,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,220,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,250,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,219,61743,NA,EN
Pinto Abalone,Haliotis kamtschatkana,FALSE,164,61743,NA,EN
Pacific Lamprey,Entosphenus tridentatus,FALSE,130,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,244,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,245,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,113,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,126,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,114,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,116,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,218,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,140,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,125,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,115,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,127,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,129,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,112,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,124,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,248,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,111,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,110,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,123,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,107,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,133,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,118,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,221,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,120,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,131,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,108,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,122,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,166,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,135,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,163,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,117,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,249,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,134,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,119,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,121,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,136,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,220,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,250,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,219,62225,NA,LC
Pacific Lamprey,Entosphenus tridentatus,FALSE,164,62225,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,130,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,244,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,245,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,113,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,126,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,114,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,116,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,218,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,140,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,125,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,115,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,127,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,129,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,112,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,124,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,248,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,111,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,110,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,123,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,107,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,133,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,118,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,221,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,120,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,131,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,108,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,122,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,166,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,135,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,163,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,117,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,249,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,134,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,119,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,121,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,136,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,220,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,250,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,219,135301,NA,LC
Sockeye Salmon,Oncorhynchus nerka,FALSE,164,135301,NA,LC
