iso3,year,geo_area_name,gdp_prop_percent,appx_gdp,appx_gdp_fill,sector,data_source
AZE,2011,Azerbaijan,NA,NA,3.7,tour,UNWTO Dept. of Statistics
AZE,2012,Azerbaijan,NA,NA,3.7,tour,UNWTO Dept. of Statistics
AZE,2013,Azerbaijan,NA,NA,3.7,tour,UNWTO Dept. of Statistics
AZE,2014,Azerbaijan,NA,NA,3.7,tour,UNWTO Dept. of Statistics
AZE,2015,Azerbaijan,NA,NA,3.7,tour,UNWTO Dept. of Statistics
AZE,2016,Azerbaijan,3.7,3.7,3.7,tour,UNWTO Dept. of Statistics
AZE,2017,Azerbaijan,NA,NA,3.7,tour,UNWTO Dept. of Statistics
AZE,2018,Azerbaijan,NA,NA,3.7,tour,UNWTO Dept. of Statistics
AZE,2019,Azerbaijan,NA,NA,3.7,tour,UNWTO Dept. of Statistics
BEL,2009,Belgium,NA,2.1816861584131377,2.1816861584131377,tour,UNWTO Dept. of Statistics
BEL,2010,Belgium,NA,2.1816861584131377,2.1816861584131377,tour,UNWTO Dept. of Statistics
BEL,2011,Belgium,NA,2.1816861584131377,2.1816861584131377,tour,UNWTO Dept. of Statistics
BEL,2012,Belgium,NA,2.1816861584131377,2.1816861584131377,tour,UNWTO Dept. of Statistics
BEL,2013,Belgium,NA,2.1816861584131377,2.1816861584131377,tour,UNWTO Dept. of Statistics
BEL,2014,Belgium,NA,2.1816861584131377,2.1816861584131377,tour,UNWTO Dept. of Statistics
BEL,2015,Belgium,NA,2.1816861584131377,2.1816861584131377,tour,UNWTO Dept. of Statistics
BEL,2016,Belgium,2.1816861584131377,2.1816861584131377,2.1816861584131377,tour,UNWTO Dept. of Statistics
BEL,2017,Belgium,NA,2.072792263571265,2.072792263571265,tour,UNWTO Dept. of Statistics
BEL,2018,Belgium,NA,1.9638983687293927,1.9638983687293927,tour,UNWTO Dept. of Statistics
BEL,2019,Belgium,1.8550044738875202,1.8550044738875202,1.8550044738875202,tour,UNWTO Dept. of Statistics
BGD,2009,Bangladesh,NA,NA,3.02,tour,UNWTO Dept. of Statistics
BGD,2010,Bangladesh,NA,NA,3.02,tour,UNWTO Dept. of Statistics
BGD,2011,Bangladesh,NA,NA,3.02,tour,UNWTO Dept. of Statistics
BGD,2012,Bangladesh,NA,NA,3.02,tour,UNWTO Dept. of Statistics
BGD,2013,Bangladesh,NA,NA,3.02,tour,UNWTO Dept. of Statistics
BGD,2014,Bangladesh,NA,NA,3.02,tour,UNWTO Dept. of Statistics
BGD,2015,Bangladesh,NA,NA,3.02,tour,UNWTO Dept. of Statistics
BGD,2016,Bangladesh,NA,NA,3.02,tour,UNWTO Dept. of Statistics
BGD,2017,Bangladesh,NA,NA,3.02,tour,UNWTO Dept. of Statistics
BGD,2018,Bangladesh,NA,NA,3.02,tour,UNWTO Dept. of Statistics
BGD,2019,Bangladesh,3.02,3.02,3.02,tour,UNWTO Dept. of Statistics
BHR,2009,Bahrain,NA,7.325093964043715,7.325093964043715,tour,UNWTO Dept. of Statistics
BHR,2010,Bahrain,NA,7.325093964043715,7.325093964043715,tour,UNWTO Dept. of Statistics
BHR,2011,Bahrain,NA,7.325093964043715,7.325093964043715,tour,UNWTO Dept. of Statistics
BHR,2012,Bahrain,NA,7.325093964043715,7.325093964043715,tour,UNWTO Dept. of Statistics
BHR,2013,Bahrain,NA,7.325093964043715,7.325093964043715,tour,UNWTO Dept. of Statistics
BHR,2014,Bahrain,NA,7.325093964043715,7.325093964043715,tour,UNWTO Dept. of Statistics
BHR,2015,Bahrain,NA,7.325093964043715,7.325093964043715,tour,UNWTO Dept. of Statistics
BHR,2016,Bahrain,NA,7.325093964043715,7.325093964043715,tour,UNWTO Dept. of Statistics
BHR,2017,Bahrain,7.325093964043715,7.325093964043715,7.325093964043715,tour,UNWTO Dept. of Statistics
BHR,2018,Bahrain,6.129360948134582,6.129360948134582,6.129360948134582,tour,UNWTO Dept. of Statistics
BHR,2019,Bahrain,6.554988665148781,6.554988665148781,6.554988665148781,tour,UNWTO Dept. of Statistics
BHS,2009,Bahamas,NA,NA,15.2,tour,UNWTO Dept. of Statistics
BHS,2010,Bahamas,NA,NA,15.2,tour,UNWTO Dept. of Statistics
BHS,2011,Bahamas,NA,NA,15.2,tour,UNWTO Dept. of Statistics
BHS,2012,Bahamas,15.2,15.2,15.2,tour,UNWTO Dept. of Statistics
BHS,2013,Bahamas,NA,NA,15.2,tour,UNWTO Dept. of Statistics
BHS,2014,Bahamas,NA,NA,15.2,tour,UNWTO Dept. of Statistics
BHS,2015,Bahamas,NA,NA,15.2,tour,UNWTO Dept. of Statistics
BHS,2016,Bahamas,NA,NA,15.2,tour,UNWTO Dept. of Statistics
BHS,2017,Bahamas,NA,NA,15.2,tour,UNWTO Dept. of Statistics
BHS,2018,Bahamas,NA,NA,15.2,tour,UNWTO Dept. of Statistics
BHS,2019,Bahamas,NA,NA,15.2,tour,UNWTO Dept. of Statistics
BLR,2009,Belarus,NA,1.7846153235193118,1.7846153235193118,tour,UNWTO Dept. of Statistics
BLR,2010,Belarus,NA,1.7846153235193118,1.7846153235193118,tour,UNWTO Dept. of Statistics
BLR,2011,Belarus,NA,1.7846153235193118,1.7846153235193118,tour,UNWTO Dept. of Statistics
BLR,2012,Belarus,NA,1.7846153235193118,1.7846153235193118,tour,UNWTO Dept. of Statistics
BLR,2013,Belarus,NA,1.7846153235193118,1.7846153235193118,tour,UNWTO Dept. of Statistics
BLR,2014,Belarus,1.7846153235193118,1.7846153235193118,1.7846153235193118,tour,UNWTO Dept. of Statistics
BLR,2015,Belarus,NA,2.0075110867562334,2.0075110867562334,tour,UNWTO Dept. of Statistics
BLR,2016,Belarus,2.2304068499931544,2.2304068499931544,2.2304068499931544,tour,UNWTO Dept. of Statistics
BLR,2017,Belarus,NA,2.363981024170493,2.363981024170493,tour,UNWTO Dept. of Statistics
BLR,2018,Belarus,2.4975551983478317,2.4975551983478317,2.4975551983478317,tour,UNWTO Dept. of Statistics
BLR,2019,Belarus,NA,2.4975551983478317,2.4975551983478317,tour,UNWTO Dept. of Statistics
BMU,2009,Bermuda,4.3,4.3,4.3,tour,UNWTO Dept. of Statistics
BMU,2010,Bermuda,5.2,5.2,5.2,tour,UNWTO Dept. of Statistics
BMU,2011,Bermuda,5.7,5.7,5.7,tour,UNWTO Dept. of Statistics
BMU,2012,Bermuda,5.2,5.2,5.2,tour,UNWTO Dept. of Statistics
BMU,2013,Bermuda,5,5,5,tour,UNWTO Dept. of Statistics
BMU,2014,Bermuda,4.6,4.6,4.6,tour,UNWTO Dept. of Statistics
BMU,2015,Bermuda,4.2,4.2,4.2,tour,UNWTO Dept. of Statistics
BMU,2016,Bermuda,4.7,4.7,4.7,tour,UNWTO Dept. of Statistics
BMU,2017,Bermuda,4.8,4.8,4.8,tour,UNWTO Dept. of Statistics
BMU,2018,Bermuda,5.3,5.3,5.3,tour,UNWTO Dept. of Statistics
BMU,2019,Bermuda,5.1,5.1,5.1,tour,UNWTO Dept. of Statistics
BRN,2009,Brunei Darussalam,NA,0.81,0.81,tour,UNWTO Dept. of Statistics
BRN,2010,Brunei Darussalam,0.81,0.81,0.81,tour,UNWTO Dept. of Statistics
BRN,2011,Brunei Darussalam,0.65,0.65,0.65,tour,UNWTO Dept. of Statistics
BRN,2012,Brunei Darussalam,0.62,0.62,0.62,tour,UNWTO Dept. of Statistics
BRN,2013,Brunei Darussalam,0.66,0.66,0.66,tour,UNWTO Dept. of Statistics
BRN,2014,Brunei Darussalam,0.65,0.65,0.65,tour,UNWTO Dept. of Statistics
BRN,2015,Brunei Darussalam,0.78,0.78,0.78,tour,UNWTO Dept. of Statistics
BRN,2016,Brunei Darussalam,0.83,0.83,0.83,tour,UNWTO Dept. of Statistics
BRN,2017,Brunei Darussalam,NA,0.83,0.83,tour,UNWTO Dept. of Statistics
BRN,2018,Brunei Darussalam,NA,0.83,0.83,tour,UNWTO Dept. of Statistics
BRN,2019,Brunei Darussalam,NA,0.83,0.83,tour,UNWTO Dept. of Statistics
BTN,2009,Bhutan,NA,NA,9.521374882588836,tour,UNWTO Dept. of Statistics
BTN,2010,Bhutan,NA,NA,9.521374882588836,tour,UNWTO Dept. of Statistics
BTN,2011,Bhutan,NA,NA,9.521374882588836,tour,UNWTO Dept. of Statistics
BTN,2012,Bhutan,NA,NA,9.521374882588836,tour,UNWTO Dept. of Statistics
BTN,2013,Bhutan,NA,NA,9.521374882588836,tour,UNWTO Dept. of Statistics
BTN,2014,Bhutan,NA,NA,9.521374882588836,tour,UNWTO Dept. of Statistics
BTN,2015,Bhutan,NA,NA,9.521374882588836,tour,UNWTO Dept. of Statistics
BTN,2016,Bhutan,NA,NA,9.521374882588836,tour,UNWTO Dept. of Statistics
BTN,2017,Bhutan,NA,NA,9.521374882588836,tour,UNWTO Dept. of Statistics
BTN,2018,Bhutan,NA,NA,9.521374882588836,tour,UNWTO Dept. of Statistics
BTN,2019,Bhutan,9.521374882588836,9.521374882588836,9.521374882588836,tour,UNWTO Dept. of Statistics
BWA,2009,Botswana,3.7,3.7,3.7,tour,UNWTO Dept. of Statistics
BWA,2010,Botswana,NA,3.8714285714285714,3.8714285714285714,tour,UNWTO Dept. of Statistics
BWA,2011,Botswana,NA,4.042857142857143,4.042857142857143,tour,UNWTO Dept. of Statistics
BWA,2012,Botswana,NA,4.214285714285714,4.214285714285714,tour,UNWTO Dept. of Statistics
BWA,2013,Botswana,NA,4.385714285714286,4.385714285714286,tour,UNWTO Dept. of Statistics
BWA,2014,Botswana,NA,4.557142857142858,4.557142857142858,tour,UNWTO Dept. of Statistics
BWA,2015,Botswana,NA,4.728571428571429,4.728571428571429,tour,UNWTO Dept. of Statistics
BWA,2016,Botswana,4.9,4.9,4.9,tour,UNWTO Dept. of Statistics
BWA,2017,Botswana,NA,4.966666666666667,4.966666666666667,tour,UNWTO Dept. of Statistics
BWA,2018,Botswana,NA,5.033333333333333,5.033333333333333,tour,UNWTO Dept. of Statistics
BWA,2019,Botswana,5.1,5.1,5.1,tour,UNWTO Dept. of Statistics
CAN,2009,Canada,1.9184980375980691,1.9184980375980691,1.9184980375980691,tour,UNWTO Dept. of Statistics
CAN,2010,Canada,1.9197600588563926,1.9197600588563926,1.9197600588563926,tour,UNWTO Dept. of Statistics
CAN,2011,Canada,1.9068742277517303,1.9068742277517303,1.9068742277517303,tour,UNWTO Dept. of Statistics
CAN,2012,Canada,1.9225541134905606,1.9225541134905606,1.9225541134905606,tour,UNWTO Dept. of Statistics
CAN,2013,Canada,1.8881774256003323,1.8881774256003323,1.8881774256003323,tour,UNWTO Dept. of Statistics
CAN,2014,Canada,1.8857428609365696,1.8857428609365696,1.8857428609365696,tour,UNWTO Dept. of Statistics
CAN,2015,Canada,2.022873588846271,2.022873588846271,2.022873588846271,tour,UNWTO Dept. of Statistics
CAN,2016,Canada,2.082282886989735,2.082282886989735,2.082282886989735,tour,UNWTO Dept. of Statistics
CAN,2017,Canada,2.078699133431817,2.078699133431817,2.078699133431817,tour,UNWTO Dept. of Statistics
CAN,2018,Canada,2.0902101825927977,2.0902101825927977,2.0902101825927977,tour,UNWTO Dept. of Statistics
CAN,2019,Canada,2.0900929455366404,2.0900929455366404,2.0900929455366404,tour,UNWTO Dept. of Statistics
CHE,2009,Switzerland,2.931573851347077,2.931573851347077,2.931573851347077,tour,UNWTO Dept. of Statistics
CHE,2010,Switzerland,2.913188726333399,2.913188726333399,2.913188726333399,tour,UNWTO Dept. of Statistics
CHE,2011,Switzerland,2.8272912191859993,2.8272912191859993,2.8272912191859993,tour,UNWTO Dept. of Statistics
CHE,2012,Switzerland,2.839004646676327,2.839004646676327,2.839004646676327,tour,UNWTO Dept. of Statistics
CHE,2013,Switzerland,2.861839432539996,2.861839432539996,2.861839432539996,tour,UNWTO Dept. of Statistics
CHE,2014,Switzerland,2.849457138141225,2.849457138141225,2.849457138141225,tour,UNWTO Dept. of Statistics
CHE,2015,Switzerland,2.820006752469233,2.820006752469233,2.820006752469233,tour,UNWTO Dept. of Statistics
CHE,2016,Switzerland,2.7949409912110834,2.7949409912110834,2.7949409912110834,tour,UNWTO Dept. of Statistics
CHE,2017,Switzerland,2.888396374144987,2.888396374144987,2.888396374144987,tour,UNWTO Dept. of Statistics
CHE,2018,Switzerland,2.8933520949371734,2.8933520949371734,2.8933520949371734,tour,UNWTO Dept. of Statistics
CHE,2019,Switzerland,2.919999646644488,2.919999646644488,2.919999646644488,tour,UNWTO Dept. of Statistics
CHL,2009,Chile,3.3190009768850692,3.3190009768850692,3.3190009768850692,tour,UNWTO Dept. of Statistics
CHL,2010,Chile,3.246202604644383,3.246202604644383,3.246202604644383,tour,UNWTO Dept. of Statistics
CHL,2011,Chile,3.1566390777556976,3.1566390777556976,3.1566390777556976,tour,UNWTO Dept. of Statistics
CHL,2012,Chile,3.4547131996155986,3.4547131996155986,3.4547131996155986,tour,UNWTO Dept. of Statistics
CHL,2013,Chile,3.1363771073089715,3.1363771073089715,3.1363771073089715,tour,UNWTO Dept. of Statistics
CHL,2014,Chile,3.10483077759179,3.10483077759179,3.10483077759179,tour,UNWTO Dept. of Statistics
CHL,2015,Chile,3.39814839070614,3.39814839070614,3.39814839070614,tour,UNWTO Dept. of Statistics
CHL,2016,Chile,3.642290622574704,3.642290622574704,3.642290622574704,tour,UNWTO Dept. of Statistics
CHL,2017,Chile,3.5403495315763096,3.5403495315763096,3.5403495315763096,tour,UNWTO Dept. of Statistics
CHL,2018,Chile,3.2959532887057463,3.2959532887057463,3.2959532887057463,tour,UNWTO Dept. of Statistics
CHL,2019,Chile,3.3139245446276937,3.3139245446276937,3.3139245446276937,tour,UNWTO Dept. of Statistics
CIV,2009,Côte d'Ivoire,NA,2.4,2.4,tour,UNWTO Dept. of Statistics
CIV,2010,Côte d'Ivoire,NA,2.4,2.4,tour,UNWTO Dept. of Statistics
CIV,2011,Côte d'Ivoire,NA,2.4,2.4,tour,UNWTO Dept. of Statistics
CIV,2012,Côte d'Ivoire,2.4,2.4,2.4,tour,UNWTO Dept. of Statistics
CIV,2013,Côte d'Ivoire,3.6,3.6,3.6,tour,UNWTO Dept. of Statistics
CIV,2014,Côte d'Ivoire,4.8,4.8,4.8,tour,UNWTO Dept. of Statistics
CIV,2015,Côte d'Ivoire,5.16,5.16,5.16,tour,UNWTO Dept. of Statistics
CIV,2016,Côte d'Ivoire,5.52,5.52,5.52,tour,UNWTO Dept. of Statistics
CIV,2017,Côte d'Ivoire,5.89,5.89,5.89,tour,UNWTO Dept. of Statistics
CIV,2018,Côte d'Ivoire,6.25,6.25,6.25,tour,UNWTO Dept. of Statistics
CIV,2019,Côte d'Ivoire,7.3,7.3,7.3,tour,UNWTO Dept. of Statistics
CMR,2009,Cameroon,NA,3.3,3.3,tour,UNWTO Dept. of Statistics
CMR,2010,Cameroon,NA,3.3,3.3,tour,UNWTO Dept. of Statistics
CMR,2011,Cameroon,NA,3.3,3.3,tour,UNWTO Dept. of Statistics
CMR,2012,Cameroon,3.3,3.3,3.3,tour,UNWTO Dept. of Statistics
CMR,2013,Cameroon,3.4,3.4,3.4,tour,UNWTO Dept. of Statistics
CMR,2014,Cameroon,3.2,3.2,3.2,tour,UNWTO Dept. of Statistics
CMR,2015,Cameroon,3.7,3.7,3.7,tour,UNWTO Dept. of Statistics
CMR,2016,Cameroon,4,4,4,tour,UNWTO Dept. of Statistics
CMR,2017,Cameroon,4.1,4.1,4.1,tour,UNWTO Dept. of Statistics
CMR,2018,Cameroon,5.06,5.06,5.06,tour,UNWTO Dept. of Statistics
CMR,2019,Cameroon,5.09,5.09,5.09,tour,UNWTO Dept. of Statistics
COL,2009,Colombia,2.483844867105903,2.483844867105903,2.483844867105903,tour,UNWTO Dept. of Statistics
COL,2010,Colombia,2.413778492493135,2.413778492493135,2.413778492493135,tour,UNWTO Dept. of Statistics
COL,2011,Colombia,2.2136539785125997,2.2136539785125997,2.2136539785125997,tour,UNWTO Dept. of Statistics
COL,2012,Colombia,2.1300947625000415,2.1300947625000415,2.1300947625000415,tour,UNWTO Dept. of Statistics
COL,2013,Colombia,2.0882121548855563,2.0882121548855563,2.0882121548855563,tour,UNWTO Dept. of Statistics
COL,2014,Colombia,2.061598959053015,2.061598959053015,2.061598959053015,tour,UNWTO Dept. of Statistics
COL,2015,Colombia,1.9038470657161028,1.9038470657161028,1.9038470657161028,tour,UNWTO Dept. of Statistics
COL,2016,Colombia,2.059871401218229,2.059871401218229,2.059871401218229,tour,UNWTO Dept. of Statistics
COL,2017,Colombia,2.070050976653504,2.070050976653504,2.070050976653504,tour,UNWTO Dept. of Statistics
COL,2018,Colombia,2.5575298906989916,2.5575298906989916,2.5575298906989916,tour,UNWTO Dept. of Statistics
COL,2019,Colombia,2.6381484608322086,2.6381484608322086,2.6381484608322086,tour,UNWTO Dept. of Statistics
CRI,2009,Costa Rica,NA,4.410755570405938,4.410755570405938,tour,UNWTO Dept. of Statistics
CRI,2010,Costa Rica,NA,4.410755570405938,4.410755570405938,tour,UNWTO Dept. of Statistics
CRI,2011,Costa Rica,NA,4.410755570405938,4.410755570405938,tour,UNWTO Dept. of Statistics
CRI,2012,Costa Rica,4.410755570405938,4.410755570405938,4.410755570405938,tour,UNWTO Dept. of Statistics
CRI,2013,Costa Rica,4.687059517957887,4.687059517957887,4.687059517957887,tour,UNWTO Dept. of Statistics
CRI,2014,Costa Rica,4.617561970891965,4.617561970891965,4.617561970891965,tour,UNWTO Dept. of Statistics
CRI,2015,Costa Rica,4.709900251631138,4.709900251631138,4.709900251631138,tour,UNWTO Dept. of Statistics
CRI,2016,Costa Rica,4.993956328009876,4.993956328009876,4.993956328009876,tour,UNWTO Dept. of Statistics
CRI,2017,Costa Rica,4.808831850620082,4.808831850620082,4.808831850620082,tour,UNWTO Dept. of Statistics
CRI,2018,Costa Rica,4.654175710531913,4.654175710531913,4.654175710531913,tour,UNWTO Dept. of Statistics
CRI,2019,Costa Rica,4.818085701046755,4.818085701046755,4.818085701046755,tour,UNWTO Dept. of Statistics
CZE,2009,Czechia,2.873473480159866,2.873473480159866,2.873473480159866,tour,UNWTO Dept. of Statistics
CZE,2010,Czechia,2.6529764700683414,2.6529764700683414,2.6529764700683414,tour,UNWTO Dept. of Statistics
CZE,2011,Czechia,2.6599233295853733,2.6599233295853733,2.6599233295853733,tour,UNWTO Dept. of Statistics
CZE,2012,Czechia,2.749388527340164,2.749388527340164,2.749388527340164,tour,UNWTO Dept. of Statistics
CZE,2013,Czechia,2.8829654359422956,2.8829654359422956,2.8829654359422956,tour,UNWTO Dept. of Statistics
CZE,2014,Czechia,2.7636107534374625,2.7636107534374625,2.7636107534374625,tour,UNWTO Dept. of Statistics
CZE,2015,Czechia,2.772355264376221,2.772355264376221,2.772355264376221,tour,UNWTO Dept. of Statistics
CZE,2016,Czechia,2.9068376262948106,2.9068376262948106,2.9068376262948106,tour,UNWTO Dept. of Statistics
CZE,2017,Czechia,2.941726874183764,2.941726874183764,2.941726874183764,tour,UNWTO Dept. of Statistics
CZE,2018,Czechia,2.8794244326450484,2.8794244326450484,2.8794244326450484,tour,UNWTO Dept. of Statistics
CZE,2019,Czechia,2.8738184670668874,2.8738184670668874,2.8738184670668874,tour,UNWTO Dept. of Statistics
DEU,2009,Germany,NA,4.2069945404487346,4.2069945404487346,tour,UNWTO Dept. of Statistics
DEU,2010,Germany,4.2069945404487346,4.2069945404487346,4.2069945404487346,tour,UNWTO Dept. of Statistics
DEU,2011,Germany,NA,4.1772431631073035,4.1772431631073035,tour,UNWTO Dept. of Statistics
DEU,2012,Germany,NA,4.147491785765872,4.147491785765872,tour,UNWTO Dept. of Statistics
DEU,2013,Germany,NA,4.117740408424442,4.117740408424442,tour,UNWTO Dept. of Statistics
DEU,2014,Germany,NA,4.087989031083011,4.087989031083011,tour,UNWTO Dept. of Statistics
DEU,2015,Germany,4.05823765374158,4.05823765374158,4.05823765374158,tour,UNWTO Dept. of Statistics
