year,rgn_id,tonnes,product
1979,172,190,fish_oil
1979,175,64662,fish_oil
1979,176,3622,fish_oil
1979,177,7990,fish_oil
1979,179,6558,fish_oil
1979,180,2087,fish_oil
1979,181,2125,fish_oil
1979,182,3251,fish_oil
1979,183,4354,fish_oil
1979,184,752,fish_oil
1979,195,60,fish_oil
1979,203,823,fish_oil
1979,206,0,fish_oil
1979,208,268,fish_oil
1979,210,190262,fish_oil
1979,216,472,fish_oil
1979,218,11440,fish_oil
1979,222,3611,fish_oil
1979,223,93661,fish_oil
1979,224,51787,fish_oil
1980,14,54,fish_oil
1980,15,586,fish_oil
1980,16,2,fish_oil
1980,18,11,fish_oil
1980,20,0,fish_oil
1980,25,44.1,fish_oil
1980,39,9,fish_oil
1980,43,0.2,fish_oil
1980,47,254,fish_oil
1980,51,0.1,fish_oil
1980,52,0,fish_oil
1980,59,625,fish_oil
1980,62,3511,fish_oil
1980,66,5,fish_oil
1980,76,0,fish_oil
1980,102,700,fish_oil
1980,115,0,fish_oil
1980,126,1,fish_oil
1980,127,0,fish_oil
1980,129,13101,fish_oil
1980,134,0,fish_oil
1980,137,0,fish_oil
1980,138,0,fish_oil
1980,139,0,fish_oil
1980,141,7300,fish_oil
1980,143,84886,fish_oil
1980,145,0,fish_oil
1980,163,128824,fish_oil
1980,171,0,fish_oil
1980,172,0.1,fish_oil
1980,173,22,fish_oil
1980,175,104837,fish_oil
1980,176,3872,fish_oil
1980,177,11774,fish_oil
1980,179,3982,fish_oil
1980,180,1199,fish_oil
1980,181,2143,fish_oil
1980,182,3187,fish_oil
1980,183,4147,fish_oil
1980,184,22,fish_oil
1980,195,0,fish_oil
1980,203,402,fish_oil
1980,206,0,fish_oil
1980,208,193,fish_oil
1980,210,160469,fish_oil
1980,216,299.1,fish_oil
1980,218,8562,fish_oil
1980,222,4478,fish_oil
1980,223,92835,fish_oil
1980,224,87880,fish_oil
1981,14,24.1,fish_oil
1981,15,507,fish_oil
1981,16,6,fish_oil
1981,18,0,fish_oil
1981,20,0,fish_oil
1981,25,0.1,fish_oil
1981,39,25,fish_oil
1981,40,19,fish_oil
1981,43,1.1,fish_oil
1981,47,482,fish_oil
1981,48,10,fish_oil
1981,51,1,fish_oil
1981,52,0,fish_oil
1981,59,226,fish_oil
1981,62,9519,fish_oil
1981,66,253,fish_oil
1981,76,0,fish_oil
1981,102,10800,fish_oil
1981,115,0,fish_oil
1981,126,0,fish_oil
1981,127,3,fish_oil
1981,129,3912,fish_oil
1981,132,1,fish_oil
1981,134,0,fish_oil
1981,137,0,fish_oil
1981,138,0,fish_oil
1981,139,0,fish_oil
1981,141,5366,fish_oil
1981,143,82348,fish_oil
1981,145,61,fish_oil
1981,163,108094,fish_oil
1981,171,0,fish_oil
1981,172,0,fish_oil
1981,173,70,fish_oil
1981,175,88843,fish_oil
1981,176,4615,fish_oil
1981,177,11484,fish_oil
1981,179,4737,fish_oil
1981,180,1198,fish_oil
1981,181,1381,fish_oil
1981,182,1657,fish_oil
1981,183,5010,fish_oil
1981,184,9,fish_oil
1981,195,115,fish_oil
1981,203,373,fish_oil
1981,206,0.1,fish_oil
1981,208,46,fish_oil
1981,210,176133,fish_oil
1981,216,44,fish_oil
1981,218,9047,fish_oil
1981,222,4003,fish_oil
1981,223,118348,fish_oil
1981,224,71604,fish_oil
1982,14,19,fish_oil
1982,15,204,fish_oil
1982,16,7,fish_oil
1982,18,0,fish_oil
1982,20,0,fish_oil
1982,25,0.1,fish_oil
1982,39,79,fish_oil
1982,40,112,fish_oil
1982,43,0.1,fish_oil
1982,47,119,fish_oil
1982,48,0,fish_oil
1982,51,29,fish_oil
1982,52,0.1,fish_oil
1982,59,183,fish_oil
1982,62,828,fish_oil
1982,66,0,fish_oil
1982,76,934,fish_oil
1982,100,12,fish_oil
1982,102,2000,fish_oil
1982,115,0,fish_oil
1982,126,0,fish_oil
1982,127,0,fish_oil
1982,129,1052,fish_oil
1982,132,0,fish_oil
1982,134,0,fish_oil
1982,135,351,fish_oil
1982,137,0,fish_oil
1982,138,45915,fish_oil
1982,139,0,fish_oil
1982,141,3497,fish_oil
1982,143,38443,fish_oil
1982,145,0,fish_oil
1982,163,91781,fish_oil
1982,171,0,fish_oil
1982,172,0.1,fish_oil
1982,173,92,fish_oil
1982,175,69825,fish_oil
1982,176,5056,fish_oil
1982,177,13445,fish_oil
1982,179,6684,fish_oil
1982,180,4248,fish_oil
1982,181,1569,fish_oil
1982,182,3919,fish_oil
1982,183,3267,fish_oil
1982,184,28,fish_oil
1982,195,0,fish_oil
1982,203,405,fish_oil
1982,206,1,fish_oil
1982,208,84,fish_oil
1982,209,1,fish_oil
1982,210,175313,fish_oil
1982,216,93,fish_oil
1982,218,5947,fish_oil
1982,222,4703,fish_oil
1982,223,111422,fish_oil
1982,224,89232,fish_oil
1983,14,26,fish_oil
1983,15,337,fish_oil
1983,16,28,fish_oil
1983,18,0,fish_oil
1983,20,0.1,fish_oil
1983,25,0,fish_oil
1983,39,59,fish_oil
1983,40,77,fish_oil
1983,43,0,fish_oil
1983,47,2,fish_oil
1983,48,0,fish_oil
1983,51,1,fish_oil
1983,52,0.1,fish_oil
1983,59,259,fish_oil
1983,62,7919,fish_oil
1983,66,0,fish_oil
1983,76,2343,fish_oil
1983,100,0,fish_oil
1983,102,8600,fish_oil
1983,115,0.1,fish_oil
1983,126,0,fish_oil
1983,127,0,fish_oil
1983,129,2843,fish_oil
1983,132,0,fish_oil
1983,134,0,fish_oil
1983,135,92,fish_oil
1983,137,0,fish_oil
1983,138,0,fish_oil
1983,139,0,fish_oil
1983,141,7645,fish_oil
1983,143,8662,fish_oil
1983,145,0,fish_oil
1983,163,183290,fish_oil
1983,171,0,fish_oil
1983,172,200,fish_oil
1983,173,1041,fish_oil
1983,174,64,fish_oil
1983,175,68234,fish_oil
1983,176,11806,fish_oil
1983,177,13233,fish_oil
1983,179,6309,fish_oil
1983,180,1805,fish_oil
1983,181,2019,fish_oil
1983,182,421,fish_oil
1983,183,3199.1,fish_oil
1983,184,59,fish_oil
1983,195,0,fish_oil
1983,203,68,fish_oil
1983,206,2,fish_oil
1983,208,134,fish_oil
1983,209,0,fish_oil
1983,210,229785,fish_oil
1983,216,172,fish_oil
1983,218,7430,fish_oil
1983,222,2804,fish_oil
1983,223,137229,fish_oil
1983,224,18575,fish_oil
1984,14,35,fish_oil
1984,15,342,fish_oil
1984,16,719,fish_oil
1984,18,0,fish_oil
1984,20,58,fish_oil
1984,25,1,fish_oil
1984,39,74,fish_oil
1984,40,76,fish_oil
1984,43,0.1,fish_oil
1984,47,0,fish_oil
1984,48,0,fish_oil
1984,51,3,fish_oil
1984,52,0.1,fish_oil
1984,59,576,fish_oil
1984,62,4965,fish_oil
1984,66,0,fish_oil
1984,76,5068,fish_oil
1984,100,20,fish_oil
1984,102,1700,fish_oil
1984,115,0.1,fish_oil
1984,126,0,fish_oil
1984,127,2.1,fish_oil
1984,129,1560,fish_oil
1984,132,0,fish_oil
1984,134,0,fish_oil
1984,135,3841.593527025369,fish_oil
1984,137,0,fish_oil
1984,138,43027,fish_oil
1984,139,0,fish_oil
1984,141,8647,fish_oil
1984,143,59951,fish_oil
1984,145,0,fish_oil
1984,162,1081,fish_oil
1984,163,181175,fish_oil
1984,171,0,fish_oil
1984,172,0,fish_oil
1984,173,79,fish_oil
1984,174,0,fish_oil
1984,175,64155,fish_oil
1984,176,11550,fish_oil
1984,177,19770,fish_oil
1984,179,6290,fish_oil
1984,180,1130,fish_oil
1984,181,2028,fish_oil
1984,182,1808,fish_oil
1984,183,2091.1,fish_oil
1984,184,53,fish_oil
1984,191,1,fish_oil
1984,195,43,fish_oil
1984,203,518,fish_oil
1984,206,3.1,fish_oil
1984,208,246,fish_oil
1984,209,1,fish_oil
1984,210,331974,fish_oil
1984,216,513,fish_oil
1984,218,6228,fish_oil
1984,222,4186,fish_oil
1984,223,85885,fish_oil
1984,224,94748,fish_oil
1985,14,26,fish_oil
1985,15,518,fish_oil
1985,16,4,fish_oil
1985,18,0,fish_oil
1985,20,6,fish_oil
1985,25,0,fish_oil
1985,39,50,fish_oil
1985,40,74,fish_oil
1985,43,4,fish_oil
1985,47,0,fish_oil
1985,48,0,fish_oil
1985,51,0,fish_oil
1985,52,0,fish_oil
1985,59,191,fish_oil
1985,62,5,fish_oil
1985,66,15,fish_oil
1985,76,6618,fish_oil
1985,100,0,fish_oil
1985,102,1397,fish_oil
1985,115,0,fish_oil
1985,126,0,fish_oil
1985,127,0.2,fish_oil
1985,129,28817,fish_oil
1985,132,0,fish_oil
1985,134,0,fish_oil
1985,135,199,fish_oil
1985,137,5458,fish_oil
1985,138,34782,fish_oil
1985,139,0,fish_oil
1985,141,16482,fish_oil
1985,143,125195,fish_oil
1985,145,0,fish_oil
1985,162,1865,fish_oil
1985,163,126588,fish_oil
1985,171,0,fish_oil
1985,172,0,fish_oil
1985,173,40,fish_oil
1985,174,0,fish_oil
1985,175,61061,fish_oil
1985,176,19274,fish_oil
1985,177,15803,fish_oil
1985,179,8811,fish_oil
1985,180,4082,fish_oil
1985,181,2174,fish_oil
1985,182,7914,fish_oil
1985,183,3085.1,fish_oil
1985,184,26,fish_oil
1985,191,0,fish_oil
1985,195,65,fish_oil
1985,203,352,fish_oil
1985,206,1.1,fish_oil
1985,208,115,fish_oil
1985,209,0,fish_oil
1985,210,249952,fish_oil
1985,216,366,fish_oil
1985,218,6208,fish_oil
1985,222,2422,fish_oil
1985,223,122934,fish_oil
1985,224,135026,fish_oil
1986,14,58,fish_oil
1986,15,500,fish_oil
1986,16,84,fish_oil
1986,18,0,fish_oil
1986,20,0,fish_oil
1986,25,0,fish_oil
1986,39,31,fish_oil
1986,40,49,fish_oil
1986,43,0.2,fish_oil
1986,47,0,fish_oil
1986,48,0,fish_oil
1986,51,0,fish_oil
1986,52,0,fish_oil
1986,59,308,fish_oil
1986,62,3828,fish_oil
1986,66,3,fish_oil
1986,76,4517,fish_oil
1986,100,0,fish_oil
1986,102,54,fish_oil
1986,115,0,fish_oil
1986,126,0,fish_oil
1986,127,2,fish_oil
1986,129,11187,fish_oil
1986,132,0,fish_oil
1986,134,0,fish_oil
1986,135,499,fish_oil
1986,137,7218,fish_oil
1986,138,56519,fish_oil
1986,139,0,fish_oil
1986,141,9912,fish_oil
1986,143,99820,fish_oil
1986,145,0,fish_oil
1986,162,779,fish_oil
1986,163,87186,fish_oil
1986,171,0,fish_oil
1986,172,0,fish_oil
1986,173,107,fish_oil
1986,174,28,fish_oil
1986,175,62441,fish_oil
1986,176,13543,fish_oil
1986,177,18003,fish_oil
1986,179,8465,fish_oil
1986,180,5297,fish_oil
1986,181,4131,fish_oil
1986,182,2362,fish_oil
1986,183,1949,fish_oil
1986,184,44,fish_oil
1986,191,0,fish_oil
1986,195,0,fish_oil
1986,203,105,fish_oil
1986,206,8.1,fish_oil
1986,208,143,fish_oil
1986,209,2,fish_oil
1986,210,225182,fish_oil
1986,216,1350,fish_oil
1986,218,5244,fish_oil
1986,222,2433,fish_oil
1986,223,44822,fish_oil
1986,224,114022,fish_oil
1987,14,57,fish_oil
1987,15,176,fish_oil
1987,16,0.1,fish_oil
1987,18,0.1,fish_oil
1987,20,57,fish_oil
1987,25,0,fish_oil
1987,39,36,fish_oil
1987,40,52,fish_oil
1987,43,0,fish_oil
1987,47,0,fish_oil
1987,48,0,fish_oil
1987,51,6,fish_oil
1987,52,0,fish_oil
1987,59,892,fish_oil
1987,62,3147,fish_oil
1987,66,10,fish_oil
1987,76,7607,fish_oil
1987,100,0,fish_oil
1987,102,23858,fish_oil
1987,115,0,fish_oil
1987,126,0,fish_oil
1987,127,2,fish_oil
1987,129,10195,fish_oil
1987,132,0,fish_oil
1987,134,0,fish_oil
1987,135,851,fish_oil
1987,137,0,fish_oil
1987,138,1000,fish_oil
1987,139,0,fish_oil
1987,141,7191,fish_oil
1987,143,82453,fish_oil
1987,145,0,fish_oil
1987,162,654,fish_oil
1987,163,112998,fish_oil
1987,171,0,fish_oil
1987,172,1,fish_oil
1987,173,289,fish_oil
1987,174,3,fish_oil
1987,175,39645,fish_oil
1987,176,8998,fish_oil
1987,177,21895,fish_oil
1987,178,107,fish_oil
1987,179,9639,fish_oil
1987,180,4845,fish_oil
1987,181,4417,fish_oil
1987,182,2196,fish_oil
1987,183,2373,fish_oil
1987,184,7,fish_oil
1987,191,0,fish_oil
1987,195,12,fish_oil
1987,203,60,fish_oil
1987,206,10,fish_oil
1987,208,123,fish_oil
1987,209,5,fish_oil
1987,210,157444,fish_oil
1987,216,1043,fish_oil
1987,218,6941,fish_oil
1987,222,2976,fish_oil
1987,223,77721,fish_oil
1987,224,91592,fish_oil
1988,14,25.1,fish_oil
1988,15,109,fish_oil
1988,16,230,fish_oil
1988,18,0,fish_oil
1988,20,57,fish_oil
1988,25,0,fish_oil
1988,39,24,fish_oil
1988,40,24,fish_oil
1988,43,0,fish_oil
1988,47,0,fish_oil
1988,48,0,fish_oil
1988,51,0,fish_oil
1988,52,0,fish_oil
1988,59,658,fish_oil
1988,62,645,fish_oil
1988,66,0,fish_oil
1988,76,12806,fish_oil
1988,100,0,fish_oil
1988,102,6552,fish_oil
1988,115,0,fish_oil
1988,126,0,fish_oil
1988,127,0,fish_oil
1988,129,3056,fish_oil
1988,130,2,fish_oil
1988,132,0,fish_oil
1988,134,0,fish_oil
1988,135,0,fish_oil
1988,137,0,fish_oil
1988,138,1533,fish_oil
1988,139,0,fish_oil
1988,141,12759,fish_oil
1988,143,101463,fish_oil
1988,145,0,fish_oil
1988,162,753,fish_oil
1988,163,67712,fish_oil
1988,171,1,fish_oil
1988,172,80,fish_oil
1988,173,146,fish_oil
1988,174,39,fish_oil
1988,175,47906,fish_oil
1988,176,14064,fish_oil
1988,177,19861,fish_oil
1988,178,0,fish_oil
1988,179,14373,fish_oil
1988,180,1713,fish_oil
1988,181,4634,fish_oil
1988,182,2288,fish_oil
1988,183,2997,fish_oil
1988,184,420,fish_oil
1988,191,0,fish_oil
1988,195,0,fish_oil
1988,203,18,fish_oil
1988,206,23,fish_oil
1988,208,50,fish_oil
1988,209,2.1,fish_oil
1988,210,347443,fish_oil
1988,216,980,fish_oil
1988,218,7054,fish_oil
1988,222,4269,fish_oil
1988,223,49495,fish_oil
1988,224,75469,fish_oil
1989,14,144,fish_oil
1989,15,81,fish_oil
1989,16,533,fish_oil
1989,18,0,fish_oil
1989,20,31.1,fish_oil
1989,25,64,fish_oil
1989,39,18,fish_oil
1989,40,22,fish_oil
1989,43,0,fish_oil
1989,47,0,fish_oil
1989,48,4,fish_oil
1989,51,0,fish_oil
1989,52,0,fish_oil
1989,59,997,fish_oil
1989,62,1150,fish_oil
1989,66,32,fish_oil
1989,76,3947,fish_oil
1989,100,0,fish_oil
1989,102,41,fish_oil
1989,115,0,fish_oil
1989,126,0,fish_oil
1989,127,0,fish_oil
1989,129,13373,fish_oil
1989,130,0,fish_oil
1989,132,0,fish_oil
1989,134,0,fish_oil
1989,135,479,fish_oil
1989,137,0,fish_oil
1989,138,96032,fish_oil
1989,139,0,fish_oil
1989,141,7834,fish_oil
1989,143,56492,fish_oil
1989,145,0,fish_oil
1989,162,1430,fish_oil
1989,163,91232,fish_oil
1989,171,21,fish_oil
1989,172,184,fish_oil
1989,173,301,fish_oil
1989,174,2,fish_oil
1989,175,26857,fish_oil
1989,176,22320,fish_oil
1989,177,19269,fish_oil
1989,178,0,fish_oil
1989,179,13878,fish_oil
1989,180,1252,fish_oil
1989,181,3839,fish_oil
1989,182,3853,fish_oil
1989,183,1869,fish_oil
1989,184,532,fish_oil
1989,191,0,fish_oil
1989,195,0,fish_oil
1989,203,469,fish_oil
1989,206,23,fish_oil
1989,208,104,fish_oil
1989,209,3.1,fish_oil
1989,210,186514,fish_oil
1989,216,1046,fish_oil
1989,218,6116,fish_oil
1989,222,3860,fish_oil
1989,223,42996.1,fish_oil
1989,224,141858,fish_oil
1990,3,5.02037264,fish_oil
1990,5,1.031779974,fish_oil
1990,6,2.0021555279700003,fish_oil
1990,7,2.4559299987000003,fish_oil
1990,8,0.223686981,fish_oil
1990,9,8.1428599929,fish_oil
1990,11,6.207458079999999,fish_oil
1990,12,2.1342643e-4,fish_oil
1990,14,4864.330872351156,fish_oil
1990,15,91,fish_oil
1990,16,12689.36735383112,fish_oil
1990,17,18.6989741503,fish_oil
1990,18,1.36400921948842,fish_oil
1990,19,2.1916208771,fish_oil
1990,20,188975.9797662231,fish_oil
1990,24,28462.0284800521,fish_oil
1990,25,228462.89903662252,fish_oil
1990,26,759.9207000184001,fish_oil
1990,31,2.4762683252,fish_oil
1990,33,1.6874999999999998e-4,fish_oil
1990,34,1.6874999999999998e-4,fish_oil
1990,35,1.6874999999999998e-4,fish_oil
1990,37,1.0172e-6,fish_oil
1990,38,2.4411112077,fish_oil
1990,39,22,fish_oil
1990,40,1745.96627005,fish_oil
1990,41,0.3790637,fish_oil
1990,42,29.4432776584,fish_oil
1990,43,0.12529183,fish_oil
1990,44,10889.782183264,fish_oil
1990,45,4.1421807700999995,fish_oil
1990,46,0.5430970045,fish_oil
1990,47,51.806419104599996,fish_oil
1990,48,0.16711763999999998,fish_oil
1990,50,19.0218799064,fish_oil
1990,51,0,fish_oil
1990,52,0,fish_oil
1990,53,277290.1959902256,fish_oil
1990,54,17.138852258100002,fish_oil
1990,55,0.356631047,fish_oil
1990,56,2.7751729338,fish_oil
1990,58,395.0251951263,fish_oil
1990,59,12.5651242845,fish_oil
1990,61,23.5534525461,fish_oil
1990,62,61157.269123935854,fish_oil
1990,63,78004.9972460672,fish_oil
1990,64,13187.9902206661,fish_oil
1990,65,6578.6695460606,fish_oil
1990,66,3815.7253103286,fish_oil
1990,67,17.9797775389,fish_oil
1990,69,4169.6475077794,fish_oil
1990,70,7880.141451682,fish_oil
1990,72,6.395499979299999,fish_oil
1990,73,1156112.8451663721,fish_oil
1990,74,6.745637451,fish_oil
1990,75,31.4939143518,fish_oil
1990,76,92489.3926662409,fish_oil
1990,77,0.1480895,fish_oil
1990,80,63.3702296366,fish_oil
1990,81,0.8649325,fish_oil
1990,89,20852.990395,fish_oil
1990,90,0.07218242949999994,fish_oil
1990,92,0.7920000043,fish_oil
1990,93,10.6486944,fish_oil
1990,94,0.00203,fish_oil
1990,95,195.6448759211,fish_oil
1990,96,1458.9729026922998,fish_oil
1990,97,141.37662857060002,fish_oil
1990,98,649.5869223997001,fish_oil
1990,99,3.6146876896,fish_oil
1990,100,0,fish_oil
1990,101,14204.6700226722,fish_oil
1990,102,202495.00933813548,fish_oil
1990,103,5.6589677991,fish_oil
1990,104,430.4090997271,fish_oil
1990,106,319.3003667179,fish_oil
1990,107,7.8877538849999995,fish_oil
1990,110,49.398298151000006,fish_oil
1990,112,10654.7851438563,fish_oil
1990,113,13.362703234400001,fish_oil
1990,114,16.2908709158,fish_oil
1990,115,0,fish_oil
1990,122,0.2025198,fish_oil
1990,126,12.92883772,fish_oil
1990,127,0.058375983,fish_oil
1990,129,94069.23316793039,fish_oil
1990,130,0,fish_oil
1990,132,34869.2778391756,fish_oil
1990,134,9327.3769753387,fish_oil
1990,135,235457.4494118704,fish_oil
1990,137,65190.193206347205,fish_oil
1990,138,7899690.99346812,fish_oil
1990,139,159.8332921786,fish_oil
1990,141,175118.0957541832,fish_oil
1990,143,725713.4347700162,fish_oil
1990,144,0.8052453900000001,fish_oil
1990,145,16286.882631290402,fish_oil
1990,146,51.7635498323,fish_oil
1990,147,1.252767931,fish_oil
1990,148,0.268437884,fish_oil
1990,151,0.07749178,fish_oil
1990,152,0.0273573458,fish_oil
1990,153,0.30839405132000003,fish_oil
1990,155,0.251813123201,fish_oil
1990,157,0.4138749726,fish_oil
1990,159,0.063037015,fish_oil
1990,161,0.43891671262399984,fish_oil
1990,162,558.9093167563,fish_oil
1990,163,986504.4150143081,fish_oil
1990,164,4.785225916,fish_oil
1990,166,38.4004002934,fish_oil
1990,167,1.3115728502000001,fish_oil
1990,168,3.626249053,fish_oil
1990,169,42.4859056752,fish_oil
1990,171,32181.98226791086,fish_oil
1990,172,773.5111662885741,fish_oil
1990,173,202.9153543807,fish_oil
1990,174,28947.500621194897,fish_oil
1990,175,97369.9077502716,fish_oil
1990,176,3024.9536264763,fish_oil
1990,177,994.3525551744,fish_oil
1990,178,4921.5730418276,fish_oil
1990,179,25571.2091252663,fish_oil
1990,180,304657.720738015,fish_oil
1990,181,192295.79656938452,fish_oil
1990,182,14304.775590232695,fish_oil
1990,183,0.57029675,fish_oil
1990,184,364,fish_oil
1990,187,25.412699124299998,fish_oil
1990,189,697.6609566649,fish_oil
1990,191,6964.6779338995,fish_oil
1990,193,6719.3515281619,fish_oil
1990,194,7633.1039053081,fish_oil
1990,195,37.4639019923,fish_oil
1990,197,575.3278812305,fish_oil
1990,198,2435.9410735101924,fish_oil
1990,199,18.91585876240002,fish_oil
1990,200,2035.5152214953164,fish_oil
1990,202,0.20076639,fish_oil
1990,203,247967.0847667408,fish_oil
1990,204,1382.1125658936,fish_oil
1990,205,25936.1384543647,fish_oil
1990,206,171740.86617987842,fish_oil
1990,207,24339.00573987649,fish_oil
1990,208,336.1397964022,fish_oil
1990,209,391076.5002084729,fish_oil
1990,210,3045673.3107203925,fish_oil
1990,212,3.060905627,fish_oil
1990,216,106289.29009784044,fish_oil
1990,218,7655.869923256474,fish_oil
1990,219,3.6738469181,fish_oil
1990,222,71257.4240225971,fish_oil
1990,223,341790.3557728723,fish_oil
1990,224,3501094.8294801586,fish_oil
1990,227,546.79620689065,fish_oil
1990,228,546.79620689065,fish_oil
1990,231,0.521469045318778,fish_oil
1990,244,0.8944702913,fish_oil
1990,245,0.6074968251999999,fish_oil
1990,247,198.20225300200002,fish_oil
1990,248,0.35160149804999996,fish_oil
1990,249,0.35160149804999996,fish_oil
1990,250,1.7348450685999999,fish_oil
1991,3,3.9720134000000002,fish_oil
1991,5,2.326822759099,fish_oil
1991,6,1.8108339116099998,fish_oil
1991,7,2.1860325560000002,fish_oil
1991,8,0.00104696,fish_oil
1991,9,6.367901543,fish_oil
1991,10,0.001038846,fish_oil
1991,11,5.6795314779999995,fish_oil
1991,12,3.812606e-4,fish_oil
1991,13,8.970122e-4,fish_oil
1991,14,9590.5337830853,fish_oil
1991,15,180,fish_oil
1991,16,18028.50549590016,fish_oil
1991,17,4.876357398,fish_oil
1991,18,1.21056486187246,fish_oil
1991,19,1.9988484743000001,fish_oil
1991,20,120901.1182560394,fish_oil
1991,21,0.011380748100000001,fish_oil
1991,24,27073.317085526898,fish_oil
1991,25,223951.0336924236,fish_oil
1991,26,848.7376539300999,fish_oil
1991,28,6.902288e-4,fish_oil
1991,31,2.604721546,fish_oil
1991,33,3.3749999999999996e-4,fish_oil
1991,34,3.3749999999999996e-4,fish_oil
1991,35,3.3749999999999996e-4,fish_oil
1991,37,1.1493899835999999,fish_oil
1991,38,2.3208109436999997,fish_oil
1991,39,34,fish_oil
1991,40,1866.62723848,fish_oil
1991,41,0.375822647,fish_oil
1991,42,30.884526675,fish_oil
1991,43,0.3014950428,fish_oil
1991,44,13061.7460625752,fish_oil
1991,45,3.8772536453,fish_oil
1991,46,0.4336978386,fish_oil
1991,47,57.5752964343,fish_oil
1991,48,1.9958097982,fish_oil
1991,50,19.4248382794,fish_oil
1991,51,0,fish_oil
1991,52,0,fish_oil
1991,53,253494.8258595161,fish_oil
1991,54,16.1156628815,fish_oil
1991,55,0.439849202,fish_oil
1991,56,4.2308989084999995,fish_oil
1991,57,1.5133399366949998e-4,fish_oil
1991,58,416.5637839466,fish_oil
